"Title","GFCF: Households:TOTAL:New Dwellings:excl land:£m:CP:NSA","GFCF:NPISH:TOTAL:New Dwellings:excl land:£m:CP:NSA","GFCF: Households:TOTAL:Costs Associated with Transfer of Non-Produced Assets:£m:CP:NSA","GFCF:NPISH:TOTAL:Costs Associated with Transfer of Non-Produced Assets:£m:CP:NSA","GG uses: P51 GFCF exc BNFL asset transfer: CP SA","Gross Fixed Capital Formation:Total Economy:Total New Dwellings,excluding land","Gross Fixed Capital Formation:Total Economy:: Dwellings: D0-9:CVM NSA £m","Gross Fixed Capital Formation:Total Economy: Dwellings: D0-9:CVM SA £m","Gross Fixed Capital Formation:Total General Government P51:CVM SA: £m","Gross Fixed Capital Formation: Vehicles, Ships & Aircraft: CVM NSA: £m","ESA:GFCF:Total Economy:New Dwellings excl land:Households and NPISH NSA","Gross Fixed Capital Formation: Vehicles, Ships & Aircraft: CVM SA: £m","Gross Fixed Capital Formation: Plant & Machinery: CVM NSA: £m","Gross Fixed Capital Formation: Plant & Machinery: CVM SA: £m","GFCF: Other New Buildings & Structures and transfer costs:CVM NSA: £m","GFCF: Other New Buildings & Structures and transfer costs:CVM SA: £m","Gross Fixed Capital Formation :Total Economy:Total Transport Equipment: CP NSA","GFCF:Total Economy:Total Other Machinery & Equipment & Cultivated Assets","Gross Fixed Capital Formation:Total Economy:Total Intangible Fixed Assets","ESA:GFCF:Total Economy:Costs Assoctd with Transfer Non-Prod Assets:Hhlds & NPISH NSA","Priv Sect: Non-Manuf: Agriculture forestry and fishing: Total Asset: £m: CP: NSA","Priv Sect: Agriculture forestry and fishing: Total Asset: £m: CVM: NSA","Priv Sect: Non-Manuf: Agriculture forestry and fishing: Total Asset: £m: CP: SA","Priv Sect: Agriculture forestry and fishing: Total Asset: £m: CVM: SA","Priv Sect: Non-Manuf: Mining and quarrying : Total Asset: £m: CP: NSA","Priv Sect: Mining and quarrying : Total Asset: £m: CVM: NSA","Priv Sect: Non-Manuf: Mining and quarrying : Total Asset: £m: CP: SA","Priv Sect: Mining and quarrying : Total Asset: £m: CVM: SA","Pub Corps: Manufacturing: Total Asset: £m: CP: NSA","Pub Corps: Manufacturing: Total Asset: £m: CVM: NSA","Pub Corps: Manufacturing: Total Asset: £m: CP: SA","Pub Corps: Manufacturing: Total Asset: £m: CVM: SA","Priv Sect: Manufacturing: New buildings: £m: CP: NSA","Priv Sect: Manufacturing: New buildings: £m: CVM: NSA","Priv Sect: Manufacturing: New buildings: £m: CP: SA","Priv Sect: Manufacturing: New buildings: £m: CVM: SA","Priv Sect: Non-manufacturing: Other production: Total asset: £m: CVM: NSA","Priv Sect: Non-manufacturing: Other services : Total asset: £m: CVM: NSA","Priv Sect: Total Non-manufacturing : Total asset: £m: CVM: NSA","Pub Corps: Total Non-manufacturing : Total asset: £m: CVM: NSA","Priv Sect & Pub Corps: Total Non-manufacturing : Total asset: £m: CVM: NSA","Priv Sect: Non-manufacturing: Other production: Total asset: £m: CVM: SA","Priv Sect: Non-manufacturing: Other services : Total asset: £m: CVM: SA","Priv Sect: Total Non-manufacturing: Total asset: £m: CVM: SA","Pub Corps: Total Non-manufacturing: Total asset: £m: CVM: SA","Priv Sect & Pub Corps: Total Non-manufacturing: Total asset: £m: CVM: SA","Priv Sect: Manufacturing: Total Asset: £m: CP: NSA","Priv Sect: Manufacturing: Total Asset: £m: CVM: NSA","Priv Sect: Manufacturing: Total Asset: £m: CP: SA","Priv Sect: Manufacturing: Total Asset: £m: CVM: SA","Priv Sect: Non-manufacturing: Other production: Total asset: £m: CP: NSA","Priv Sect: Non-manufacturing: Other services: Total asset: £m: CP: NSA","Priv Sect: Total Non-manufacturing: Total asset: £m: CP: NSA","Pub Corps: Total Non-manufacturing: Total asset: £m: CP: NSA","Priv Sect: Manufacturing: Vehicles: £m: CP: NSA","Priv Sect: Manufacturing: Vehicles: £m: CVM: NSA","Priv Sect: Manufacturing: Vehicles: £m: CP: SA","Priv Sect: Manufacturing: Vehicles: £m: CVM: SA","Priv Sect: Manufacture of food, drink and tobacco: Total Asset: £m: CP: NSA","Priv Sect: Manufacture of food, drink and tobacco: Total Asset: £m: CVM: NSA","Priv Sect: Manufacture of food, drink and tobacco: Total Asset: £m: CP: SA","Priv Sect: Manufacture of food, drink and tobacco: Total Asset: £m: CVM: SA","Priv Sect: Manufacture of textiles and leather: Total Asset: £m: CP: NSA","Priv Sect: Manufacture of textiles and leather: Total Asset: £m: CVM: NSA","Priv Sect: Manufacture of textiles and leather: Total Asset: £m: CP: SA","Priv Sect: Manufacture of textiles and leather: Total Asset: £m: CVM: SA","Priv Sect: Manufacture of coke, refined petroleum: Total Asset: £m: CP: NSA","Priv Sect: Manufacture of coke, refined petroleum:Total Asset: £m: CVM: NSA","Priv Sect: Manufacture of coke, refined petroleum: Total Asset: £m: CP: SA","Priv Sect: Manufacture of coke, refined petroleum:Total Asset: £m: CVM: SA","Priv Sect: Manufacture of basic metals, metal prod: Total Asset: £m: CP: NSA","Priv Sect: Manufacture of basic metals, metal prod:Total Asset:£m: CVM: NSA","Priv Sect: Manufacture of basic metals, metal prod:Total Asset: £m: CP: SA","Priv Sect: Manufacture of basic metals, metal prod:Total Asset:£m: CVM: SA","Priv Sect: Non-manufacturing: Construction : Total Asset: £m: CP: NSA","Priv Sect: Construction : Total Asset: £m: CVM: NSA","Priv Sect: Non-manufacturing: Construction : Total Asset: £m: CP: SA","Priv Sect: Construction : Total Asset: £m: CVM: SA","Priv Sect: Non-manufacturing: Distribution services: Total Asset: £m: CP: NSA","Priv Sect: Distribution services: Total Asset: £m: CVM: NSA","Priv Sect: Non-manufacturing: Distribution services: Total Asset: £m: CP: SA","Priv Sect: Distribution services: Total Asset: £m: CVM: SA","Priv Sect: Non-Manuf: Transportation and storage: Total Asset: £m: CP: NSA","Priv Sect: Transportation and storage: Total Asset: £m: CVM: NSA","Priv Sect: Non-Manuf: Transportation and storage: Total Asset: £m: CP: SA","Priv Sect: Transportation and storage: Total Asset: £m: CVM: SA","Priv Sect: Non-Manuf: Accom. and food serv.activities: Tot Asset: £m: CP: NSA","Priv Sect: Accommodation and food serv.activities: Total Asset: £m: CVM: NSA","Priv Sect: Non-Manuf: Accom. and food serv.activities: Tot Asset: £m: CP: SA","Priv Sect: Accommodation and food serv.activities: Total Asset: £m: CVM: SA","Priv Sect: Non-Manuf: Information and communication: Total Asset: £m: CP: NSA","Priv Sect: Information and communication: Total Asset: £m: CVM: NSA","Priv Sect: Non-Manuf: Information and communication: Total Asset: £m: CP: SA","Priv Sect: Information and communication: Total Asset: £m: CVM: SA","Priv Sect: Non-Manuf: Financial and ins. activities: Total Asset: £m: CP: NSA","Priv Sect: Financial and insurance activities: Total Asset: £m: CVM: NSA","Priv Sect: Non-Manuf: Financial and ins. activities: Total Asset:£m: CP: SA","Priv Sect: Financial and insurance activities: Total Asset: £m: CVM: SA","Priv Sect: Non-Manuf: Education: Total Asset: £m: CP: NSA","Priv Sect: Education: Total Asset: £m: CVM: NSA","Priv Sect: Non-Manuf: Education: Total Asset: £m: CP: SA","Priv Sect: Education: Total Asset: £m: CVM: SA","Priv Sect: Non-Manuf: Human health and social work act: Tot Asset: £m: CP: NSA","Priv Sect: Human health and social work activities: Total Asset: £m: CVM: NSA","Priv Sect: Non-Manuf: Human health and social work act: Tot Asset: £m: CP: SA","Priv Sect: Human health and social work activities: Total Asset: £m: CVM: SA","Priv Sect & Pub Corps: Total Non-manufacturing: Total asset: £m: CP: NSA","Priv Sect: Non-manufacturing: Other production: Total asset: £m: CP: SA","Priv Sect: Non-manufacturing: Other services : Total asset: £m: CP: SA","Priv Sect: Total Non-manufacturing : Total asset: £m: CP: SA","Pub Corps: Total Non-manufacturing: Total asset: £m: CP: SA","Priv Sect & Pub Corps: Total Non-manufacturing : Total asset: £m: CP: SA","Priv Sect: Manufacturing: Chemicals and pharm. Prod.: Total asset: £m: CVM: NSA","Priv Sect: Manufacturing: Engineering and vehicles: Total asset: £m: CVM: NSA","Priv Sect: Manufacturing: Other manufacturing: Total asset: £m: CVM: NSA","Priv Sect: Manufacturing: Chemicals and pharm. Prod.: Total asset: £m: CVM: SA","Priv Sect: Manufacturing: Engineering and vehicles: Total asset: £m: CVM: SA","Priv Sect: Manufacturing: Other manufacturing: Total asset: £m: CVM: SA","Priv Sect: Manufacturing: Chemicals and pharm. Prod.: Total asset: £m: CP: NSA","Priv Sect: Manufacturing: Engineering and vehicles: Total asset: £m: CP: NSA","Priv Sect: Manufacturing: Other manufacturing: Total asset: £m: CP: NSA","Priv Sect: Manufacturing: Chemicals and pharm. Prod.: Total asset: £m: CP: SA","Priv Sect: Manufacturing: Engineering and vehicles: Total asset: £m: CP: SA","Priv Sect: Manufacturing: Other manufacturing: Total asset: £m: CP: SA","Priv Sect: Manufacturing: Other capital equipment : Other assets: £m: CVM: NSA","Priv Sect: Manufacturing: Other capital equipment : Other assets: £m: CVM: SA","Priv Sect: Manufacturing: Other capital equipment : Other assets: £m: CP: NSA","Priv Sect: Manufacturing: Other capital equipment : Other assets: £m: CP: SA","Priv Sect: Non-Manuf: Other prod: Elec, gas & water: Total asset: £m: CVM: NSA","Priv Sect: Non-Manuf: Oth prod: Real est, rent & bus: Tot asset: £m: CVM: NSA","Priv Sect: Non-Manuf: Other prod: Other services: Total asset: £m: CVM: NSA","Priv Sect: Non-Manuf: Other prod: Elec, gas & water: Total asset: £m: CVM: SA","Priv Sect: Non-Manuf: Oth prod: Real est, rent & bus: Tot asset: £m: CVM: SA","Priv Sect: Non-Manuf: Other prod: Other services: Total asset: £m: CVM: SA","Priv Sect: Non-Manuf: Elec, gas & water: Total asset: £m: CP: NSA","Priv Sect: Non-Manuf: Real est, rent & bus: Tot asset: £m: CP: NSA","Priv Sect: Non-Manuf: Other services: Total asset: £m: CP: NSA","Priv Sect: Non-Manuf: Elec, gas & water: Total asset: £m: CP: SA","Priv Sect: Non-Manuf: Real est, rent & bus: Tot asset: £m: CP: SA","Priv Sect: Non-Manuf: Other services: Total asset: £m: CP: SA","Priv Sect & Pub Corps: Total Manufacturing: Total asset: £m: CVM: NSA","Priv Sect & Pub Corps: Total Manufacturing: Total asset: £m: CVM: SA","Priv Sect & Pub Corps: Total Manufacturing: Total asset: £m: CP: NSA","Priv Sect & Pub Corps: Total Manufacturing: Total asset: £m: CP: SA","Non Gov: Transport Equipment: Total Industry: £m: CVM: SA","Non Gov: ICT equipment and other machinery: Total Industry: £m: CVM: SA","Non Gov: Other buildings and structures: Total Industry: £m: CVM: SA","Non Gov: Intellectual Property Products: Total Industry: £m: CVM: SA","Non Gov: Transport Equipment: Total Industry: £m: CP: SA","Non Gov: ICT equipment and other machinery: Total Industry: £m: CP: SA","Non Gov: Other buildings and structures: Total Industry: £m: CP: SA","Non Gov: Intellectual Property Products: Total Industry: £m: CP: SA","Total Sector: Weapons: Total Industry: £m: CP: NSA","Total Sector: New Dwellings: Total Industry: £m: CP: SA","Total Sector: New Dwellings: Total Industry: £m: CVM: SA","Total Sector: Improvements to existing Dwellings: Total Industry: £m: CP: SA","Total Sector: Improvements to existing Dwellings: Total Industry: £m: CVM: SA","Private Sector: ICT: Total Industry: £m: CP: NSA","Private Sector: ICT: Manufacturing: £m: CP: NSA","Private Sector: ICT: Wholesale and Retail: £m: CP: NSA","Private Sector: ICT: Transportation and Storage: £m: CP: NSA","Private Sector: ICT: Information and Communication: £m: CP: NSA","Private Sector: ICT: Financial and Insurance Activities: £m: CP: NSA","Private Sector: ICT: Professional, Scientific and Technical Activities: £m: CP: NSA","Private Sector: ICT: Administrative and Support Service Activities: £m: CP: NSA","Total Sector: Total IPP: AGRICULTURE, FORESTRY AND FISHING: £m: CP: NSA","Total Sector: Total IPP: MINING AND QUARRYING: £m: CP: NSA","Total Sector: Total IPP: MANUFACTURING: £m: CP: NSA","Total Sector: Total IPP: ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY: £m: CP: NSA","Total Sector: Total IPP: WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES: £m: CP: NSA","Total Sector: Total IPP: CONSTRUCTION: £m: CP: NSA","Total Sector: Total IPP: WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES: £m: CP: NSA","Total Sector: Total IPP: TRANSPORTATION AND STORAGE: £m: CP: NSA","Total Sector: Total IPP: ACCOMMODATION AND FOOD SERVICE ACTIVITIES: £m: CP: NSA","Total Sector: Total IPP: INFORMATION AND COMMUNICATION: £m: CP: NSA","Total Sector: Total IPP: FINANCIAL AND INSURANCE ACTIVITIES: £m: CP: NSA","Total Sector: Total IPP: REAL ESTATE ACTIVITIES: £m: CP: NSA","Total Sector: Total IPP: PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES: £m: CP: NSA","Total Sector: Total IPP: ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES: £m: CP: NSA","Total Sector: Total IPP: PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY: £m: CP: NSA","Total Sector: Total IPP: EDUCATION: £m: CP: NSA","Total Sector: Total IPP: HUMAN HEALTH AND SOCIAL WORK ACTIVITIES: £m: CP: NSA","Total Sector: Total IPP: ARTS, ENTERTAINMENT AND RECREATION: £m: CP: NSA","Total Sector: Total IPP: OTHER SERVICE ACTIVITIES: £m: CP: NSA","Total Sector: Total Software: Total Industry: £m: CP: NSA","Total Sector: Total Software: AGRICULTURE, FORESTRY AND FISHING: £m: CP: NSA","Total Sector: Total Software: MINING AND QUARRYING: £m: CP: NSA","Total Sector: Total Software: MANUFACTURING: £m: CP: NSA","Total Sector: Total Software: ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY: £m: CP: NSA","Total Sector: Total Software: WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES: £m: CP: NSA","Total Sector: Total Software: CONSTRUCTION: £m: CP: NSA","Total Sector: Total Software: WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES: £m: CP: NSA","Total Sector: Total Software: TRANSPORTATION AND STORAGE: £m: CP: NSA","Total Sector: Total Software: ACCOMMODATION AND FOOD SERVICE ACTIVITIES: £m: CP: NSA","Total Sector: Total Software: INFORMATION AND COMMUNICATION: £m: CP: NSA","Total Sector: Total Software: FINANCIAL AND INSURANCE ACTIVITIES: £m: CP: NSA","Total Sector: Total Software: REAL ESTATE ACTIVITIES: £m: CP: NSA","Total Sector: Total Software: PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES: £m: CP: NSA","Total Sector: Total Software: ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES: £m: CP: NSA","Total Sector: Total Software: PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY: £m: CP: NSA","Total Sector: Total Software: EDUCATION: £m: CP: NSA","Total Sector: Total Software: HUMAN HEALTH AND SOCIAL WORK ACTIVITIES: £m: CP: NSA","Total Sector: Total Software: ARTS, ENTERTAINMENT AND RECREATION: £m: CP: NSA","Total Sector: Total Software: OTHER SERVICE ACTIVITIES: £m: CP: NSA","Total Sector: Purchased Software: Total Industry: £m: CP: NSA","Total Sector: Purchased Software: AGRICULTURE, FORESTRY AND FISHING: £m: CP: NSA","Total Sector: Purchased Software: MINING AND QUARRYING: £m: CP: NSA","Total Sector: Purchased Software: MANUFACTURING: £m: CP: NSA","Total Sector: Purchased Software: ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY: £m: CP: NSA","Total Sector: Purchased Software: WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES: £m: CP: NSA","Total Sector: Purchased Software: CONSTRUCTION: £m: CP: NSA","Total Sector: Purchased Software: WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES: £m: CP: NSA","Total Sector: Purchased Software: TRANSPORTATION AND STORAGE: £m: CP: NSA","Total Sector: Purchased Software: ACCOMMODATION AND FOOD SERVICE ACTIVITIES: £m: CP: NSA","Total Sector: Purchased Software: INFORMATION AND COMMUNICATION: £m: CP: NSA","Total Sector: Purchased Software: FINANCIAL AND INSURANCE ACTIVITIES: £m: CP: NSA","Total Sector: Purchased Software: REAL ESTATE ACTIVITIES: £m: CP: NSA","Total Sector: Purchased Software: PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES: £m: CP: NSA","Total Sector: Purchased Software: ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES: £m: CP: NSA","Total Sector: Purchased Software: PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY: £m: CP: NSA","Total Sector: Purchased Software: EDUCATION: £m: CP: NSA","Total Sector: Purchased Software: HUMAN HEALTH AND SOCIAL WORK ACTIVITIES: £m: CP: NSA","Total Sector: Purchased Software: ARTS, ENTERTAINMENT AND RECREATION: £m: CP: NSA","Total Sector: Purchased Software: OTHER SERVICE ACTIVITIES: £m: CP: NSA","Total Sector: Own Account Software: Total Industry: £m: CP: NSA","Total Sector: Own Account Software: AGRICULTURE, FORESTRY AND FISHING: £m: CP: NSA","Total Sector: Own Account Software: MINING AND QUARRYING: £m: CP: NSA","Total Sector: Own Account Software: MANUFACTURING: £m: CP: NSA","Total Sector: Own Account Software: ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY: £m: CP: NSA","Total Sector: Own Account Software: WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES: £m: CP: NSA","Total Sector: Own Account Software: CONSTRUCTION: £m: CP: NSA","Total Sector: Own Account Software: WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES: £m: CP: NSA","Total Sector: Own Account Software: TRANSPORTATION AND STORAGE: £m: CP: NSA","Total Sector: Own Account Software: ACCOMMODATION AND FOOD SERVICE ACTIVITIES: £m: CP: NSA","Total Sector: Own Account Software: INFORMATION AND COMMUNICATION: £m: CP: NSA","Total Sector: Own Account Software: FINANCIAL AND INSURANCE ACTIVITIES: £m: CP: NSA","Total Sector: Own Account Software: REAL ESTATE ACTIVITIES: £m: CP: NSA","Total Sector: Own Account Software: PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES: £m: CP: NSA","Total Sector: Own Account Software: ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES: £m: CP: NSA","Total Sector: Own Account Software: PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY: £m: CP: NSA","Total Sector: Own Account Software: EDUCATION: £m: CP: NSA","Total Sector: Own Account Software: HUMAN HEALTH AND SOCIAL WORK ACTIVITIES: £m: CP: NSA","Total Sector: Own Account Software: ARTS, ENTERTAINMENT AND RECREATION: £m: CP: NSA","Total Sector: Own Account Software: OTHER SERVICE ACTIVITIES: £m: CP: NSA","Total Sector: Mineral Exploration: Total Industry: £m: CP: NSA","Total Sector: Mineral Exploration: MINING AND QUARRYING: £m: CP: NSA","Total Sector: Artistic Originals: Total Industry: £m: CP: NSA","Total Sector: Artistic Originals: INFORMATION AND COMMUNICATION: £m: CP: NSA","Total Sector: Artistic Originals: ARTS, ENTERTAINMENT AND RECREATION: £m: CP: NSA","Total Sector: Research and Development: Total Industry: £m: CP: NSA","Total Sector: Research and Development: AGRICULTURE, FORESTRY AND FISHING: £m: CP: NSA","Total Sector: Research and Development: MINING AND QUARRYING: £m: CP: NSA","Total Sector: Research and Development: MANUFACTURING: £m: CP: NSA","Total Sector: Research and Development: ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY: £m: CP: NSA","Total Sector: Research and Development: WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES: £m: CP: NSA","Total Sector: Research and Development: CONSTRUCTION: £m: CP: NSA","Total Sector: Research and Development: WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES: £m: CP: NSA","Total Sector: Research and Development: TRANSPORTATION AND STORAGE: £m: CP: NSA","Total Sector: Research and Development: ACCOMMODATION AND FOOD SERVICE ACTIVITIES: £m: CP: NSA","Total Sector: Research and Development: INFORMATION AND COMMUNICATION: £m: CP: NSA","Total Sector: Research and Development: FINANCIAL AND INSURANCE ACTIVITIES: £m: CP: NSA","Total Sector: Research and Development: REAL ESTATE ACTIVITIES: £m: CP: NSA","Total Sector: Research and Development: PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES: £m: CP: NSA","Total Sector: Research and Development: ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES: £m: CP: NSA","Total Sector: Research and Development: PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY: £m: CP: NSA","Total Sector: Research and Development: EDUCATION: £m: CP: NSA","Total Sector: Research and Development: HUMAN HEALTH AND SOCIAL WORK ACTIVITIES: £m: CP: NSA","Total Sector: Research and Development: ARTS, ENTERTAINMENT AND RECREATION: £m: CP: NSA","Total Sector: Research and Development: OTHER SERVICE ACTIVITIES: £m: CP: NSA","Gross Fixed Capital Formation:Total General Government P51:CVM NSA: £m","Gross Fixed Capital Formation: Total Economy:All Intangible Fixed Assets CVM SA","Gross Fixed Capital Formation:Total Economy:All Intangible Fixed Assets CVM NSA","GFCF:Total economy: Other buildings& structures and transfer costs: CP NSA","GFCF: Total economy:Other buildings & structures and transfer costs: CP SA","GG uses: P51 GFCF exc BNFL asset transfer: CP NSA","GG uses: P51 GFCF exc BNFL asset transfer: CVM NSA","GG uses: P51 GFCF exc BNFL asset transfer: CVM SA","Bus Inv exc. exceptional transfer: CVM NSA","Bus Inv exc. exceptional transfer: CVM SA","Bus Inv exc. exceptional transfer: CP NSA","Bus Inv exc. exceptional transfer: CP SA","Gross Fixed Capital Formation:Total Economy:Total New Dwellings,excluding land","GFCF:Public non-fin corps: TOTAL: Dwellings, excluding land: £m: CP: NSA","GFCF:Public non-fin corps: TOTAL: Transfer of ownership costs: £m: CP: NSA","GFCF:Private sector: TOTAL: Dwellings, excluding land: £m: CP: NSA","GFCF:Private sector: TOTAL: Transfer of ownership costs: £m: CP: NSA","GFCF:Private sector: TOTAL: Dwellings, excluding land: £m: CVM: NSA","GFCF:Private sector: TOTAL: Transfer of ownership costs: £m: CVM: NSA","GFCF:Public non-fin corps: TOTAL: Dwellings, excluding land: £m: CVM: NSA","GFCF:Public non-fin corps: TOTAL: Transfer of ownership costs: £m: CVM: NSA","GFCF:Public non-fin corps: TOTAL: Dwellings, excluding land: £m: CP: SA","GFCF:Public non-fin corps: TOTAL: Transfer of ownership costs: £m: CP: SA","GFCF:Private sector: TOTAL: Dwellings, excluding land: £m: CP: SA","GFCF:Private sector: TOTAL: Transfer of ownership costs: £m: CP: SA","GFCF:Public non-fin corps: TOTAL: Dwellings, excluding land: £m: CVM: SA","GFCF:Public non-fin corps: TOTAL: Transfer of ownership costs: £m: CVM: SA","GFCF:Private sector: TOTAL: Dwellings, excluding land: £m: CVM: SA","GFCF:Private sector: TOTAL: Transfer of ownership costs: £m: CVM: SA","Gross Fixed capital formation: General Government: P51: CP NSA: £m","Gross Fixed Capital Formation: Business Investment: CP SA: £m","Gross Fixed Capital Formation: Business Investment: CVM SA: £m","Gross Fixed Capital Formation: Business Investment: CP NSA: £m","Gross Fixed Capital Formation: Business Investment: CVM NSA: £m","Total Gross Fixed Capital Formation CVM NSA £m","Total Gross Fixed Capital Formation CP SA £m","Total Gross Fixed Capital Formation CVM SA £m","Total Gross Fixed Capital Formation CP NSA £m","GFCF : S.13 : TOTAL : TOTAL : CP : SA : VALUE : £m : P.51g","Gross Fixed Capital Formation:Total Economy:Total Intangible Fixed Assets: CP SA","Gross Fixed Capital Formation: Whole economy: Plant and machinery: CP SA","Gross Fixed Capital Formation :Total Economy:Total Transport Equipment: CP SA"
"CDID","CRGO","CRGP","CRGY","CRGZ","D7QK","DFDK","DFDV","DFEG","DLWF","DLWJ","DLWK","DLWL","DLWM","DLWO","DLWQ","DLWT","DLWZ","DLXI","DLXP","DLXV","DS38","DS39","DS3A","DS3B","DS3G","DS3H","DS3I","DS3J","DS3K","DS3L","DS3M","DS3N","DS3O","DS3P","DS3Q","DS3R","DS3S","DS3T","DS3U","DS3V","DS3W","DS3Y","DS3Z","DS42","DS43","DS44","DS4E","DS4F","DS4G","DS4H","DS4I","DS4J","DS4K","DS4L","DS4M","DS4N","DS4O","DS4P","DS4Q","DS4R","DS4S","DS4T","DS4U","DS4V","DS4W","DS4X","DS55","DS56","DS57","DS58","DS5L","DS5M","DS5N","DS5O","DS6V","DS6W","DS6X","DS6Y","DS7H","DS7I","DS7J","DS7K","DS7T","DS7U","DS7V","DS7W","DS83","DS84","DS85","DS86","DS8B","DS8C","DS8D","DS8E","DS8J","DS8K","DS8L","DS8M","DS9Q","DS9R","DS9S","DS9T","DS9Y","DS9Z","DSA2","DSA3","DSD5","DSD7","DSD8","DSD9","DSE2","DSE3","DSE5","DSE6","DSE7","DSE8","DSE9","DSF2","DSF3","DSF4","DSF5","DSF6","DSF7","DSF8","DSF9","DSG2","DSG3","DSG4","DSG5","DSG6","DSG7","DSG8","DSG9","DSH2","DSH3","DSH4","DSH5","DSH6","DSH7","DSH8","DSI2","DSI3","DSI4","DSI5","EDOH","EDOP","EDQZ","EDRA","EDRB","EDWH","EDYP","EDYS","EDZC","EE73","EE74","EED5","EED6","EED7","EED8","EED9","EEE2","EEI7","EEI8","EEI9","EEJ2","EF2K","EF2L","EF2M","EF2N","EF2O","EF2P","EF2Q","EF2R","EF2S","EF2T","EF2U","EF33","EF34","EF35","EF36","EF37","EF39","EF3A","EF3B","EF3C","EF3D","EF3E","EF3F","EF3G","EF3Q","EF87","EF88","EF89","EF8A","EF8B","EF8C","EF8D","EF8E","EF8F","EF8G","EF8H","EF8I","EF8J","EF8K","EF8L","EF8M","EF8N","EF8O","EF99","EF9A","EF9B","EF9C","EF9D","EF9E","EF9F","EF9G","EF9H","EF9I","EF9J","EF9K","EF9L","EF9M","EF9N","EF9O","EF9P","EF9Q","EF9R","EF9S","EF9T","EF9U","EF9V","EF9W","EF9X","EF9Y","EF9Z","EFA2","EFA3","EFA4","EFA5","EFA6","EFA7","EFA8","EFA9","EFB2","EFM3","EFN6","EFQ9","EFT2","EFU6","EFU8","EFV4","EFV5","EFV6","EFV7","EFV8","EFV9","EFW2","EFW4","EFW5","EFW6","EFW7","EFW8","EFW9","EFX2","EFX3","EFX4","EFX5","EFX7","EFX8","EQDN","EQDO","EQDT","EQEC","EQED","FSM5","FSM6","G93X","GAN7","GAN8","GAO3","GAO4","GGAE","L5YQ","L5ZL","L5ZQ","L5ZR","L62K","L62L","L62M","L62N","L62R","L62S","L62T","L62U","L634","L635","L636","L637","NNBF","NPEK","NPEL","NPEM","NPEN","NPQR","NPQS","NPQT","NPQX","RPZG","TLPK","TLPW","TLPX"
