variable,value,dates.date,dates.freq
LNNN,70.7,1992-01-01,q
LNNO,-2.9,1992-01-01,q
LNNP,3,1992-01-01,q
LZVA,80.5,1992-01-01,q
LZVB,69.2,1992-01-01,q
LZVC,-3.9,1992-01-01,q
LZVD,4.1,1992-01-01,q
TXAJ,-0.3,1992-01-01,q
TXBB,0.4,1992-01-01,q
TXBU,-0.6,1992-01-01,q
TXEL,78.4,1992-01-01,q
TXET,100.5,1992-01-01,q
A4YM,71.4,1992-04-01,q
A4YN,2.6,1992-04-01,q
A4YO,0.4,1992-04-01,q
DIW8,-0.4,1992-04-01,q
DIW9,-2.5,1992-04-01,q
DJ4M,47.9,1992-04-01,q
DJ4N,0.8,1992-04-01,q
DJ4O,6.2,1992-04-01,q
DJ4P,36.8,1992-04-01,q
DJ4Q,1.2,1992-04-01,q
DJ4R,6.1,1992-04-01,q
DJ54,67.3,1992-04-01,q
DJ55,2.2,1992-04-01,q
DJ56,8.9,1992-04-01,q
DJ57,11.4,1992-04-01,q
DJ58,1.5,1992-04-01,q
DJ5E,3.9,1992-04-01,q
DJ5F,32,1992-04-01,q
DJ5G,1,1992-04-01,q
DJ5H,2.5,1992-04-01,q
DJ5I,30.6,1992-04-01,q
DJ5J,2,1992-04-01,q
DJ5K,7,1992-04-01,q
DJ5L,54.4,1992-04-01,q
DJ5M,0.3,1992-04-01,q
DJ5N,6.3,1992-04-01,q
DJB2,61.4,1992-04-01,q
DJB3,0.1,1992-04-01,q
DJB6,2.2,1992-04-01,q
DJB7,15.5,1992-04-01,q
DJB8,1.9,1992-04-01,q
DJB9,8.4,1992-04-01,q
DJC2,42.7,1992-04-01,q
DJC3,1.3,1992-04-01,q
DJC4,3.5,1992-04-01,q
DJC5,43.7,1992-04-01,q
DJC6,-0.4,1992-04-01,q
DJD2,5.3,1992-04-01,q
DJD8,111.8,1992-04-01,q
DJE2,2,1992-04-01,q
DJE3,75.6,1992-04-01,q
DJE4,0.8,1992-04-01,q
DJE5,2,1992-04-01,q
DJE6,82.6,1992-04-01,q
DJE7,2.8,1992-04-01,q
DJE8,5.4,1992-04-01,q
DJE9,76.1,1992-04-01,q
DJF2,1.7,1992-04-01,q
DJF3,5.6,1992-04-01,q
DJF4,116.4,1992-04-01,q
DJF5,0.6,1992-04-01,q
DJF6,-1.9,1992-04-01,q
DJF7,13,1992-04-01,q
DJF8,0.4,1992-04-01,q
DJF9,3,1992-04-01,q
DJG5,62.5,1992-04-01,q
DJG6,0.8,1992-04-01,q
DJG8,0.2,1992-04-01,q
DJH4,126.5,1992-04-01,q
DJH5,0.2,1992-04-01,q
DJH6,1.1,1992-04-01,q
DJH7,92.6,1992-04-01,q
DJH8,-0.2,1992-04-01,q
DJH9,-0.9,1992-04-01,q
DJI2,101.8,1992-04-01,q
DJI3,0.1,1992-04-01,q
DJI4,-0.3,1992-04-01,q
DJI5,105.1,1992-04-01,q
DJI6,0.3,1992-04-01,q
DJI7,2.8,1992-04-01,q
DJJ3,94.3,1992-04-01,q
DJJ4,-0.4,1992-04-01,q
DJJ5,-1,1992-04-01,q
DJJ6,104.9,1992-04-01,q
DJJ7,-0.1,1992-04-01,q
DJJ8,0.1,1992-04-01,q
DJW6,150.4,1992-04-01,q
DJW7,-1.3,1992-04-01,q
DJW8,-6.3,1992-04-01,q
DJW9,158.4,1992-04-01,q
DJX2,-1.2,1992-04-01,q
DJX3,-6,1992-04-01,q
DK2G,75.7,1992-04-01,q
DK2H,-0.5,1992-04-01,q
DK2I,-1.4,1992-04-01,q
DMWR,0.8,1992-04-01,q
GYY4,70.4,1992-04-01,q
LNNM,78.2,1992-04-01,q
LNNN,71.2,1992-04-01,q
LNNO,-2.7,1992-04-01,q
LNNP,2.8,1992-04-01,q
LZVA,80.6,1992-04-01,q
LZVB,69.2,1992-04-01,q
LZVC,-2.5,1992-04-01,q
LZVD,2.6,1992-04-01,q
TXAJ,-0.8,1992-04-01,q
TXBB,0,1992-04-01,q
TXBU,0.1,1992-04-01,q
TXEL,78.1,1992-04-01,q
TXET,100.2,1992-04-01,q
A4YM,72,1992-07-01,q
A4YN,2.5,1992-07-01,q
A4YO,0.9,1992-07-01,q
DIW8,-0.4,1992-07-01,q
DIW9,-2,1992-07-01,q
DJ4M,48.9,1992-07-01,q
DJ4N,2.1,1992-07-01,q
DJ4O,7.3,1992-07-01,q
DJ4P,37.4,1992-07-01,q
DJ4Q,1.6,1992-07-01,q
DJ4R,6.9,1992-07-01,q
DJ54,65.9,1992-07-01,q
DJ55,-2.1,1992-07-01,q
DJ56,6.5,1992-07-01,q
DJ57,11.9,1992-07-01,q
DJ58,4.8,1992-07-01,q
DJ5E,7.7,1992-07-01,q
DJ5F,32.1,1992-07-01,q
DJ5G,0.2,1992-07-01,q
DJ5H,2.2,1992-07-01,q
DJ5I,30.9,1992-07-01,q
DJ5J,0.8,1992-07-01,q
DJ5K,5.1,1992-07-01,q
DJ5L,54.6,1992-07-01,q
DJ5M,0.4,1992-07-01,q
DJ5N,5,1992-07-01,q
DJB2,61.9,1992-07-01,q
DJB3,0.9,1992-07-01,q
DJB6,1.8,1992-07-01,q
DJB7,16.3,1992-07-01,q
DJB8,5.3,1992-07-01,q
DJB9,11,1992-07-01,q
DJC2,43.7,1992-07-01,q
DJC3,2.4,1992-07-01,q
DJC4,6.8,1992-07-01,q
DJC5,44.6,1992-07-01,q
DJC6,2.1,1992-07-01,q
DJD2,10.1,1992-07-01,q
DJD8,112.2,1992-07-01,q
DJE2,0.9,1992-07-01,q
DJE3,76.3,1992-07-01,q
DJE4,0.9,1992-07-01,q
DJE5,1.9,1992-07-01,q
DJE6,85.2,1992-07-01,q
DJE7,3.2,1992-07-01,q
DJE8,7.1,1992-07-01,q
DJE9,77.7,1992-07-01,q
DJF2,2,1992-07-01,q
DJF3,6.5,1992-07-01,q
DJF4,116,1992-07-01,q
DJF5,-0.4,1992-07-01,q
DJF6,-1.2,1992-07-01,q
DJF7,13.1,1992-07-01,q
DJF8,0.8,1992-07-01,q
DJF9,2.9,1992-07-01,q
DJG5,63.4,1992-07-01,q
DJG6,1.4,1992-07-01,q
DJG8,0.8,1992-07-01,q
DJH4,126.6,1992-07-01,q
DJH5,0.1,1992-07-01,q
DJH6,0.8,1992-07-01,q
DJH7,92.2,1992-07-01,q
DJH8,-0.5,1992-07-01,q
DJH9,-1.6,1992-07-01,q
DJI2,102,1992-07-01,q
DJI3,0.2,1992-07-01,q
DJI4,-0.7,1992-07-01,q
DJI5,104.5,1992-07-01,q
DJI6,-0.5,1992-07-01,q
DJI7,0.7,1992-07-01,q
DJJ3,95.6,1992-07-01,q
DJJ4,1.4,1992-07-01,q
DJJ5,-0.3,1992-07-01,q
DJJ6,106.8,1992-07-01,q
DJJ7,1.8,1992-07-01,q
DJJ8,1,1992-07-01,q
DJW6,149,1992-07-01,q
DJW7,-1,1992-07-01,q
DJW8,-5.2,1992-07-01,q
DJW9,156.7,1992-07-01,q
DJX2,-1.1,1992-07-01,q
DJX3,-5,1992-07-01,q
DK2G,75.5,1992-07-01,q
DK2H,-0.3,1992-07-01,q
DK2I,-1.2,1992-07-01,q
DMWR,0.9,1992-07-01,q
GYY4,71.3,1992-07-01,q
GYY6,1.2,1992-07-01,q
LNNM,77.9,1992-07-01,q
LNNN,71.9,1992-07-01,q
LNNO,-2.2,1992-07-01,q
LNNP,2.7,1992-07-01,q
LZVA,79.9,1992-07-01,q
LZVB,70.1,1992-07-01,q
LZVC,-2.2,1992-07-01,q
LZVD,2.7,1992-07-01,q
TXAJ,-0.4,1992-07-01,q
TXBB,1.3,1992-07-01,q
TXBU,-0.9,1992-07-01,q
TXEL,77.8,1992-07-01,q
TXET,100.2,1992-07-01,q
A4YM,73,1992-10-01,q
A4YN,3,1992-10-01,q
A4YO,1.4,1992-10-01,q
DIW8,-0.7,1992-10-01,q
DIW9,-1.9,1992-10-01,q
DJ4M,50.4,1992-10-01,q
DJ4N,2.9,1992-10-01,q
DJ4O,7.6,1992-10-01,q
DJ4P,38.1,1992-10-01,q
DJ4Q,1.9,1992-10-01,q
DJ4R,6.6,1992-10-01,q
DJ54,65.4,1992-10-01,q
DJ55,-0.7,1992-10-01,q
DJ56,2.9,1992-10-01,q
DJ57,12.2,1992-10-01,q
DJ58,1.8,1992-10-01,q
DJ5E,9.6,1992-10-01,q
DJ5F,31.8,1992-10-01,q
DJ5G,-0.7,1992-10-01,q
DJ5H,1.3,1992-10-01,q
DJ5I,32.4,1992-10-01,q
DJ5J,5,1992-10-01,q
DJ5K,7.5,1992-10-01,q
DJ5L,54.9,1992-10-01,q
DJ5M,0.6,1992-10-01,q
DJ5N,3.2,1992-10-01,q
DJB2,61.3,1992-10-01,q
DJB3,-1.1,1992-10-01,q
DJB6,-0.6,1992-10-01,q
DJB7,17.3,1992-10-01,q
DJB8,6.3,1992-10-01,q
DJB9,16.6,1992-10-01,q
DJC2,45.9,1992-10-01,q
DJC3,5,1992-10-01,q
DJC4,12.9,1992-10-01,q
DJC5,46.7,1992-10-01,q
DJC6,4.6,1992-10-01,q
DJD2,8.3,1992-10-01,q
DJD8,112.2,1992-10-01,q
DJE2,0.7,1992-10-01,q
DJE3,77,1992-10-01,q
DJE4,1,1992-10-01,q
DJE5,2.5,1992-10-01,q
DJE6,87.1,1992-10-01,q
DJE7,2.1,1992-10-01,q
DJE8,8.7,1992-10-01,q
DJE9,79.6,1992-10-01,q
DJF2,2.4,1992-10-01,q
DJF3,7.6,1992-10-01,q
DJF4,116.2,1992-10-01,q
DJF5,0.2,1992-10-01,q
DJF6,-3.3,1992-10-01,q
DJF7,13.3,1992-10-01,q
DJF8,1.7,1992-10-01,q
DJF9,3.5,1992-10-01,q
DJG5,64.1,1992-10-01,q
DJG6,1,1992-10-01,q
DJG8,2.2,1992-10-01,q
DJH4,127.9,1992-10-01,q
DJH5,1,1992-10-01,q
DJH6,1.7,1992-10-01,q
DJH7,92.5,1992-10-01,q
DJH8,0.3,1992-10-01,q
DJH9,-1.4,1992-10-01,q
DJI2,102,1992-10-01,q
DJI3,0,1992-10-01,q
DJI4,-0.5,1992-10-01,q
DJI5,104.5,1992-10-01,q
DJI6,0,1992-10-01,q
DJI7,0.3,1992-10-01,q
DJJ3,98,1992-10-01,q
DJJ4,2.5,1992-10-01,q
DJJ5,2.2,1992-10-01,q
DJJ6,110,1992-10-01,q
DJJ7,3.1,1992-10-01,q
DJJ8,3.8,1992-10-01,q
DJW6,145.6,1992-10-01,q
DJW7,-2.3,1992-10-01,q
DJW8,-5.9,1992-10-01,q
DJW9,153.3,1992-10-01,q
DJX2,-2.2,1992-10-01,q
DJX3,-5.7,1992-10-01,q
DK2G,75.5,1992-10-01,q
DK2H,0,1992-10-01,q
DK2I,-0.7,1992-10-01,q
DMWR,1.3,1992-10-01,q
GYY4,72.3,1992-10-01,q
GYY6,1.4,1992-10-01,q
LNNM,77.4,1992-10-01,q
LNNN,72.9,1992-10-01,q
LNNO,-2,1992-10-01,q
LNNP,3.2,1992-10-01,q
LZVA,79.2,1992-10-01,q
LZVB,71.3,1992-10-01,q
LZVC,-2.2,1992-10-01,q
LZVD,3.4,1992-10-01,q
TXAJ,-0.6,1992-10-01,q
TXBB,1.7,1992-10-01,q
TXBU,-0.9,1992-10-01,q
TXEL,77.2,1992-10-01,q
TXET,100.2,1992-10-01,q
A4YM,73.5,1993-01-01,q
A4YN,3.4,1993-01-01,q
A4YO,0.6,1993-01-01,q
DIW8,-0.2,1993-01-01,q
DIW9,-1.7,1993-01-01,q
DJ4M,50.8,1993-01-01,q
DJ4N,0.9,1993-01-01,q
DJ4O,6.8,1993-01-01,q
DJ4P,38.9,1993-01-01,q
DJ4Q,2,1993-01-01,q
DJ4R,6.8,1993-01-01,q
DJ54,67.8,1993-01-01,q
DJ55,3.6,1993-01-01,q
DJ56,2.9,1993-01-01,q
DJ57,11.8,1993-01-01,q
DJ58,-3.1,1993-01-01,q
DJ5E,4.8,1993-01-01,q
DJ5F,32.3,1993-01-01,q
DJ5G,1.5,1993-01-01,q
DJ5H,2,1993-01-01,q
DJ5I,32.7,1993-01-01,q
DJ5J,0.9,1993-01-01,q
DJ5K,8.8,1993-01-01,q
DJ5L,57.7,1993-01-01,q
DJ5M,5.1,1993-01-01,q
DJ5N,6.5,1993-01-01,q
DJB2,63.1,1993-01-01,q
DJB3,2.9,1993-01-01,q
DJB6,2.8,1993-01-01,q
DJB7,17.3,1993-01-01,q
DJB8,-0.4,1993-01-01,q
DJB9,13.6,1993-01-01,q
DJC2,46.5,1993-01-01,q
DJC3,1.2,1993-01-01,q
DJC4,10.3,1993-01-01,q
DJC5,48.3,1993-01-01,q
DJC6,3.5,1993-01-01,q
DJD2,10,1993-01-01,q
DJD8,113.6,1993-01-01,q
DJE2,2.7,1993-01-01,q
DJE3,77.6,1993-01-01,q
DJE4,0.8,1993-01-01,q
DJE5,3.4,1993-01-01,q
DJE6,88.9,1993-01-01,q
DJE7,2.1,1993-01-01,q
DJE8,10.6,1993-01-01,q
DJE9,79.4,1993-01-01,q
DJF2,-0.2,1993-01-01,q
DJF3,6.1,1993-01-01,q
DJF4,116.9,1993-01-01,q
DJF5,0.6,1993-01-01,q
DJF6,1,1993-01-01,q
DJF7,13.3,1993-01-01,q
DJF8,0.1,1993-01-01,q
DJF9,3,1993-01-01,q
DJG5,65.3,1993-01-01,q
DJG6,1.9,1993-01-01,q
DJG8,5.2,1993-01-01,q
DJH4,127.8,1993-01-01,q
DJH5,-0.1,1993-01-01,q
DJH6,1.2,1993-01-01,q
DJH7,91.3,1993-01-01,q
DJH8,-1.2,1993-01-01,q
DJH9,-1.5,1993-01-01,q
DJI2,100.7,1993-01-01,q
DJI3,-1.2,1993-01-01,q
DJI4,-0.9,1993-01-01,q
DJI5,105.5,1993-01-01,q
DJI6,1,1993-01-01,q
DJI7,0.8,1993-01-01,q
DJJ3,98.2,1993-01-01,q
DJJ4,0.2,1993-01-01,q
DJJ5,3.7,1993-01-01,q
DJJ6,111.2,1993-01-01,q
DJJ7,1.1,1993-01-01,q
DJJ8,6,1993-01-01,q
DJW6,144.7,1993-01-01,q
DJW7,-0.6,1993-01-01,q
DJW8,-5.1,1993-01-01,q
DJW9,152.7,1993-01-01,q
DJX2,-0.4,1993-01-01,q
DJX3,-4.8,1993-01-01,q
DK2G,75.6,1993-01-01,q
DK2H,0.1,1993-01-01,q
DK2I,-0.7,1993-01-01,q
DMWR,0.4,1993-01-01,q
GYY4,72.9,1993-01-01,q
GYY6,0.8,1993-01-01,q
LNNM,77.4,1993-01-01,q
LNNN,73.1,1993-01-01,q
LNNO,-1.8,1993-01-01,q
LNNP,3.5,1993-01-01,q
LZVA,79.1,1993-01-01,q
LZVB,71.6,1993-01-01,q
LZVC,-1.8,1993-01-01,q
LZVD,3.5,1993-01-01,q
TXAJ,0,1993-01-01,q
TXBB,0.5,1993-01-01,q
TXBU,-0.1,1993-01-01,q
TXEL,77.1,1993-01-01,q
TXET,100.5,1993-01-01,q
A4YM,73.8,1993-04-01,q
A4YN,3.4,1993-04-01,q
A4YO,0.5,1993-04-01,q
DIW8,0,1993-04-01,q
DIW9,-1.2,1993-04-01,q
DJ4M,51.1,1993-04-01,q
DJ4N,0.6,1993-04-01,q
DJ4O,6.6,1993-04-01,q
DJ4P,38.7,1993-04-01,q
DJ4Q,-0.3,1993-04-01,q
DJ4R,5.1,1993-04-01,q
DJ54,67.8,1993-04-01,q
DJ55,0.1,1993-04-01,q
DJ56,0.8,1993-04-01,q
DJ57,11.6,1993-04-01,q
DJ58,-1.3,1993-04-01,q
DJ5E,2,1993-04-01,q
DJ5F,32.2,1993-04-01,q
DJ5G,-0.4,1993-04-01,q
DJ5H,0.7,1993-04-01,q
DJ5I,32.2,1993-04-01,q
DJ5J,-1.4,1993-04-01,q
DJ5K,5.3,1993-04-01,q
DJ5L,57.7,1993-04-01,q
DJ5M,0.1,1993-04-01,q
DJ5N,6.2,1993-04-01,q
DJB2,62.5,1993-04-01,q
DJB3,-0.8,1993-04-01,q
DJB6,1.8,1993-04-01,q
DJB7,17.4,1993-04-01,q
DJB8,0.8,1993-04-01,q
DJB9,12.5,1993-04-01,q
DJC2,47.4,1993-04-01,q
DJC3,2,1993-04-01,q
DJC4,11,1993-04-01,q
DJC5,48.6,1993-04-01,q
DJC6,0.5,1993-04-01,q
DJD2,11,1993-04-01,q
DJD8,112.7,1993-04-01,q
DJE2,0.8,1993-04-01,q
DJE3,78,1993-04-01,q
DJE4,0.5,1993-04-01,q
DJE5,3.1,1993-04-01,q
DJE6,89.8,1993-04-01,q
DJE7,1.1,1993-04-01,q
DJE8,8.8,1993-04-01,q
DJE9,80.3,1993-04-01,q
DJF2,1.1,1993-04-01,q
DJF3,5.5,1993-04-01,q
DJF4,119.1,1993-04-01,q
DJF5,1.9,1993-04-01,q
DJF6,2.4,1993-04-01,q
DJF7,13.3,1993-04-01,q
DJF8,-0.1,1993-04-01,q
DJF9,2.5,1993-04-01,q
DJG5,65.4,1993-04-01,q
DJG6,0.3,1993-04-01,q
DJG8,4.7,1993-04-01,q
DJH4,127.6,1993-04-01,q
DJH5,-0.2,1993-04-01,q
DJH6,0.9,1993-04-01,q
DJH7,91,1993-04-01,q
DJH8,-0.4,1993-04-01,q
DJH9,-1.7,1993-04-01,q
DJI2,100,1993-04-01,q
DJI3,-0.7,1993-04-01,q
DJI4,-1.7,1993-04-01,q
DJI5,105.9,1993-04-01,q
DJI6,0.3,1993-04-01,q
DJI7,0.8,1993-04-01,q
DJJ3,98.2,1993-04-01,q
DJJ4,0,1993-04-01,q
DJJ5,4.2,1993-04-01,q
DJJ6,110.8,1993-04-01,q
DJJ7,-0.4,1993-04-01,q
DJJ8,5.7,1993-04-01,q
DJW6,144.3,1993-04-01,q
DJW7,-0.3,1993-04-01,q
DJW8,-4.1,1993-04-01,q
DJW9,152.7,1993-04-01,q
DJX2,0,1993-04-01,q
DJX3,-3.6,1993-04-01,q
DK2G,75.8,1993-04-01,q
DK2H,0.3,1993-04-01,q
DK2I,0.1,1993-04-01,q
DMWR,0.4,1993-04-01,q
GYY4,73.2,1993-04-01,q
GYY5,3.9,1993-04-01,q
GYY6,0.4,1993-04-01,q
LNNM,77.5,1993-04-01,q
LNNN,73.4,1993-04-01,q
LNNO,-0.8,1993-04-01,q
LNNP,3.1,1993-04-01,q
LZVA,79.1,1993-04-01,q
LZVB,71.9,1993-04-01,q
LZVC,-1.8,1993-04-01,q
LZVD,4,1993-04-01,q
TXAJ,0.1,1993-04-01,q
TXBB,0.5,1993-04-01,q
TXBU,0,1993-04-01,q
TXEL,77.1,1993-04-01,q
TXET,100.6,1993-04-01,q
A4YM,74.5,1993-07-01,q
A4YN,3.5,1993-07-01,q
A4YO,0.9,1993-07-01,q
DIW8,0.1,1993-07-01,q
DIW9,-0.8,1993-07-01,q
DJ4M,51.8,1993-07-01,q
DJ4N,1.4,1993-07-01,q
DJ4O,5.9,1993-07-01,q
DJ4P,38.8,1993-07-01,q
DJ4Q,0.2,1993-07-01,q
DJ4R,3.8,1993-07-01,q
DJ54,67.2,1993-07-01,q
DJ55,-0.9,1993-07-01,q
DJ56,2,1993-07-01,q
DJ57,11.9,1993-07-01,q
DJ58,2.1,1993-07-01,q
DJ5E,-0.7,1993-07-01,q
DJ5F,31.9,1993-07-01,q
DJ5G,-0.9,1993-07-01,q
DJ5H,-0.4,1993-07-01,q
DJ5I,32.8,1993-07-01,q
DJ5J,1.7,1993-07-01,q
DJ5K,6.2,1993-07-01,q
DJ5L,57.7,1993-07-01,q
DJ5M,0,1993-07-01,q
DJ5N,5.8,1993-07-01,q
DJB2,61.7,1993-07-01,q
DJB3,-1.3,1993-07-01,q
DJB6,-0.4,1993-07-01,q
DJB7,17.5,1993-07-01,q
DJB8,0.4,1993-07-01,q
DJB9,7.2,1993-07-01,q
DJC2,48.2,1993-07-01,q
DJC3,1.8,1993-07-01,q
DJC4,10.3,1993-07-01,q
DJC5,49.4,1993-07-01,q
DJC6,1.8,1993-07-01,q
DJD2,10.7,1993-07-01,q
DJD8,112.7,1993-07-01,q
DJE2,0.4,1993-07-01,q
DJE3,78.3,1993-07-01,q
DJE4,0.4,1993-07-01,q
DJE5,2.7,1993-07-01,q
DJE6,89.9,1993-07-01,q
DJE7,0,1993-07-01,q
DJE8,5.4,1993-07-01,q
DJE9,81.6,1993-07-01,q
DJF2,1.6,1993-07-01,q
DJF3,5,1993-07-01,q
DJF4,119.3,1993-07-01,q
DJF5,0.1,1993-07-01,q
DJF6,2.8,1993-07-01,q
DJF7,13.4,1993-07-01,q
DJF8,0.6,1993-07-01,q
DJF9,2.4,1993-07-01,q
DJG5,66.3,1993-07-01,q
DJG6,1.4,1993-07-01,q
DJG8,4.6,1993-07-01,q
DJH4,127.7,1993-07-01,q
DJH5,0.1,1993-07-01,q
DJH6,0.9,1993-07-01,q
DJH7,90.9,1993-07-01,q
DJH8,0,1993-07-01,q
DJH9,-1.3,1993-07-01,q
DJI2,100.3,1993-07-01,q
DJI3,0.3,1993-07-01,q
DJI4,-1.7,1993-07-01,q
DJI5,105.9,1993-07-01,q
DJI6,0.1,1993-07-01,q
DJI7,1.4,1993-07-01,q
DJJ3,99,1993-07-01,q
DJJ4,0.8,1993-07-01,q
DJJ5,3.6,1993-07-01,q
DJJ6,111.4,1993-07-01,q
DJJ7,0.5,1993-07-01,q
DJJ8,4.3,1993-07-01,q
DJW6,143.7,1993-07-01,q
DJW7,-0.4,1993-07-01,q
DJW8,-3.5,1993-07-01,q
DJW9,152.3,1993-07-01,q
DJX2,-0.2,1993-07-01,q
DJX3,-2.8,1993-07-01,q
DK2G,76.1,1993-07-01,q
DK2H,0.4,1993-07-01,q
DK2I,0.8,1993-07-01,q
DMWR,0.8,1993-07-01,q
GYY4,73.8,1993-07-01,q
GYY5,3.6,1993-07-01,q
GYY6,0.9,1993-07-01,q
LNNM,77.7,1993-07-01,q
LNNN,74,1993-07-01,q
LNNO,-0.2,1993-07-01,q
LNNP,2.9,1993-07-01,q
LZVA,79.1,1993-07-01,q
LZVB,72.7,1993-07-01,q
LZVC,-0.9,1993-07-01,q
LZVD,3.7,1993-07-01,q
TXAJ,0.2,1993-07-01,q
TXBB,1,1993-07-01,q
TXBU,0,1993-07-01,q
TXEL,77.2,1993-07-01,q
TXET,100.7,1993-07-01,q
A4YM,75,1993-10-01,q
A4YN,2.7,1993-10-01,q
A4YO,0.6,1993-10-01,q
DIW8,0,1993-10-01,q
DIW9,-0.1,1993-10-01,q
DJ4M,52.5,1993-10-01,q
DJ4N,1.3,1993-10-01,q
DJ4O,4.3,1993-10-01,q
DJ4P,39,1993-10-01,q
DJ4Q,0.4,1993-10-01,q
DJ4R,2.2,1993-10-01,q
DJ54,67.1,1993-10-01,q
DJ55,-0.1,1993-10-01,q
DJ56,2.6,1993-10-01,q
DJ57,11.8,1993-10-01,q
DJ58,-0.5,1993-10-01,q
DJ5E,-2.9,1993-10-01,q
DJ5F,32,1993-10-01,q
DJ5G,0.1,1993-10-01,q
DJ5H,0.4,1993-10-01,q
DJ5I,33,1993-10-01,q
DJ5J,0.6,1993-10-01,q
DJ5K,1.8,1993-10-01,q
DJ5L,57.7,1993-10-01,q
DJ5M,-0.1,1993-10-01,q
DJ5N,5.1,1993-10-01,q
DJB2,61.9,1993-10-01,q
DJB3,0.3,1993-10-01,q
DJB6,1,1993-10-01,q
DJB7,17.6,1993-10-01,q
DJB8,0.6,1993-10-01,q
DJB9,1.4,1993-10-01,q
DJC2,47.7,1993-10-01,q
DJC3,-1,1993-10-01,q
DJC4,4,1993-10-01,q
DJC5,49.7,1993-10-01,q
DJC6,0.5,1993-10-01,q
DJD2,6.3,1993-10-01,q
DJD8,111.6,1993-10-01,q
DJE2,-0.6,1993-10-01,q
DJE3,78.4,1993-10-01,q
DJE4,0.1,1993-10-01,q
DJE5,1.8,1993-10-01,q
DJE6,89.3,1993-10-01,q
DJE7,-0.6,1993-10-01,q
DJE8,2.6,1993-10-01,q
DJE9,82.2,1993-10-01,q
DJF2,0.8,1993-10-01,q
DJF3,3.4,1993-10-01,q
DJF4,116.1,1993-10-01,q
DJF5,-2.7,1993-10-01,q
DJF6,-0.1,1993-10-01,q
DJF7,13.5,1993-10-01,q
DJF8,0.5,1993-10-01,q
DJF9,1.1,1993-10-01,q
DJG5,65.9,1993-10-01,q
DJG6,-0.6,1993-10-01,q
DJG8,2.9,1993-10-01,q
DJH4,129.1,1993-10-01,q
DJH5,1.1,1993-10-01,q
DJH6,0.9,1993-10-01,q
DJH7,91.9,1993-10-01,q
DJH8,1.1,1993-10-01,q
DJH9,-0.6,1993-10-01,q
DJI2,101.9,1993-10-01,q
DJI3,1.6,1993-10-01,q
DJI4,-0.1,1993-10-01,q
DJI5,105.5,1993-10-01,q
DJI6,-0.4,1993-10-01,q
DJI7,0.9,1993-10-01,q
DJJ3,100,1993-10-01,q
DJJ4,0.9,1993-10-01,q
DJJ5,2,1993-10-01,q
DJJ6,111.2,1993-10-01,q
DJJ7,-0.2,1993-10-01,q
DJJ8,1.1,1993-10-01,q
DJW6,143.6,1993-10-01,q
DJW7,-0.1,1993-10-01,q
DJW8,-1.3,1993-10-01,q
DJW9,152.5,1993-10-01,q
DJX2,0.1,1993-10-01,q
DJX3,-0.5,1993-10-01,q
DK2G,76.4,1993-10-01,q
DK2H,0.4,1993-10-01,q
DK2I,1.2,1993-10-01,q
DMWR,0.4,1993-10-01,q
GYY4,74.3,1993-10-01,q
GYY5,2.8,1993-10-01,q
GYY6,0.6,1993-10-01,q
GYY7,71.5,1993-10-01,q
LNNM,77.9,1993-10-01,q
LNNN,74.3,1993-10-01,q
LNNO,0.6,1993-10-01,q
LNNP,2,1993-10-01,q
LZVA,79,1993-10-01,q
LZVB,73.2,1993-10-01,q
LZVC,-0.1,1993-10-01,q
LZVD,2.7,1993-10-01,q
TXAJ,0.2,1993-10-01,q
TXBB,0.7,1993-10-01,q
TXBU,-0.1,1993-10-01,q
TXEL,77.2,1993-10-01,q
TXET,100.9,1993-10-01,q
A4YM,75.3,1994-01-01,q
A4YN,2.5,1994-01-01,q
A4YO,0.5,1994-01-01,q
DIW8,0.3,1994-01-01,q
DIW9,0.5,1994-01-01,q
DJ4M,53.1,1994-01-01,q
DJ4N,1.2,1994-01-01,q
DJ4O,4.6,1994-01-01,q
DJ4P,39.6,1994-01-01,q
DJ4Q,1.5,1994-01-01,q
DJ4R,1.8,1994-01-01,q
DJ54,70.3,1994-01-01,q
DJ55,4.7,1994-01-01,q
DJ56,3.7,1994-01-01,q
DJ57,11.9,1994-01-01,q
DJ58,1.1,1994-01-01,q
DJ5E,1.3,1994-01-01,q
DJ5F,32.7,1994-01-01,q
DJ5G,2.2,1994-01-01,q
DJ5H,1.1,1994-01-01,q
DJ5I,33.5,1994-01-01,q
DJ5J,1.5,1994-01-01,q
DJ5K,2.5,1994-01-01,q
DJ5L,57.9,1994-01-01,q
DJ5M,0.4,1994-01-01,q
DJ5N,0.4,1994-01-01,q
DJB2,61.9,1994-01-01,q
DJB3,0,1994-01-01,q
DJB6,-1.8,1994-01-01,q
DJB7,18.4,1994-01-01,q
DJB8,4.4,1994-01-01,q
DJB9,6.3,1994-01-01,q
DJC2,49.2,1994-01-01,q
DJC3,3.1,1994-01-01,q
DJC4,5.9,1994-01-01,q
DJC5,48,1994-01-01,q
DJC6,-3.4,1994-01-01,q
DJD2,-0.7,1994-01-01,q
DJD8,109.7,1994-01-01,q
DJE2,-3.4,1994-01-01,q
DJE3,79.2,1994-01-01,q
DJE4,1.1,1994-01-01,q
DJE5,2.1,1994-01-01,q
DJE6,91.6,1994-01-01,q
DJE7,2.5,1994-01-01,q
DJE8,3,1994-01-01,q
