code,name,unit,preunit
CTXX,Trade in Goods: Chemicals (5): EU: Balance: BOP: CVM: SA,NA,NA
CTXY,Trade in Goods: Material manufatures (6): EU: Balance: BOP: CVM: SA,NA,NA
CTXZ,Trade in Goods: Machinery and Transport (7): EU: Balance: BOP: CVM: SA,NA,NA
CTYA,Trade in Goods: Miscellanous manufactures (8): EU: Balance: BOP: CVM: SA,NA,NA
CTYB,Trade in Goods: Unspecified goods (9): EU: Balance: BOP: CVM: SA,NA,NA
CTYD,Trade in Goods: Food & live animals (0): Non-EU: Balance: BOP: CVM: SA,NA,NA
CTYE,Trade in Goods: Beverages and Tobacco (1): Non-EU: Balance: BOP: CVM: SA,NA,NA
CTYG,Trade in Goods: Crude Materials (2): Non-EU: Balance: BOP: CVM: SA,NA,NA
CTYH,Trade in Goods: Fuels (3): Non-EU: Balance: BOP: CVM: SA,NA,NA
CTYI,Trade in Goods: Animal and Vegetable Oils (4): Non-EU: Balance: BOP: CVM: SA,NA,NA
CTYJ,Trade in Goods: Chemicals (5): Non-EU: Balance: BOP: CVM: SA,NA,NA
CTYK,Trade in Goods: Material manufatures (6): Non-EU: Balance: BOP: CVM: SA,NA,NA
CTYL,Trade in Goods: Machinery and Transport (7): Non-EU: Balance: BOP: CVM: SA,NA,NA
CTYM,Trade in Goods: Miscellanous manufactures (8): Non-EU: Balance: BOP: CVM: SA,NA,NA
CTYN,Trade in Goods: Unspecified goods (9): Non-EU: Balance: BOP: CVM: SA,NA,NA
CTYO,Trade in Goods: Crude Materials (2): Non-EU: Exports: BOP: IDEF: SA,NA,NA
CTYP,Trade in Goods: Crude Materials (2): Non-EU: Imports: BOP: IDEF: SA,NA,NA
CTYS,Trade in Goods: Animal and Vegetable Oils (4): Non-EU: Exports: BOP: IDEF: SA,NA,NA
CTYT,Trade in Goods: Animal and Vegetable Oils (4): Non-EU: Imports: BOP: IDEF: SA,NA,NA
CTYW,Trade in Goods: Material manufatures (6): Non-EU: Exports: BOP: IDEF: SA,NA,NA
CTYX,Trade in Goods: Material manufatures (6): Non-EU: Imports: BOP: IDEF: SA,NA,NA
CTZA,Trade in Goods: Machinery and Transport (7): Non-EU: Exports: BOP: IDEF: SA,NA,NA
CTZB,Trade in Goods: Machinery and Transport (7): Non-EU: Imports: BOP: IDEF: SA,NA,NA
CTZD,Trade in Goods: Miscellanous manufactures (8): Non-EU: Exports: BOP: IDEF: SA,NA,NA
CTZE,Trade in Goods: Miscellanous manufactures (8): Non-EU: Imports: BOP: IDEF: SA,NA,NA
E24V,Trade in Goods: Liechtenstein: Total: Exports: BOP: CP: SA,NA,NA
E24W,Trade in Goods: Liechtenstein: Total: Imports: BOP: CP: SA,NA,NA
E253,Trade in Goods: Liechtenstein: Total: Balance: BOP: CP: SA,NA,NA
E25L,Trade in Goods: Albania: Total: Exports: BOP: CP: SA,NA,NA
E2XF,Trade in Goods: Belarus: Total: Exports: BOP: CP: SA,NA,NA
E2XO,Trade in Goods: Chile: Total: Exports: BOP: CP: SA,NA,NA
E2XP,Trade in Goods: Colombia: Total: Exports: BOP: CP: SA,NA,NA
E2XQ,Trade in Goods: Croatia: Total: Exports: BOP: CP: SA,NA,NA
E2XR,Trade in Goods: Ukraine: Total: Exports: BOP: CP: SA,NA,NA
E4ZH,Trade in Goods: Uruguay: Total: Exports: BOP: CP: SA,NA,NA
E4ZI,Trade in Goods: Venezuela: Total: Exports: BOP: CP: SA,NA,NA
E4ZJ,Trade in Goods: Albania: Total: Imports: BOP: CP: SA,NA,NA
E4ZK,Trade in Goods: Belarus: Total: Imports: BOP: CP: SA,NA,NA
E4ZL,Trade in Goods: Chile: Total: Imports: BOP: CP: SA,NA,NA
E4ZM,Trade in Goods: Colombia: Total: Imports: BOP: CP: SA,NA,NA
E4ZN,Trade in Goods: Croatia: Total: Imports: BOP: CP: SA,NA,NA
E4ZO,Trade in Goods: Ukraine: Total: Imports: BOP: CP: SA,NA,NA
E4ZP,Trade in Goods: Uruguay: Total: Imports: BOP: CP: SA,NA,NA
E4ZQ,Trade in Goods: Venezuela: Total: Imports: BOP: CP: SA,NA,NA
E4ZR,Trade in Goods: Argentina: Total: Exports: BOP: CP: SA,NA,NA
E4ZS,Trade in Goods: Iran: Total: Exports: BOP: CP: SA,NA,NA
E4ZT,Trade in Goods: Morocco incl. Western Sahara: Total: Exports: BOP: CP: SA,NA,NA
E4ZU,Trade in Goods: Argentina: Total: Imports: BOP: CP: SA,NA,NA
E4ZV,Trade in Goods: Iran: Total: Imports: BOP: CP: SA,NA,NA
E4ZW,Trade in Goods: Morocco incl. Western Sahara: Total: Imports: BOP: CP: SA,NA,NA
E52L,Trade in Goods: Belgium: Total: Exports: BOP: CP: SA,NA,NA
E52O,Trade in Goods: Belgium: Total: Imports: BOP: CP: SA,NA,NA
E52P,Trade in Goods: Belgium: Total: Balance: BOP: CP: SA,NA,NA
E54E,Trade in Goods: Luxembourg: Total: Exports: BOP: CP: SA,NA,NA
E54F,Trade in Goods: Luxembourg: Total: Imports: BOP: CP: SA,NA,NA
E54G,Trade in Goods: Luxembourg: Total: Balance: BOP: CP: SA,NA,NA
E565,Trade in Goods: Albania: Total: Balance: BOP: CP: SA,NA,NA
E566,Trade in Goods: Belarus: Total: Balance: BOP: CP: SA,NA,NA
E567,Trade in Goods: Chile: Total: Balance: BOP: CP: SA,NA,NA
E5EX,Trade in Goods: Colombia: Total: Balance: BOP: CP: SA,NA,NA
E5GB,Trade in Goods: Croatia: Total: Balance: BOP: CP: SA,NA,NA
E5GC,Trade in Goods: Ukraine: Total: Balance: BOP: CP: SA,NA,NA
E5GE,Trade in Goods: Uruguay: Total: Balance: BOP: CP: SA,NA,NA
E5GH,Trade in Goods: Venezuela: Total: Balance: BOP: CP: SA,NA,NA
E6AF,Trade in Goods: Argentina: Total: Balance: BOP: CP: SA,NA,NA
E6AG,Trade in Goods: Iran: Total: Balance: BOP: CP: SA,NA,NA
E6WY,Trade in Goods: Morocco incl. Western Sahara: Total: Balance: BOP: CP: SA,NA,NA
EDHK,Trade in Goods: Food & live animals (0): WW: Exports: BOP: IDEF: SA,NA,NA
EDHL,Trade in Goods: Food & live animals (0): WW: Imports: BOP: IDEF: SA,NA,NA
EDHM,Trade in Goods: Beverages and Tobacco (1): WW: Exports: BOP: IDEF: SA,NA,NA
EDHN,Trade in Goods: Beverages and Tobacco (1): WW: Imports: BOP: IDEF: SA,NA,NA
EDHO,Trade in Goods: Crude Materials (2): WW: Imports: BOP: IDEF: SA,NA,NA
EDHP,Trade in Goods: Crude Materials (2): WW: Exports: BOP: IDEF: SA,NA,NA
EDHS,Trade in Goods: Animal and Vegetable Oils (4): WW: Exports: BOP: IDEF: SA,NA,NA
EDHT,Trade in Goods: Animal and Vegetable Oils (4): WW: Imports: BOP: IDEF: SA,NA,NA
EDHW,Trade in Goods: Material manufatures (6): WW: Exports: BOP: IDEF: SA,NA,NA
EDHX,Trade in Goods: Material manufatures (6): WW: Imports: BOP: IDEF: SA,NA,NA
EDHY,Trade in Goods: Machinery and Transport (7): WW: Exports: BOP: IDEF: SA,NA,NA
EDHZ,Trade in Goods: Machinery and Transport (7): WW: Imports: BOP: IDEF: SA,NA,NA
EDIA,Trade in Goods: Miscellanous manufactures (8): WW: Imports: BOP: IDEF: SA,NA,NA
EDIB,Trade in Goods: Miscellanous manufactures (8): WW: Exports: BOP: IDEF: SA,NA,NA
EHAA,Trade in Goods: Metal ores & scrap (28): WW: Imports: BOP: CP: SA,NA,NA
EHAB,Trade in Goods: Animal and Vegetable Oils (4): WW: Imports: BOP: CP: SA,NA,NA
EHAC,Trade in Goods: Organic chemicals (51): WW: Imports: BOP: CP: SA,NA,NA
EHAE,Trade in Goods: Inorganic chemicals (52): WW: Imports: BOP: CP: SA,NA,NA
EHAF,Trade in Goods: WW: Medicinal & pharmaceutical products (54): IM: BOP: CP: SA,NA,NA
EHAG,Trade in Goods: Plastics (57and58): WW: Imports: BOP: CP: SA,NA,NA
EHAH,Trade in Goods: Material manufatures (6): WW: Imports: BOP: CP: SA,NA,NA
EHAI,Trade in Goods: Wood & cork manufactures (63): WW: Imports: BOP: CP: SA,NA,NA
EHAJ,Trade in Goods: Paper & paperboard (64): WW: Imports: BOP: CP: SA,NA,NA
EHAK,Trade in Goods: Textile fabrics (65): WW: Imports: BOP: CP: SA,NA,NA
EHAL,Trade in Goods: Iron & steel (67): WW: Imports: BOP: CP: SA,NA,NA
EHAM,Trade in Goods: Non-ferrous metals (68): WW: Imports: BOP: CP: SA,NA,NA
EHAN,Trade in Goods: Miscellaneous metal manufactures (69): WW: Imports: BOP: CP: SA,NA,NA
EHAO,Trade in Goods: Machinery and Transport (7): WW: Imports: BOP: CP: SA,NA,NA
EHAP,Trade in Goods: Machinery (71to77): WW: Imports: BOP: CP: SA,NA,NA
EHAQ,Trade in Goods: Mechanical machinery (7M): WW: Imports: BOP: CP: SA,NA,NA
EHAR,Trade in Goods: Electrical machinery (7E): WW: Imports: BOP: CP: SA,NA,NA
EHAS,Trade in Goods: Road vehicles (78): WW: Imports: BOP: CP: SA,NA,NA
EHAT,Trade in Goods: Other transport equipment (79): WW: Imports: BOP: CP: SA,NA,NA
EHAU,Trade in Goods: Miscellanous manufactures (8): WW: Imports: BOP: CP: SA,NA,NA
EHAV,Trade in Goods: Clothing & footwear (84and85): WW: Imports: BOP: CP: SA,NA,NA
EHAW,Trade in Goods: Scientific & photographic (87and88): WW: Imports: BOP: CP: SA,NA,NA
EHAX,Trade in Goods: Food & live animals (0): WW: Balance: BOP: CP: SA,NA,NA
EHAY,Trade in Goods: Meat & meat preparations (01): WW: Balance: BOP: CP: SA,NA,NA
EHAZ,Trade in Goods: Dairy products & eggs (02): WW: Balance: BOP: CP: SA,NA,NA
EHBA,Trade in Goods: Cereals & animal feeding stuffs (04and08): WW: Balance: BOP: CP: SA,NA,NA
EHBB,Trade in Goods: Vegetables & fruit (05): WW: Balance: BOP: CP: SA,NA,NA
EHBC,Trade in Goods: Beverages and Tobacco (1): WW: Balance: BOP: CP: SA,NA,NA
EHBF,Trade in Goods: Crude Materials (2): WW: Balance: BOP: CP: SA,NA,NA
EHBG,Trade in Goods: Wood & cork (24): WW: Balance: BOP: CP: SA,NA,NA
EHBH,Trade in Goods: Pulp & waste paper (25): WW: Balance: BOP: CP: SA,NA,NA
EHBI,Trade in Goods: Textile fibres (26): WW: Balance: BOP: CP: SA,NA,NA
EHBJ,Trade in Goods: Metal ores & scrap (28): WW: Balance: BOP: CP: SA,NA,NA
EHBK,Trade in Goods: Animal and Vegetable Oils (4): WW: Balance: BOP: CP: SA,NA,NA
EHBL,Trade in Goods: Organic chemicals (51): WW: Balance: BOP: CP: SA,NA,NA
EHBM,Trade in Goods: Inorganic chemicals (52): WW: Balance: BOP: CP: SA,NA,NA
EHBN,Trade in Goods: WW: Medicinal & pharmaceutical products (54): BAL: BOP: CP: SA,NA,NA
EHBO,Trade in Goods: Plastics (57and58): WW: Balance: BOP: CP: SA,NA,NA
EHBP,Trade in Goods: Material manufatures (6): WW: Balance: BOP: CP: SA,NA,NA
EHBQ,Trade in Goods: Wood & cork manufactures (63): WW: Balance: BOP: CP: SA,NA,NA
EHBR,Trade in Goods: Paper & paperboard (64): WW: Balance: BOP: CP: SA,NA,NA
EHBS,Trade in Goods: Textile fabrics (65): WW: Balance: BOP: CP: SA,NA,NA
EHBT,Trade in Goods: Iron & steel (67): WW: Balance: BOP: CP: SA,NA,NA
EHBU,Trade in Goods: Non-ferrous metals (68): WW: Balance: BOP: CP: SA,NA,NA
EHBV,Trade in Goods: Miscellaneous metal manufactures (69): WW: Balance: BOP: CP: SA,NA,NA
EHBW,Trade in Goods: Machinery and Transport (7): WW: Balance: BOP: CP: SA,NA,NA
EHBX,Trade in Goods: Machinery (71to77): WW: Balance: BOP: CP: SA,NA,NA
EHBY,Trade in Goods: Mechanical machinery (7M): WW: Balance: BOP: CP: SA,NA,NA
EHBZ,Trade in Goods: Electrical machinery (7E): WW: Balance: BOP: CP: SA,NA,NA
EHCA,Trade in Goods: Road vehicles (78): WW: Balance: BOP: CP: SA,NA,NA
EHCB,Trade in Goods: Other transport equipment (79): WW: Balance: BOP: CP: SA,NA,NA
EHCC,Trade in Goods: Miscellanous manufactures (8): WW: Balance: BOP: CP: SA,NA,NA
EHCD,Trade in Goods: Clothing & footwear (84and85): WW: Balance: BOP: CP: SA,NA,NA
EHCE,Trade in Goods: Scientific & photographic (87and88): WW: Balance: BOP: CP: SA,NA,NA
ELBD,Trade in Goods less oil (TlessO): WW: Imports: BOP: CVM: SA,NA,NA
ELBE,"Trade in Goods: Food, beverages & tobacco (0and1): WW: Balance: BOP: CP: SA",m,£
ELBF,Trade in Goods: Basic materials (2and4): WW: Balance: BOP: CP: SA,m,£
ELBG,Trade in Goods: Fuels (3): WW: Balance: BOP: CP: SA,NA,NA
ELBH,Trade in Goods: Semi-manufactures (5and6): WW: Balance: BOP: CP: SA,m,£
ELBI,Trade in Goods: Finished manufactures (7and8): WW: Balance: BOP: CP: SA,m,£
ELBJ,Trade in Goods: Manufactures (5to8): WW: Balance: BOP: CP: SA,NA,NA
ELBL,Trade in Goods: Oil (33): WW: Exports: BOP: CP: SA,m,£
ELBM,Trade in Goods less oil (TlessO): WW: Exports: BOP: CP: SA,m,£
ENDG,Trade in Goods: Chemicals (5): WW: Exports: BOP: CP: SA,NA,NA
ENDH,Trade in Goods: Material manufactures less erratics (6lessPS): WW: Exports: BOP: CP: SA,NA,NA
ENDJ,Trade in Goods: Cars (78M): WW: Exports: BOP: CP: SA,NA,NA
ENDK,Trade in Goods: Consumer goods other than cars (7and8C): WW: Exports: BOP: CP: SA,NA,NA
ENDL,Trade in Goods: Intermediate goods (7and8I): WW: Exports: BOP: CP: SA,NA,NA
ENDM,Trade in Goods: Capital goods (7and8K): WW: Exports: BOP: CP: SA,NA,NA
ENDN,BOP:EX:SA:Ships and Aircraft(SNA) : SITC 792+793,NA,NA
ENDW,Trade in Goods: Chemicals (5): WW: Exports: BOP: CVM: SA,NA,NA
ENDX,Trade in Goods: Material manufactures less erratics (6lessPS): WW: Exports: BOP: CVM: SA,NA,NA
ENDY,Trade in Goods: Precious stones & silver (PS): WW: Exports: BOP: CVM: SA,NA,NA
ENDZ,Trade in Goods: Cars (78M): WW: Exports: BOP: CVM: SA,NA,NA
ENEG,Trade in Goods: Consumer goods other than cars (7and8C): WW: Exports: BOP: CVM: SA,NA,NA
ENEH,Trade in Goods: Intermediate goods (7and8I): WW: Exports: BOP: CVM: SA,NA,NA
ENEI,Trade in Goods: Capital goods (7and8K): WW: Exports: BOP: CVM: SA,NA,NA
ENEJ,Trade in Goods: Ships & aircraft (792and793): WW: Exports: BOP: CVM: SA,NA,NA
ENFC,Trade in Goods: Chemicals (5): WW: Exports: BOP: IDEF: SA,NA,NA
ENFD,Trade in Goods: Material manufactures less erratics (6lessPS): WW: Exports: BOP: IDEF: SA,NA,NA
ENFE,Trade in Goods: Precious stones & silver (PS): WW: Exports: BOP: IDEF: SA,NA,NA
ENFF,Trade in Goods: Cars (78M): WW: Exports: BOP: IDEF: SA,NA,NA
ENFG,Trade in Goods: Consumer goods other than cars (7and8C): WW: Exports: BOP: IDEF: SA,NA,NA
ENFH,Trade in Goods: Intermediate goods (7and8I): WW: Exports: BOP: IDEF: SA,NA,NA
ENFI,Trade in Goods: Capital goods (7and8K): WW: Exports: BOP: IDEF: SA,NA,NA
ENFJ,Trade in Goods: Ships & aircraft (792and793): WW: Exports: BOP: IDEF: SA,NA,NA
ENGA,Trade in Goods: Chemicals (5): WW: Imports: BOP: CP: SA,NA,NA
ENGB,Trade in Goods: Material manufactures less erratics (6lessPS): WW: Imports: BOP: CP: SA,NA,NA
ENGD,Trade in Goods: Cars (78M): WW: Imports: BOP: CP: SA,NA,NA
ENGE,Trade in Goods: Consumer goods other than cars (7and8C): WW: Imports: BOP: CP: SA,NA,NA
ENGF,Trade in Goods: Intermediate goods (7and8I): WW: Imports: BOP: CP: SA,NA,NA
ENGG,Trade in Goods: Capital goods (7and8K): WW: Imports: BOP: CP: SA,NA,NA
ENGH,BOP:IM:SA:Ships and Aircraft(SNA) : SITC 792+793,NA,NA
ENGQ,Trade in Goods: Chemicals (5): WW: Imports: BOP: CVM: SA,NA,NA
ENGR,Trade in Goods: Material manufactures less erratics (6lessPS): WW: Imports: BOP: CVM: SA,NA,NA
ENGS,Trade in Goods: Precious stones & silver (PS): WW: Imports: BOP: CVM: SA,NA,NA
ENGT,Trade in Goods: Cars (78M): WW: Imports: BOP: CVM: SA,NA,NA
ENGU,Trade in Goods: Consumer goods other than cars (7and8C): WW: Imports: BOP: CVM: SA,NA,NA
ENGV,Trade in Goods: Intermediate goods (7and8I): WW: Imports: BOP: CVM: SA,NA,NA
ENGW,Trade in Goods: Capital goods (7and8K): WW: Imports: BOP: CVM: SA,NA,NA
ENGX,Trade in Goods: Ships & aircraft (792and793): WW: Imports: BOP: CVM: SA,NA,NA
ENHW,Trade in Goods: Chemicals (5): WW: Imports: BOP: IDEF: SA,NA,NA
ENHX,Trade in Goods: Material manufactures less erratics (6lessPS): WW: Imports: BOP: IDEF: SA,NA,NA
ENHY,Trade in Goods: Precious stones & silver (PS): WW: Imports: BOP: IDEF: SA,NA,NA
ENHZ,Trade in Goods: Cars (78M): WW: Imports: BOP: IDEF: SA,NA,NA
ENIA,Trade in Goods: Consumer goods other than cars (7and8C): WW: Imports: BOP: IDEF: SA,NA,NA
ENIB,Trade in Goods: Intermediate goods (7and8I): WW: Imports: BOP: IDEF: SA,NA,NA
ENIC,Trade in Goods: Capital goods (7and8K): WW: Imports: BOP: IDEF: SA,NA,NA
ENID,Trade in Goods: Ships & aircraft (792and793): WW: Imports: BOP: IDEF: SA,NA,NA
ENIW,Trade in Goods: Fuels other than oil (3OF): WW: Balance: BOP: CP: SA,m,£
ENIX,Trade in Goods: Chemicals (5): WW: Balance: BOP: CP: SA,NA,NA
ENIY,Trade in Goods: Material manufactures less erratics (6lessPS): WW: Balance: BOP: CP: SA,NA,NA
ENJA,Trade in Goods: Cars (78M): WW: Balance: BOP: CP: SA,NA,NA
ENJB,Trade in Goods: Consumer goods other than cars (7and8C): WW: Balance: BOP: CP: SA,NA,NA
ENJC,Trade in Goods: Intermediate goods (7and8I): WW: Balance: BOP: CP: SA,NA,NA
ENJD,Trade in Goods: Capital goods (7and8K): WW: Balance: BOP: CP: SA,NA,NA
ENJE,BOP:Balance:SA:Ships and Aircraft(SNA) : SITC 792+793,NA,NA
ENVB,Trade in Goods: Crude Materials (2): WW: Imports: BOP: CP: SA,NA,NA
ENVC,Trade in Goods: Wood & cork (24): WW: Imports: BOP: CP: SA,NA,NA
ENXO,Trade in Goods: Oil (33): WW: Imports: BOP: CP: SA,m,£
ENXP,Trade in Goods less oil (TlessO): WW: Imports: BOP: CP: SA,m,£
ENXQ,Trade in Goods: Oil (33): WW: Balance: BOP: CP: SA,m,£
ENYL,Trade in Goods: France: Total: Exports: BOP: CP: SA,NA,NA
ENYO,Trade in Goods: Germany: Total: Exports: BOP: CP: SA,NA,NA
ENYP,Trade in Goods: France: Total: Imports: BOP: CP: SA,NA,NA
ENYS,Trade in Goods: Germany: Total: Imports: BOP: CP: SA,NA,NA
ENYT,Trade in Goods: France: Total: Balance: BOP: CP: SA,NA,NA
ENYW,Trade in Goods: Germany: Total: Balance: BOP: CP: SA,NA,NA
EOBA,Trade in Goods: Turkey: Total: Exports: BOP: CP: SA,NA,NA
EOBC,Trade in Goods: Canada: Total: Exports: BOP: CP: SA,NA,NA
EOBD,Trade in Goods: Japan: Total: Exports: BOP: CP: SA,NA,NA
EOBU,Trade in Goods: Turkey: Total: Imports: BOP: CP: SA,NA,NA
EOBW,Trade in Goods: Canada: Total: Imports: BOP: CP: SA,NA,NA
EOBX,Trade in Goods: Japan: Total: Imports: BOP: CP: SA,NA,NA
EOCO,Trade in Goods: Turkey: Total: Balance: BOP: CP: SA,NA,NA
EOCQ,Trade in Goods: Canada: Total: Balance: BOP: CP: SA,NA,NA
EOCR,Trade in Goods: Japan: Total: Balance: BOP: CP: SA,NA,NA
EPJX,Trade in Goods: Mexico: Total: Exports: BOP: CP: SA,NA,NA
EPJY,Trade in Goods: Mexico: Total: Imports: BOP: CP: SA,NA,NA
EPJZ,Trade in Goods: Mexico: Total: Balance: BOP: CP: SA,NA,NA
EPLV,Trade in Goods: Switzerland: Total: Exports: BOP: CP: SA,NA,NA
EPLW,Trade in Goods: Iceland: Total: Exports: BOP: CP: SA,NA,NA
EPLX,Trade in Goods: Norway: Total: Exports: BOP: CP: SA,NA,NA
EPMA,Trade in Goods: Australia: Total: Exports: BOP: CP: SA,NA,NA
EPMB,Trade in Goods: New Zealand: Total: Exports: BOP: CP: SA,NA,NA
EPME,Trade in Goods: South Africa: Total: Exports: BOP: CP: SA,NA,NA
EPMV,Trade in Goods: Switzerland: Total: Imports: BOP: CP: SA,NA,NA
EPMW,Trade in Goods: Iceland: Total: Imports: BOP: CP: SA,NA,NA
EPMX,Trade in Goods: Norway: Total: Imports: BOP: CP: SA,NA,NA
EPNA,Trade in Goods: Australia: Total: Imports: BOP: CP: SA,NA,NA
EPNB,Trade in Goods: New Zealand: Total: Imports: BOP: CP: SA,NA,NA
EPNE,Trade in Goods: South Africa: Total: Imports: BOP: CP: SA,NA,NA
EPNV,Trade in Goods: Switzerland: Total: Balance: BOP: CP: SA,NA,NA
EPNW,Trade in Goods: Iceland: Total: Balance: BOP: CP: SA,NA,NA
EPNX,Trade in Goods: Norway: Total: Balance: BOP: CP: SA,NA,NA
EPOA,Trade in Goods: Australia: Total: Balance: BOP: CP: SA,NA,NA
EPOB,Trade in Goods: New Zealand: Total: Balance: BOP: CP: SA,NA,NA
EPOE,Trade in Goods: South Africa: Total: Balance: BOP: CP: SA,NA,NA
EQAH,Trade in Goods: Pulp & waste paper (25): WW: Imports: BOP: CP: SA,NA,NA
EQAP,Trade in Goods: Textile fibres (26): WW: Imports: BOP: CP: SA,NA,NA
ERDG,Trade in Goods: Hong Kong: Total: Exports: BOP: CP: SA,NA,NA
ERDH,Trade in Goods: Singapore: Total: Exports: BOP: CP: SA,NA,NA
ERDI,Trade in Goods: Saudi Arabia: Total: Exports: BOP: CP: SA,NA,NA
ERDJ,Trade in Goods: India: Total: Exports: BOP: CP: SA,NA,NA
ERDK,Trade in Goods: Malaysia: Total: Exports: BOP: CP: SA,NA,NA
ERDL,Trade in Goods: Israel: Total: Exports: BOP: CP: SA,NA,NA
ERDM,Trade in Goods: South Korea: Total: Exports: BOP: CP: SA,NA,NA
ERDN,Trade in Goods: China: Total: Exports: BOP: CP: SA,NA,NA
ERDO,Trade in Goods: Thailand: Total: Exports: BOP: CP: SA,NA,NA
ERDP,Trade in Goods: Taiwan: Total: Exports: BOP: CP: SA,NA,NA
ERDQ,Trade in Goods: Russia: Total: Exports: BOP: CP: SA,NA,NA
ERDR,Trade in Goods: Poland: Total: Exports: BOP: CP: SA,NA,NA
ERDS,Trade in Goods: Hong Kong: Total: Imports: BOP: CP: SA,NA,NA
ERDT,Trade in Goods: Singapore: Total: Imports: BOP: CP: SA,NA,NA
ERDU,Trade in Goods: Saudi Arabia: Total: Imports: BOP: CP: SA,NA,NA
ERDV,Trade in Goods: India: Total: Imports: BOP: CP: SA,NA,NA
ERDW,Trade in Goods: Malaysia: Total: Imports: BOP: CP: SA,NA,NA
ERDX,Trade in Goods: Israel: Total: Imports: BOP: CP: SA,NA,NA
ERDY,Trade in Goods: South Korea: Total: Imports: BOP: CP: SA,NA,NA
ERDZ,Trade in Goods: China: Total: Imports: BOP: CP: SA,NA,NA
EREA,Trade in Goods: Thailand: Total: Imports: BOP: CP: SA,NA,NA
EREB,Trade in Goods: Taiwan: Total: Imports: BOP: CP: SA,NA,NA
EREC,Trade in Goods: Russia: Total: Imports: BOP: CP: SA,NA,NA
ERED,Trade in Goods: Poland: Total: Imports: BOP: CP: SA,NA,NA
EREE,Trade in Goods: Hong Kong: Total: Balance: BOP: CP: SA,NA,NA
EREF,Trade in Goods: Singapore: Total: Balance: BOP: CP: SA,NA,NA
EREG,Trade in Goods: Saudi Arabia: Total: Balance: BOP: CP: SA,NA,NA
EREH,Trade in Goods: India: Total: Balance: BOP: CP: SA,NA,NA
EREI,Trade in Goods: Malaysia: Total: Balance: BOP: CP: SA,NA,NA
EREJ,Trade in Goods: Israel: Total: Balance: BOP: CP: SA,NA,NA
EREK,Trade in Goods: South Korea: Total: Balance: BOP: CP: SA,NA,NA
EREL,Trade in Goods: China: Total: Balance: BOP: CP: SA,NA,NA
EREM,Trade in Goods: Thailand: Total: Balance: BOP: CP: SA,NA,NA
EREN,Trade in Goods: Taiwan: Total: Balance: BOP: CP: SA,NA,NA
EREO,Trade in Goods: Russia: Total: Balance: BOP: CP: SA,NA,NA
EREP,Trade in Goods: Poland: Total: Balance: BOP: CP: SA,NA,NA
FAPO,Trade in Services (TS): Travel: WW: Exports: BOP: CP: SA: £m,NA,NA
FDSG,Trade in Services (TS): Construction Services: WW: Exports: BOP: CP: SA: £m,NA,NA
FDTF,Trade in Services (TS): Insurance and Pension Services: WW: Exports: BOP: CP: SA: £m,NA,NA
FDYI,Trade in Services (TS): Financial Services: WW: Exports: BOP: CP: SA: £m,NA,NA
FDYQ,"Trade in Services (TS): Telecoms, Computer and Information Services: WW: Exports: BOP: CP: SA: £m",NA,NA
FEBA,Trade in Services (TS): Intellectual Property Services: WW: Exports: BOP: CP: SA: £m,NA,NA
FEHH,Trade in Services (TS): Other Business Services: WW: Exports: BOP: CP: SA: £m,NA,NA
FGXJ,"Trade in Services (TS): Personal, Cultural & Recreational Services: WW: Exports: BOP: CP: SA: £m",NA,NA
FGZA,"Trade in Services (TS): Government Services, n.i.e: WW: Exports: BOP: CP: SA: £m",NA,NA
FHME,Trade in Services (TS): Transport: WW: Imports: BOP: CP: SA: £m,NA,NA
FIOU,Trade in Services (TS): Construction Services: WW: Imports: BOP: CP: SA: £m,NA,NA
FIPT,Trade in Services (TS): Insurance and Pension Services: WW: Imports: BOP: CP: SA: £m,NA,NA
FITY,Trade in Services (TS): Financial Services: WW: Imports: BOP: CP: SA: £m,NA,NA
FIUG,"Trade in Services (TS): Telecoms, Computer and Information Services: WW: Imports: BOP: CP: SA: £m",NA,NA
FIVX,Trade in Services (TS): Intellectual Property Services: WW: Imports: BOP: CP: SA: £m,NA,NA
FIWF,Trade in Services (TS): Other Business Services: WW: Imports: BOP: CP: SA: £m,NA,NA
FKML,Trade in Goods: Czechia: Total: Exports: BOP: CP: SA,NA,NA
FKMM,Trade in Goods: Czechia: Total: Imports: BOP: CP: SA,NA,NA
FKMN,Trade in Goods: Czechia: Total: Balance: BOP: CP: SA,NA,NA
FKMO,Trade in Goods: Brazil: Total: Exports: BOP: CP: SA,NA,NA
FKMP,Trade in Goods: Brazil: Total: Imports: BOP: CP: SA,NA,NA
FKMQ,Trade in Goods: Brazil: Total: Balance: BOP: CP: SA,NA,NA
FKMR,Trade in Goods: Indonesia: Total: Exports: BOP: CP: SA,NA,NA
FKMS,Trade in Goods: Indonesia: Total: Imports: BOP: CP: SA,NA,NA
FKMT,Trade in Goods: Indonesia: Total: Balance: BOP: CP: SA,NA,NA
FKMU,Trade in Goods: Pakistan: Total: Exports: BOP: CP: SA,NA,NA
FKMV,Trade in Goods: Pakistan: Total: Imports: BOP: CP: SA,NA,NA
FKMW,Trade in Goods: Pakistan: Total: Balance: BOP: CP: SA,NA,NA
FKMX,Trade in Goods: Philippines: Total: Exports: BOP: CP: SA,NA,NA
FKMY,Trade in Goods: Philippines: Total: Imports: BOP: CP: SA,NA,NA
