variable,value,dates.date,dates.freq
NJNQ,1074,1992-01-01,a
NJNT,13437,1992-01-01,a
NJOG,563,1992-01-01,a
NJOS,56,1992-01-01,a
NJPE,0,1992-01-01,a
NJPI,1332,1992-01-01,a
NJPK,25,1992-01-01,a
NJPM,25,1992-01-01,a
NJPT,0,1992-01-01,a
NJPY,988,1992-01-01,a
NJQA,0,1992-01-01,a
NJQU,1607,1992-01-01,a
NJUF,0,1992-01-01,a
NJUN,0,1992-01-01,a
NKDR,4306,1992-01-01,a
NKDS,510,1992-01-01,a
NKDU,2325,1992-01-01,a
NKDW,133,1992-01-01,a
NKDY,0,1992-01-01,a
NKDZ,1471,1992-01-01,a
NKEA,238,1992-01-01,a
NKEC,33,1992-01-01,a
NKEH,28,1992-01-01,a
NKEM,0,1992-01-01,a
NKEP,157,1992-01-01,a
NKES,0,1992-01-01,a
NKEW,20,1992-01-01,a
NKFB,12455,1992-01-01,a
NKFC,3036,1992-01-01,a
NKFN,29,1992-01-01,a
NKFS,3007,1992-01-01,a
NKFU,663,1992-01-01,a
NKFZ,0,1992-01-01,a
NKGA,249,1992-01-01,a
NKGE,414,1992-01-01,a
NKGN,0,1992-01-01,a
NKGO,4212,1992-01-01,a
NKGV,0,1992-01-01,a
NKHD,0,1992-01-01,a
NKHE,1285,1992-01-01,a
NKIA,1285,1992-01-01,a
NKIF,118323,1992-01-01,a
NKIG,21945,1992-01-01,a
NKII,834,1992-01-01,a
NKIM,9,1992-01-01,a
NKIQ,0,1992-01-01,a
NKIV,277,1992-01-01,a
NKIW,20684,1992-01-01,a
NKIX,141,1992-01-01,a
NKIY,89321,1992-01-01,a
NKJE,434,1992-01-01,a
NKJS,5772,1992-01-01,a
NKJZ,118738,1992-01-01,a
NKKA,1829,1992-01-01,a
NKKC,82997,1992-01-01,a
NKKE,11234,1992-01-01,a
NKKG,30943,1992-01-01,a
NKKH,2969,1992-01-01,a
NKKI,15456,1992-01-01,a
NKKK,217,1992-01-01,a
NKKP,3727,1992-01-01,a
NKKU,4221,1992-01-01,a
NKKV,760,1992-01-01,a
NKKX,1830,1992-01-01,a
NKLA,0,1992-01-01,a
NKLF,1839,1992-01-01,a
NKWX,459528,1992-01-01,a
NKWY,63083,1992-01-01,a
NKXG,50436,1992-01-01,a
NKXH,36938,1992-01-01,a
NKXI,13498,1992-01-01,a
NKXO,6480,1992-01-01,a
NKXQ,158221,1992-01-01,a
NKXV,12145,1992-01-01,a
NKXW,24117,1992-01-01,a
NKYA,121752,1992-01-01,a
NKYE,207,1992-01-01,a
NKYJ,20170,1992-01-01,a
NKYK,83860,1992-01-01,a
NKZA,62138,1992-01-01,a
NKZM,8382,1992-01-01,a
NLBB,1397261,1992-01-01,a
NLBC,330985,1992-01-01,a
NLBE,185041,1992-01-01,a
NLBG,37106,1992-01-01,a
NLBI,35771,1992-01-01,a
NLBK,71054,1992-01-01,a
NLBL,24543,1992-01-01,a
NLBM,46511,1992-01-01,a
NLBR,16144,1992-01-01,a
NLBS,22541,1992-01-01,a
NLBT,434,1992-01-01,a
NLBU,718286,1992-01-01,a
NLBZ,522020,1992-01-01,a
NLCA,187517,1992-01-01,a
NLCB,8749,1992-01-01,a
NLCO,112988,1992-01-01,a
NLCV,627685,1992-01-01,a
NLCW,571,1992-01-01,a
NLCY,626893,1992-01-01,a
NLDA,534189,1992-01-01,a
NLDD,221,1992-01-01,a
NLDE,156808,1992-01-01,a
NLDG,2775,1992-01-01,a
NLDL,55826,1992-01-01,a
NLDQ,6836,1992-01-01,a
NLDT,37263,1992-01-01,a
NLDW,0,1992-01-01,a
NLDX,9579,1992-01-01,a
NLEC,0,1992-01-01,a
NLEF,1195915,1992-01-01,a
NLEG,196538,1992-01-01,a
NLEH,112033,1992-01-01,a
NLEM,61437,1992-01-01,a
NLEN,84505,1992-01-01,a
NLEO,73654,1992-01-01,a
NLEP,26450,1992-01-01,a
NLEQ,47204,1992-01-01,a
NLEX,10851,1992-01-01,a
NLEY,178441,1992-01-01,a
NLFD,88018,1992-01-01,a
NLFE,88192,1992-01-01,a
NLFF,1609,1992-01-01,a
NLFK,-26371,1992-01-01,a
NLFM,622,1992-01-01,a
NLFR,27056,1992-01-01,a
NLFS,2514,1992-01-01,a
NLFZ,476411,1992-01-01,a
NLGA,221,1992-01-01,a
NLGB,476190,1992-01-01,a
NLGG,476190,1992-01-01,a
NLGI,204746,1992-01-01,a
NLGV,32469,1992-01-01,a
NLHF,172277,1992-01-01,a
NLHJ,1222286,1992-01-01,a
NLHK,235406,1992-01-01,a
NLHL,114586,1992-01-01,a
NLHM,114586,1992-01-01,a
NLHO,99833,1992-01-01,a
NLHR,120820,1992-01-01,a
NLHS,52487,1992-01-01,a
NLHT,38841,1992-01-01,a
NLHU,13646,1992-01-01,a
NLHZ,0,1992-01-01,a
NLIC,295997,1992-01-01,a
NLIM,294881,1992-01-01,a
NLIR,1116,1992-01-01,a
NLIW,9370,1992-01-01,a
NLIZ,2959359,1992-01-01,a
NLJD,708342,1992-01-01,a
NLJE,5035,1992-01-01,a
NLJG,273744,1992-01-01,a
NLJK,429310,1992-01-01,a
NLJL,253,1992-01-01,a
NLJM,449412,1992-01-01,a
NLJO,5390,1992-01-01,a
NLJS,26,1992-01-01,a
NLJT,84248,1992-01-01,a
NLJY,1359,1992-01-01,a
NLJZ,31709,1992-01-01,a
NLKB,121024,1992-01-01,a
NLKE,78,1992-01-01,a
NLKJ,146710,1992-01-01,a
NLKK,0,1992-01-01,a
NLKO,952391,1992-01-01,a
NLKQ,479820,1992-01-01,a
NLKW,2051,1992-01-01,a
NLKX,1903,1992-01-01,a
NLKY,148,1992-01-01,a
NLKZ,335701,1992-01-01,a
NLLD,18164,1992-01-01,a
NLLE,116655,1992-01-01,a
NLLG,617960,1992-01-01,a
NLLL,364084,1992-01-01,a
NLLM,36882,1992-01-01,a
NLLQ,153386,1992-01-01,a
NLLU,51158,1992-01-01,a
NLLV,0,1992-01-01,a
NLLZ,6257,1992-01-01,a
NLMA,11109,1992-01-01,a
NLMD,2984332,1992-01-01,a
NLMH,1350679,1992-01-01,a
NLMI,20614,1992-01-01,a
NLMK,1330065,1992-01-01,a
NLMP,0,1992-01-01,a
NLMQ,218124,1992-01-01,a
NLMX,145006,1992-01-01,a
NLNC,6121,1992-01-01,a
NLNO,0,1992-01-01,a
NLNS,204968,1992-01-01,a
NLNU,100775,1992-01-01,a
NLNY,68308,1992-01-01,a
NLOA,2600,1992-01-01,a
NLOB,1907,1992-01-01,a
NLOC,693,1992-01-01,a
NLOH,2020,1992-01-01,a
NLOI,22652,1992-01-01,a
NLOJ,8613,1992-01-01,a
NLOK,234482,1992-01-01,a
NLOP,78071,1992-01-01,a
NLOQ,64047,1992-01-01,a
NLOY,86368,1992-01-01,a
NLPD,66130,1992-01-01,a
NLPE,9350,1992-01-01,a
NLPH,409379,1992-01-01,a
NLPL,74078,1992-01-01,a
NLPM,77,1992-01-01,a
NLPO,56484,1992-01-01,a
NLPQ,23034,1992-01-01,a
NLPS,17498,1992-01-01,a
NLPT,19,1992-01-01,a
NLPU,89659,1992-01-01,a
NLPW,180,1992-01-01,a
NLQA,0,1992-01-01,a
NLQB,5807,1992-01-01,a
NLQG,332,1992-01-01,a
NLQH,18629,1992-01-01,a
NLQJ,14933,1992-01-01,a
NLQM,2,1992-01-01,a
NLQR,39990,1992-01-01,a
NLQS,0,1992-01-01,a
NLQW,137142,1992-01-01,a
NLRE,0,1992-01-01,a
NLRF,0,1992-01-01,a
NLRG,0,1992-01-01,a
NLRH,24298,1992-01-01,a
NLRL,17296,1992-01-01,a
NLRM,95548,1992-01-01,a
NLRO,104715,1992-01-01,a
NLRT,45180,1992-01-01,a
NLRU,23245,1992-01-01,a
NLRY,35068,1992-01-01,a
NLSC,1222,1992-01-01,a
NLSH,317,1992-01-01,a
NLSI,3468,1992-01-01,a
NLSL,372456,1992-01-01,a
NLSP,0,1992-01-01,a
NLSY,28834,1992-01-01,a
NLTK,6121,1992-01-01,a
NLTW,0,1992-01-01,a
NLUA,188525,1992-01-01,a
NLUC,99015,1992-01-01,a
NLUE,27196,1992-01-01,a
NLUG,62425,1992-01-01,a
NLUI,0,1992-01-01,a
NLUJ,0,1992-01-01,a
NLUK,0,1992-01-01,a
NLUP,1005,1992-01-01,a
NLUQ,22599,1992-01-01,a
NLUR,3481,1992-01-01,a
NLUS,150643,1992-01-01,a
NLUT,10707,1992-01-01,a
NLUX,30891,1992-01-01,a
NLUY,27388,1992-01-01,a
NLVG,86368,1992-01-01,a
NLVM,480,1992-01-01,a
NLVR,4091,1992-01-01,a
NLVS,356,1992-01-01,a
NLVW,9380,1992-01-01,a
NLVY,258,1992-01-01,a
NLWA,1327,1992-01-01,a
NLWB,0,1992-01-01,a
NLWC,29150,1992-01-01,a
NLWE,0,1992-01-01,a
NLWI,0,1992-01-01,a
NLWJ,139,1992-01-01,a
NLWO,1968,1992-01-01,a
NLWP,0,1992-01-01,a
NLWR,80,1992-01-01,a
NLWU,0,1992-01-01,a
NLWZ,22513,1992-01-01,a
NLXA,0,1992-01-01,a
NLXE,69722,1992-01-01,a
NLXP,2475,1992-01-01,a
NLXU,67247,1992-01-01,a
NLXW,101075,1992-01-01,a
NLYB,11002,1992-01-01,a
NLYC,512,1992-01-01,a
NLYG,1261,1992-01-01,a
NLYP,553,1992-01-01,a
NLYQ,30238,1992-01-01,a
NLYU,1740,1992-01-01,a
NLYW,1740,1992-01-01,a
NLYX,50996,1992-01-01,a
NLYY,2085,1992-01-01,a
NLZF,48911,1992-01-01,a
NLZG,172550,1992-01-01,a
NLZI,8428,1992-01-01,a
NLZM,26,1992-01-01,a
NLZV,163939,1992-01-01,a
NLZY,157,1992-01-01,a
NMAE,76337,1992-01-01,a
NMAF,26948,1992-01-01,a
NMAH,40684,1992-01-01,a
NMAI,32920,1992-01-01,a
NMAL,7200,1992-01-01,a
NMAN,564,1992-01-01,a
NMAO,0,1992-01-01,a
NMAP,0,1992-01-01,a
NMBG,40120,1992-01-01,a
NMBJ,79412,1992-01-01,a
NMBR,49389,1992-01-01,a
NMBT,0,1992-01-01,a
NMBU,0,1992-01-01,a
NMBV,27036,1992-01-01,a
NMBX,15896,1992-01-01,a
NMBY,84271,1992-01-01,a
NMCB,3552,1992-01-01,a
NMCC,1030,1992-01-01,a
NMCD,4582,1992-01-01,a
NMCE,7594,1992-01-01,a
NMCH,1880,1992-01-01,a
NMCK,647,1992-01-01,a
NMCL,10121,1992-01-01,a
NMCM,98515,1992-01-01,a
NMCP,83899,1992-01-01,a
NMCT,71120,1992-01-01,a
NMCU,80228,1992-01-01,a
NMCV,3671,1992-01-01,a
NMCW,45056,1992-01-01,a
NMDE,1281,1992-01-01,a
NMDI,188,1992-01-01,a
NMDJ,0,1992-01-01,a
NMDK,0,1992-01-01,a
NMDL,26,1992-01-01,a
NMDN,208968,1992-01-01,a
NMDR,83953,1992-01-01,a
NMDW,63183,1992-01-01,a
NMDX,0,1992-01-01,a
NMDZ,1931,1992-01-01,a
NMEB,53127,1992-01-01,a
NMED,41065,1992-01-01,a
NMEE,38347,1992-01-01,a
NMEG,-26285,1992-01-01,a
NMEH,1227,1992-01-01,a
NMEK,0,1992-01-01,a
NMEL,14575,1992-01-01,a
NMEN,9063,1992-01-01,a
NMEO,5512,1992-01-01,a
NMEP,-30928,1992-01-01,a
NMEQ,-39633,1992-01-01,a
NMER,13069,1992-01-01,a
NMES,13086,1992-01-01,a
NMEZ,162,1992-01-01,a
NMFA,0,1992-01-01,a
NMFC,3633,1992-01-01,a
NMFE,-17,1992-01-01,a
NMFG,-103,1992-01-01,a
NMFJ,-43894,1992-01-01,a
NMGI,1227,1992-01-01,a
NMHK,68,1992-01-01,a
NMHL,8207,1992-01-01,a
NMHM,0,1992-01-01,a
NMHY,1233,1992-01-01,a
NMIS,8275,1992-01-01,a
NMIW,16,1992-01-01,a
NMIX,419,1992-01-01,a
NMIZ,56067,1992-01-01,a
NMJA,15966,1992-01-01,a
NMJB,40101,1992-01-01,a
NMJD,36396,1992-01-01,a
NMJE,35369,1992-01-01,a
NMJF,25331,1992-01-01,a
NMJG,10038,1992-01-01,a
NMJL,0,1992-01-01,a
NMJM,-206,1992-01-01,a
NMJZ,2942,1992-01-01,a
NMKB,791,1992-01-01,a
NMKK,41,1992-01-01,a
NMKM,0,1992-01-01,a
NMKN,5902,1992-01-01,a
NMKZ,-2941,1992-01-01,a
NMLO,54662,1992-01-01,a
NMLR,65,1992-01-01,a
NMLX,65742,1992-01-01,a
NMMF,65,1992-01-01,a
NMMI,65,1992-01-01,a
NMMQ,49946,1992-01-01,a
NMMT,52009,1992-01-01,a
NMMU,34732,1992-01-01,a
NMMV,17277,1992-01-01,a
NMMX,-2063,1992-01-01,a
NMMY,8175,1992-01-01,a
NMNE,2991,1992-01-01,a
NMNH,5184,1992-01-01,a
NMNL,1239,1992-01-01,a
NMNR,1239,1992-01-01,a
NMNU,0,1992-01-01,a
NMNX,4873,1992-01-01,a
NMNZ,5122,1992-01-01,a
NMOA,5114,1992-01-01,a
NMOB,0,1992-01-01,a
NMOD,-297,1992-01-01,a
NMOE,3753,1992-01-01,a
NMQL,-621,1992-01-01,a
NMRK,131421,1992-01-01,a
NMRL,5186,1992-01-01,a
NMWG,-22350,1992-01-01,a
NMXJ,435,1992-01-01,a
NMXK,1274,1992-01-01,a
NMXL,132404,1992-01-01,a
NMXM,42914,1992-01-01,a
NMXN,89490,1992-01-01,a
NMXO,12410,1992-01-01,a
NMXP,77080,1992-01-01,a
NMXQ,58251,1992-01-01,a
NMXR,17238,1992-01-01,a
NMXS,75489,1992-01-01,a
NMXT,1797,1992-01-01,a
NMXU,0,1992-01-01,a
NMXV,12204,1992-01-01,a
NMXW,-206,1992-01-01,a
NMXZ,0,1992-01-01,a
NMYB,27036,1992-01-01,a
NMYC,68375,1992-01-01,a
NMYD,15961,1992-01-01,a
NMYE,84336,1992-01-01,a
NMYF,4156,1992-01-01,a
NMYH,65,1992-01-01,a
NMYK,130695,1992-01-01,a
NMYL,8385,1992-01-01,a
NMYM,3990,1992-01-01,a
NMYO,41,1992-01-01,a
NMYR,647,1992-01-01,a
NMYU,13063,1992-01-01,a
NMYV,104417,1992-01-01,a
NMYY,23828,1992-01-01,a
NMZH,80589,1992-01-01,a
NMZI,68179,1992-01-01,a
NMZJ,80228,1992-01-01,a
NMZK,11864,1992-01-01,a
NMZL,92174,1992-01-01,a
NMZR,47097,1992-01-01,a
NMZS,65,1992-01-01,a
NMZT,54527,1992-01-01,a
NMZU,26,1992-01-01,a
NMZX,232,1992-01-01,a
NNAA,54850,1992-01-01,a
NNAB,274710,1992-01-01,a
NNAD,95979,1992-01-01,a
NNAE,65,1992-01-01,a
NNAF,54527,1992-01-01,a
NNAG,1931,1992-01-01,a
NNAI,3633,1992-01-01,a
NNAN,63248,1992-01-01,a
NNAO,115483,1992-01-01,a
NNAP,103073,1992-01-01,a
NNAQ,75797,1992-01-01,a
NNAR,55624,1992-01-01,a
NNAU,-15938,1992-01-01,a
NNAV,-28348,1992-01-01,a
NNAW,10302,1992-01-01,a
NNAX,5184,1992-01-01,a
NNAY,9402,1992-01-01,a
NNBB,5512,1992-01-01,a
NNBC,15814,1992-01-01,a
NNBD,-34760,1992-01-01,a
NNBF,18200,1992-01-01,a
NNBG,-17,1992-01-01,a
NNBI,18191,1992-01-01,a
NNBJ,-400,1992-01-01,a
NNBK,-40141,1992-01-01,a
NNBZ,15193,1992-01-01,a
NNKS,0,1992-01-01,a
NNKW,65969,1992-01-01,a
NNKY,8862,1992-01-01,a
NNLC,3677,1992-01-01,a
NNLL,5890,1992-01-01,a
NNLM,45877,1992-01-01,a
NNLN,1663,1992-01-01,a
NNMI,9828,1992-01-01,a
NNML,1658764,1992-01-01,a
NNMP,408308,1992-01-01,a
NNMQ,14975,1992-01-01,a
NNMS,334726,1992-01-01,a
NNMU,2409,1992-01-01,a
NNMW,14610,1992-01-01,a
NNMX,43997,1992-01-01,a
NNMY,8342,1992-01-01,a
NNNA,13,1992-01-01,a
NNNE,0,1992-01-01,a
NNNF,1038,1992-01-01,a
NNNK,175,1992-01-01,a
NNNL,0,1992-01-01,a
NNNN,3585,1992-01-01,a
NNNQ,79,1992-01-01,a
NNNV,1215,1992-01-01,a
NNNW,0,1992-01-01,a
NNOA,5225,1992-01-01,a
NNOI,0,1992-01-01,a
NNOJ,0,1992-01-01,a
NNOK,0,1992-01-01,a
NNOQ,5225,1992-01-01,a
NNOS,281726,1992-01-01,a
NNOX,124842,1992-01-01,a
NNOY,102046,1992-01-01,a
NNOZ,1273,1992-01-01,a
NNPC,18068,1992-01-01,a
NNPG,34381,1992-01-01,a
NNPH,1116,1992-01-01,a
NNPL,12094,1992-01-01,a
NNPM,63499,1992-01-01,a
NNPP,489344,1992-01-01,a
NNQC,563,1992-01-01,a
NNQO,56,1992-01-01,a
NNRA,0,1992-01-01,a
NNRE,430722,1992-01-01,a
NNRG,69722,1992-01-01,a
NNRI,835,1992-01-01,a
NNRK,4268,1992-01-01,a
NNRM,0,1992-01-01,a
NNRO,0,1992-01-01,a
NNRP,338205,1992-01-01,a
NNRU,18527,1992-01-01,a
NNRW,0,1992-01-01,a
NNSQ,48124,1992-01-01,a
NNST,1619892,1992-01-01,a
NNSX,598404,1992-01-01,a
NNSY,4958,1992-01-01,a
NNTA,185604,1992-01-01,a
NNTE,407608,1992-01-01,a
NNTF,234,1992-01-01,a
NNTG,202413,1992-01-01,a
NNTI,5092,1992-01-01,a
NNTM,26,1992-01-01,a
NNTN,74441,1992-01-01,a
NNTS,448,1992-01-01,a
NNTT,12257,1992-01-01,a
NNTV,15505,1992-01-01,a
NNTY,0,1992-01-01,a
NNUD,72067,1992-01-01,a
NNUE,0,1992-01-01,a
NNUI,793914,1992-01-01,a
NNUK,479820,1992-01-01,a
NNUQ,0,1992-01-01,a
NNUR,0,1992-01-01,a
NNUS,0,1992-01-01,a
NNUT,307821,1992-01-01,a
NNUX,868,1992-01-01,a
NNUY,5405,1992-01-01,a
NNVA,24916,1992-01-01,a
NNVF,1500,1992-01-01,a
NNVG,11071,1992-01-01,a
NNVK,11723,1992-01-01,a
NNVO,622,1992-01-01,a
NNVT,171,1992-01-01,a
NNVU,74,1992-01-01,a
NNVX,1617336,1992-01-01,a
NNWB,1350679,1992-01-01,a
NNWC,20614,1992-01-01,a
NNWE,1330065,1992-01-01,a
NNWK,189290,1992-01-01,a
NNWR,145006,1992-01-01,a
NNXI,0,1992-01-01,a
NNXM,6230,1992-01-01,a
NNXO,83,1992-01-01,a
NNXU,0,1992-01-01,a
NNXV,0,1992-01-01,a
NNXW,0,1992-01-01,a
NNYB,1015,1992-01-01,a
NNYC,0,1992-01-01,a
NNYD,5132,1992-01-01,a
NNYE,54338,1992-01-01,a
NNYJ,21318,1992-01-01,a
NNYK,33020,1992-01-01,a
NNYY,6864,1992-01-01,a
NNZB,471983,1992-01-01,a
NNZF,123044,1992-01-01,a
NNZG,2339,1992-01-01,a
NNZI,85322,1992-01-01,a
NNZK,11367,1992-01-01,a
NNZM,30943,1992-01-01,a
NNZN,4440,1992-01-01,a
NNZO,15694,1992-01-01,a
NNZQ,250,1992-01-01,a
NNZU,0,1992-01-01,a
NNZV,3755,1992-01-01,a
NOLO,4221,1992-01-01,a
NOLP,760,1992-01-01,a
NOLR,1987,1992-01-01,a
NOLU,0,1992-01-01,a
NOLZ,1839,1992-01-01,a
NOME,66119,1992-01-01,a
NOMM,50436,1992-01-01,a
NOMN,36938,1992-01-01,a
NOMO,13498,1992-01-01,a
NOMP,29,1992-01-01,a
NOMT,6167,1992-01-01,a
NOMU,9487,1992-01-01,a
NOMW,158884,1992-01-01,a
NONB,12145,1992-01-01,a
NONC,24366,1992-01-01,a
NONG,122166,1992-01-01,a
NONK,207,1992-01-01,a
NONP,20170,1992-01-01,a
NONQ,88072,1992-01-01,a
NONT,1515584,1992-01-01,a
NONX,0,1992-01-01,a
NOOF,0,1992-01-01,a
NOOG,63423,1992-01-01,a
NOOS,8382,1992-01-01,a
NOPI,352930,1992-01-01,a
NOPK,185875,1992-01-01,a
NOPO,35780,1992-01-01,a
NOPQ,71054,1992-01-01,a
NOPR,24543,1992-01-01,a
NOPS,46511,1992-01-01,a
NOPX,16421,1992-01-01,a
NOPY,43225,1992-01-01,a
NOPZ,575,1992-01-01,a
NOQA,807607,1992-01-01,a
NOQF,522020,1992-01-01,a
NOQG,187951,1992-01-01,a
NOQH,97636,1992-01-01,a
NOQU,118760,1992-01-01,a
NPJO,666,1992-01-01,a
NPJP,215,1992-01-01,a
NPOV,868,1992-01-01,a
NPOZ,8,1992-01-01,a
NPPD,0,1992-01-01,a
NPPH,583,1992-01-01,a
NPPX,8,1992-01-01,a
NPQR,234519,1992-01-01,a
NPQU,221194,1992-01-01,a
NPQX,142534,1992-01-01,a
NPUP,245892,1992-01-01,a
NPVQ,316276,1992-01-01,a
NPVZ,63392,1992-01-01,a
NPWB,2594,1992-01-01,a
NPWC,69971,1992-01-01,a
NPWD,60,1992-01-01,a
NPWF,14,1992-01-01,a
NPWG,129,1992-01-01,a
NPWL,0,1992-01-01,a
NPWN,2215,1992-01-01,a
NPWP,3576,1992-01-01,a
NPWR,2648,1992-01-01,a
NPWS,70152,1992-01-01,a
NPWT,35,1992-01-01,a
NPWU,52,1992-01-01,a
NPWV,60,1992-01-01,a
NPWX,63406,1992-01-01,a
NPWY,129,1992-01-01,a
NPWZ,19,1992-01-01,a
NPXA,129,1992-01-01,a
NPXB,2215,1992-01-01,a
NPXC,2246,1992-01-01,a
NPXP,891544,1992-01-01,a
NPXR,219657,1992-01-01,a
NPXS,952820,1992-01-01,a
NPXT,553,1992-01-01,a
NPXV,120,1992-01-01,a
NPXW,9935,1992-01-01,a
NPYB,0,1992-01-01,a
NPYD,20170,1992-01-01,a
NPYF,32189,1992-01-01,a
NPYH,220145,1992-01-01,a
NPYI,966729,1992-01-01,a
NPYJ,553,1992-01-01,a
NPYL,891664,1992-01-01,a
NPYM,9935,1992-01-01,a
NPYN,20170,1992-01-01,a
NPYO,172864,1992-01-01,a
NPYP,317,1992-01-01,a
NPYQ,3974,1992-01-01,a
NPYR,171,1992-01-01,a
NPYS,9935,1992-01-01,a
NQAD,-962,1992-01-01,a
NQAE,100759,1992-01-01,a
NQAG,947095,1992-01-01,a
NQAH,117524,1992-01-01,a
NQAI,138409,1992-01-01,a
NQAK,50692,1992-01-01,a
NQAL,68021,1992-01-01,a
NQAN,38325,1992-01-01,a
NQAP,6105,1992-01-01,a
NQAR,163917,1992-01-01,a
NQAU,300962,1992-01-01,a
NQAV,43042,1992-01-01,a
NQAW,68329,1992-01-01,a
NQBD,4290,1992-01-01,a
NQBE,139720,1992-01-01,a
NQBG,96280,1992-01-01,a
NQBI,300913,1992-01-01,a
NQBJ,43042,1992-01-01,a
NQBK,-542,1992-01-01,a
NQBL,228715,1992-01-01,a
NQBM,1424675,1992-01-01,a
NQBP,1267507,1992-01-01,a
NQBQ,1075231,1992-01-01,a
NQBR,1075231,1992-01-01,a
NQBS,111700,1992-01-01,a
NQBT,1191120,1992-01-01,a
NQBU,64479,1992-01-01,a
NQBY,40845,1992-01-01,a
NQBZ,40845,1992-01-01,a
NQCA,131879,1992-01-01,a
NQCB,808228,1992-01-01,a
NQCC,1227,1992-01-01,a
NQCE,6639,1992-01-01,a
NQCF,18168,1992-01-01,a
NQCG,71135,1992-01-01,a
NQCK,70140,1992-01-01,a
NQCM,24273,1992-01-01,a
NQCN,49902,1992-01-01,a
NQCO,724591,1992-01-01,a
NQCP,623832,1992-01-01,a
NQCQ,92267,1992-01-01,a
NQCR,80321,1992-01-01,a
NQCS,15822,1992-01-01,a
NQCT,131914,1992-01-01,a
NQCU,11946,1992-01-01,a
NQCV,71906,1992-01-01,a
NQCX,111714,1992-01-01,a
NQDD,7262,1992-01-01,a
NQDG,-1096,1992-01-01,a
NQDH,230947,1992-01-01,a
NQDL,-2232,1992-01-01,a
NQDN,119068,1992-01-01,a
NQDU,139184,1992-01-01,a
NQDV,143494,1992-01-01,a
NQDW,31103,1992-01-01,a
NQDX,31103,1992-01-01,a
NQDY,54527,1992-01-01,a
NQEA,26,1992-01-01,a
NQEJ,31120,1992-01-01,a
NQEL,41528,1992-01-01,a
NQEO,537088,1992-01-01,a
NQEP,55624,1992-01-01,a
NQER,31155,1992-01-01,a
NQET,131879,1992-01-01,a
NQEW,18203,1992-01-01,a
NQEY,1227,1992-01-01,a
NQFB,10663,1992-01-01,a
NQFD,6313,1992-01-01,a
NQFH,-9349,1992-01-01,a
NQFJ,0,1992-01-01,a
NQFM,141263,1992-01-01,a
NQFT,30462,1992-01-01,a
NQNV,23836,1992-01-01,a
NQNW,195353,1992-01-01,a
NQNY,-10481,1992-01-01,a
NQNZ,61233,1992-01-01,a
NQOE,42145,1992-01-01,a
NQOF,40845,1992-01-01,a
NQOG,0,1992-01-01,a
NQOH,92897,1992-01-01,a
NQOI,40845,1992-01-01,a
NQOJ,32204,1992-01-01,a
NQOK,41528,1992-01-01,a
NQOL,-9324,1992-01-01,a
NQOM,-13590,1992-01-01,a
NQON,-9324,1992-01-01,a
NRGP,18881,1992-01-01,a
NRGR,22152,1992-01-01,a
NRJB,21503,1992-01-01,a
NRJD,79728,1992-01-01,a
NRJK,133346,1992-01-01,a
NRJM,92240,1992-01-01,a
NRJQ,75887,1992-01-01,a
NRJT,6374,1992-01-01,a
NRJX,4040,1992-01-01,a
NRKB,23828,1992-01-01,a
NRKD,3841,1992-01-01,a
NRKH,126170,1992-01-01,a
NRKI,13098,1992-01-01,a
NRKN,164,1992-01-01,a
NRKP,13462,1992-01-01,a
NRKQ,12145,1992-01-01,a
NRKT,12145,1992-01-01,a
NRKX,20815,1992-01-01,a
NRKZ,-3051,1992-01-01,a
NRLD,0,1992-01-01,a
NRLE,224,1992-01-01,a
NRLF,-2321,1992-01-01,a
NRLG,-3653,1992-01-01,a
NRLJ,-3653,1992-01-01,a
NRLK,20144,1992-01-01,a
NRLN,8705,1992-01-01,a
NRLP,79825,1992-01-01,a
NRLR,61832,1992-01-01,a
NRLS,-17580,1992-01-01,a
NRLT,3499,1992-01-01,a
NRLU,764,1992-01-01,a
NRLW,53651,1992-01-01,a
NRLX,1642,1992-01-01,a
NRMG,76202,1992-01-01,a
NRMH,12145,1992-01-01,a
NRMI,-3653,1992-01-01,a
NRMJ,8578,1992-01-01,a
NRMN,48368,1992-01-01,a
NRMO,-20528,1992-01-01,a
NRMP,60527,1992-01-01,a
NRMR,41757,1992-01-01,a
NRMS,81756,1992-01-01,a
NRMT,23712,1992-01-01,a
NRMV,-17816,1992-01-01,a
NRMX,592712,1992-01-01,a
NRMZ,55624,1992-01-01,a
NRNC,74156,1992-01-01,a
NRNE,9481,1992-01-01,a
NRNF,83637,1992-01-01,a
NRNJ,74156,1992-01-01,a
NRNK,9481,1992-01-01,a
NRNL,83637,1992-01-01,a
NRNM,724591,1992-01-01,a
NROS,68333,1992-01-01,a
NRQB,0,1992-01-01,a
NRVN,63862,1992-01-01,a
NRXX,0,1992-01-01,a
NRYH,41528,1992-01-01,a
NRYI,-17816,1992-01-01,a
NSCS,40845,1992-01-01,a
NSCT,40845,1992-01-01,a
NSCU,71135,1992-01-01,a
NSCV,6535,1992-01-01,a
NSEZ,59,1992-01-01,a
NSFA,56,1992-01-01,a
NSMM,2041,1992-01-01,a
NSMN,12026,1992-01-01,a
NSNP,5,1992-01-01,a
NSNX,0,1992-01-01,a
NSOA,0,1992-01-01,a
NSOB,0,1992-01-01,a
NSOC,0,1992-01-01,a
NSOD,0,1992-01-01,a
NSOE,0,1992-01-01,a
NSOF,0,1992-01-01,a
