variable,value,dates.date,dates.freq
NPQR,28225,1948-01-01,a
NPQS,1054,1948-01-01,a
NPQT,28225,1948-01-01,a
NPQX,1054,1948-01-01,a
NPQR,32032,1949-01-01,a
NPQS,1237,1949-01-01,a
NPQT,32032,1949-01-01,a
NPQX,1237,1949-01-01,a
NPQR,34875,1950-01-01,a
NPQS,1389,1950-01-01,a
NPQT,34875,1950-01-01,a
NPQX,1389,1950-01-01,a
NPQR,37272,1951-01-01,a
NPQS,1667,1951-01-01,a
NPQT,37272,1951-01-01,a
NPQX,1667,1951-01-01,a
NPQR,41399,1952-01-01,a
NPQS,1896,1952-01-01,a
NPQT,41399,1952-01-01,a
NPQX,1896,1952-01-01,a
NPQR,51973,1953-01-01,a
NPQS,2154,1953-01-01,a
NPQT,51973,1953-01-01,a
NPQX,2154,1953-01-01,a
NPQR,57622,1954-01-01,a
NPQS,2282,1954-01-01,a
NPQT,57622,1954-01-01,a
NPQX,2282,1954-01-01,a
NPQR,62359,1955-01-01,a
NPQS,2743,1955-01-01,a
NPQT,62359,1955-01-01,a
NPQX,2744,1955-01-01,a
NPQR,67473,1956-01-01,a
NPQS,3165,1956-01-01,a
NPQT,67473,1956-01-01,a
NPQX,3165,1956-01-01,a
NPQR,71151,1957-01-01,a
NPQS,3511,1957-01-01,a
NPQT,71151,1957-01-01,a
NPQX,3511,1957-01-01,a
NPQR,75617,1958-01-01,a
NPQS,3780,1958-01-01,a
NPQT,75617,1958-01-01,a
NPQX,3780,1958-01-01,a
NPQR,81645,1959-01-01,a
NPQS,3921,1959-01-01,a
NPQT,81645,1959-01-01,a
NPQX,3921,1959-01-01,a
NPQR,94775,1960-01-01,a
NPQS,4522,1960-01-01,a
NPQT,94775,1960-01-01,a
NPQX,4522,1960-01-01,a
NPQR,102447,1961-01-01,a
NPQS,5096,1961-01-01,a
NPQT,102447,1961-01-01,a
NPQX,5096,1961-01-01,a
NPQR,103395,1962-01-01,a
NPQS,5236,1962-01-01,a
NPQT,103395,1962-01-01,a
NPQX,5236,1962-01-01,a
NPQR,105820,1963-01-01,a
NPQS,5636,1963-01-01,a
NPQT,105820,1963-01-01,a
NPQX,5636,1963-01-01,a
NPQR,122957,1964-01-01,a
NPQS,6652,1964-01-01,a
NPQT,122957,1964-01-01,a
NPQX,6652,1964-01-01,a
NPQR,128716,1965-01-01,a
NPQS,7205,1965-01-01,a
NPQT,128716,1965-01-01,a
NPQX,7205,1965-01-01,a
NPQR,128441,1966-01-01,a
NPQS,7696,1966-01-01,a
NPQT,128441,1966-01-01,a
NPQX,7696,1966-01-01,a
NPQR,139651,1967-01-01,a
NPQS,8346,1967-01-01,a
NPQT,139651,1967-01-01,a
NPQX,8346,1967-01-01,a
NPQR,154970,1968-01-01,a
NPQS,9559,1968-01-01,a
NPQT,154970,1968-01-01,a
NPQX,9559,1968-01-01,a
NPQR,153602,1969-01-01,a
NPQS,10188,1969-01-01,a
NPQT,153602,1969-01-01,a
NPQX,10188,1969-01-01,a
NPQR,159310,1970-01-01,a
NPQS,12339,1970-01-01,a
NPQT,159310,1970-01-01,a
NPQX,12339,1970-01-01,a
NPQR,170893,1971-01-01,a
NPQS,13875,1971-01-01,a
NPQT,170893,1971-01-01,a
NPQX,13875,1971-01-01,a
NPQR,179107,1972-01-01,a
NPQS,15505,1972-01-01,a
NPQT,179107,1972-01-01,a
NPQX,15505,1972-01-01,a
NPQR,182565,1973-01-01,a
NPQS,18727,1973-01-01,a
NPQT,182565,1973-01-01,a
NPQX,18727,1973-01-01,a
NPQR,168979,1974-01-01,a
NPQS,21203,1974-01-01,a
NPQT,168979,1974-01-01,a
NPQX,21203,1974-01-01,a
NPQR,158919,1975-01-01,a
NPQS,23715,1975-01-01,a
NPQT,158919,1975-01-01,a
NPQX,23715,1975-01-01,a
NPQR,160032,1976-01-01,a
NPQS,27184,1976-01-01,a
NPQT,160032,1976-01-01,a
NPQX,27184,1976-01-01,a
NPQR,162547,1977-01-01,a
NPQS,31006,1977-01-01,a
NPQT,162547,1977-01-01,a
NPQX,31006,1977-01-01,a
NPQR,174557,1978-01-01,a
NPQS,37204,1978-01-01,a
NPQT,174557,1978-01-01,a
NPQX,37204,1978-01-01,a
NPQR,189605,1979-01-01,a
NPQS,46189,1979-01-01,a
NPQT,189605,1979-01-01,a
NPQX,46189,1979-01-01,a
NPQR,177451,1980-01-01,a
NPQS,52262,1980-01-01,a
NPQT,177451,1980-01-01,a
NPQX,52262,1980-01-01,a
NPQR,165719,1981-01-01,a
NPQS,54410,1981-01-01,a
NPQT,165719,1981-01-01,a
NPQX,54410,1981-01-01,a
NPQR,174241,1982-01-01,a
NPQS,59666,1982-01-01,a
NPQT,174241,1982-01-01,a
NPQX,59666,1982-01-01,a
NPQR,186859,1983-01-01,a
NPQS,65711,1983-01-01,a
NPQT,186859,1983-01-01,a
NPQX,65711,1983-01-01,a
NPQR,198917,1984-01-01,a
NPQS,74563,1984-01-01,a
NPQT,198917,1984-01-01,a
NPQX,74563,1984-01-01,a
NPQR,202949,1985-01-01,a
NPQS,82658,1985-01-01,a
NPQT,202949,1985-01-01,a
NPQX,82658,1985-01-01,a
NPQR,200441,1986-01-01,a
NPQS,88730,1986-01-01,a
NPQT,200441,1986-01-01,a
NPQX,88730,1986-01-01,a
DFDK,14844,1987-01-01,a
DFDV,58578,1987-01-01,a
DFEG,58578,1987-01-01,a
DLWF,16274,1987-01-01,a
DLWJ,13683,1987-01-01,a
DLWL,13683,1987-01-01,a
DLWM,28708,1987-01-01,a
DLWO,28708,1987-01-01,a
DLWZ,7891,1987-01-01,a
DLXI,35597,1987-01-01,a
DLXP,19592,1987-01-01,a
EQDN,16274,1987-01-01,a
EQDO,36764,1987-01-01,a
EQDT,36764,1987-01-01,a
GGAE,14844,1987-01-01,a
L5YQ,2537,1987-01-01,a
L5ZL,-2886,1987-01-01,a
L5ZQ,12235,1987-01-01,a
L5ZR,10563,1987-01-01,a
L62K,49074,1987-01-01,a
L62L,12701,1987-01-01,a
L62M,8989,1987-01-01,a
L62N,1173,1987-01-01,a
L62R,2537,1987-01-01,a
L62S,-2886,1987-01-01,a
L62T,12235,1987-01-01,a
L62U,10563,1987-01-01,a
L634,8989,1987-01-01,a
L635,1173,1987-01-01,a
L636,49074,1987-01-01,a
L637,12701,1987-01-01,a
NNBF,13092,1987-01-01,a
NPQR,225339,1987-01-01,a
NPQS,105089,1987-01-01,a
NPQT,225339,1987-01-01,a
NPQX,105089,1987-01-01,a
RPZG,13092,1987-01-01,a
TLPK,19592,1987-01-01,a
TLPW,35597,1987-01-01,a
TLPX,7891,1987-01-01,a
DFDK,19823,1988-01-01,a
DFDV,78226,1988-01-01,a
DFEG,78226,1988-01-01,a
DLWF,15287,1988-01-01,a
DLWJ,14830,1988-01-01,a
DLWL,14830,1988-01-01,a
DLWM,32594,1988-01-01,a
DLWO,32594,1988-01-01,a
DLWZ,8551,1988-01-01,a
DLXI,40414,1988-01-01,a
DLXP,22893,1988-01-01,a
EQDN,15287,1988-01-01,a
EQDO,41873,1988-01-01,a
EQDT,41873,1988-01-01,a
GGAE,19823,1988-01-01,a
L5YQ,2639,1988-01-01,a
L5ZL,-5324,1988-01-01,a
L5ZQ,17104,1988-01-01,a
L5ZR,16409,1988-01-01,a
L62K,68601,1988-01-01,a
L62L,19730,1988-01-01,a
L62M,9353,1988-01-01,a
L62N,2164,1988-01-01,a
L62R,2639,1988-01-01,a
L62S,-5324,1988-01-01,a
L62T,17104,1988-01-01,a
L62U,16409,1988-01-01,a
L634,9353,1988-01-01,a
L635,2164,1988-01-01,a
L636,68601,1988-01-01,a
L637,19730,1988-01-01,a
NNBF,12298,1988-01-01,a
NPQR,260290,1988-01-01,a
NPQS,127164,1988-01-01,a
NPQT,260290,1988-01-01,a
NPQX,127164,1988-01-01,a
RPZG,12298,1988-01-01,a
TLPK,22893,1988-01-01,a
TLPW,40414,1988-01-01,a
TLPX,8551,1988-01-01,a
DFDK,21141,1989-01-01,a
DFDV,75824,1989-01-01,a
DFEG,75824,1989-01-01,a
DLWF,17800,1989-01-01,a
DLWJ,15396,1989-01-01,a
DLWL,15396,1989-01-01,a
DLWM,42022,1989-01-01,a
DLWO,42022,1989-01-01,a
DLWZ,9446,1989-01-01,a
DLXI,51698,1989-01-01,a
DLXP,25422,1989-01-01,a
EQDN,17800,1989-01-01,a
EQDO,44169,1989-01-01,a
EQDT,44169,1989-01-01,a
GGAE,21141,1989-01-01,a
L5YQ,3423,1989-01-01,a
L5ZL,-5852,1989-01-01,a
L5ZQ,17601,1989-01-01,a
L5ZR,14475,1989-01-01,a
L62K,64162,1989-01-01,a
L62L,14115,1989-01-01,a
L62M,11025,1989-01-01,a
L62N,1929,1989-01-01,a
L62R,3423,1989-01-01,a
L62S,-5852,1989-01-01,a
L62T,17601,1989-01-01,a
L62U,14475,1989-01-01,a
L634,11025,1989-01-01,a
L635,1929,1989-01-01,a
L636,64162,1989-01-01,a
L637,14115,1989-01-01,a
NNBF,16644,1989-01-01,a
NPQR,273120,1989-01-01,a
NPQS,149596,1989-01-01,a
NPQT,273120,1989-01-01,a
NPQX,149596,1989-01-01,a
RPZG,16644,1989-01-01,a
TLPK,25422,1989-01-01,a
TLPW,51698,1989-01-01,a
TLPX,9446,1989-01-01,a
DFDK,19215,1990-01-01,a
DFDV,61542,1990-01-01,a
DFEG,61542,1990-01-01,a
DLWF,20581,1990-01-01,a
DLWJ,13636,1990-01-01,a
DLWL,13636,1990-01-01,a
DLWM,40659,1990-01-01,a
DLWO,40659,1990-01-01,a
DLWZ,9041,1990-01-01,a
DLXI,52151,1990-01-01,a
DLXP,30453,1990-01-01,a
EQDN,20581,1990-01-01,a
EQDO,49785,1990-01-01,a
EQDT,49785,1990-01-01,a
GGAE,19215,1990-01-01,a
L5YQ,3587,1990-01-01,a
L5ZL,-4563,1990-01-01,a
L5ZQ,15398,1990-01-01,a
L5ZR,12878,1990-01-01,a
L62K,50127,1990-01-01,a
L62L,11202,1990-01-01,a
L62M,10316,1990-01-01,a
L62N,1342,1990-01-01,a
L62R,3587,1990-01-01,a
L62S,-4563,1990-01-01,a
L62T,15398,1990-01-01,a
L62U,12878,1990-01-01,a
L634,10316,1990-01-01,a
L635,1342,1990-01-01,a
L636,50127,1990-01-01,a
L637,11202,1990-01-01,a
NNBF,20155,1990-01-01,a
NPQR,266179,1990-01-01,a
NPQS,157354,1990-01-01,a
NPQT,266179,1990-01-01,a
NPQX,157354,1990-01-01,a
RPZG,20155,1990-01-01,a
TLPK,30453,1990-01-01,a
TLPW,52151,1990-01-01,a
TLPX,9041,1990-01-01,a
DFDK,17745,1991-01-01,a
DFDV,52715,1991-01-01,a
DFEG,52715,1991-01-01,a
DLWF,19968,1991-01-01,a
DLWJ,12404,1991-01-01,a
DLWL,12404,1991-01-01,a
DLWM,37608,1991-01-01,a
DLWO,37608,1991-01-01,a
DLWZ,9004,1991-01-01,a
DLXI,50642,1991-01-01,a
DLXP,32159,1991-01-01,a
EQDN,19968,1991-01-01,a
EQDO,49668,1991-01-01,a
EQDT,49668,1991-01-01,a
GGAE,17745,1991-01-01,a
L5YQ,2468,1991-01-01,a
L5ZL,-2507,1991-01-01,a
L5ZQ,15073,1991-01-01,a
L5ZR,9960,1991-01-01,a
L62K,45510,1991-01-01,a
L62L,8073,1991-01-01,a
L62M,6586,1991-01-01,a
L62N,687,1991-01-01,a
L62R,2468,1991-01-01,a
L62S,-2507,1991-01-01,a
L62T,15073,1991-01-01,a
L62U,9960,1991-01-01,a
L634,6586,1991-01-01,a
L635,687,1991-01-01,a
L636,45510,1991-01-01,a
L637,8073,1991-01-01,a
NNBF,19387,1991-01-01,a
NPQR,245077,1991-01-01,a
NPQS,148872,1991-01-01,a
NPQT,245077,1991-01-01,a
NPQX,148872,1991-01-01,a
RPZG,19387,1991-01-01,a
TLPK,32159,1991-01-01,a
TLPW,50642,1991-01-01,a
TLPX,9004,1991-01-01,a
DFDK,18392,1992-01-01,a
DFDV,52459,1992-01-01,a
DFEG,52459,1992-01-01,a
DLWF,19495,1992-01-01,a
DLWJ,10296,1992-01-01,a
DLWL,10296,1992-01-01,a
DLWM,34435,1992-01-01,a
DLWO,34435,1992-01-01,a
DLWZ,8007,1992-01-01,a
DLXI,48937,1992-01-01,a
DLXP,33091,1992-01-01,a
EQDN,19495,1992-01-01,a
EQDO,48593,1992-01-01,a
EQDT,48593,1992-01-01,a
GGAE,18392,1992-01-01,a
L5YQ,2304,1992-01-01,a
L5ZL,-1699,1992-01-01,a
L5ZQ,15873,1992-01-01,a
L5ZR,6826,1992-01-01,a
L62K,46014,1992-01-01,a
L62L,5449,1992-01-01,a
L62M,5901,1992-01-01,a
L62N,459,1992-01-01,a
L62R,2304,1992-01-01,a
L62S,-1699,1992-01-01,a
L62T,15873,1992-01-01,a
L62U,6826,1992-01-01,a
L634,5901,1992-01-01,a
L635,459,1992-01-01,a
L636,46014,1992-01-01,a
L637,5449,1992-01-01,a
NNBF,18487,1992-01-01,a
NPQR,241126,1992-01-01,a
NPQS,142539,1992-01-01,a
NPQT,241126,1992-01-01,a
NPQX,142539,1992-01-01,a
RPZG,18487,1992-01-01,a
TLPK,33091,1992-01-01,a
TLPW,48937,1992-01-01,a
TLPX,8007,1992-01-01,a
DFDK,19611,1993-01-01,a
DFDV,55721,1993-01-01,a
DFEG,55721,1993-01-01,a
DLWF,20863,1993-01-01,a
DLWJ,12694,1993-01-01,a
DLWL,12694,1993-01-01,a
DLWM,31909,1993-01-01,a
DLWO,31909,1993-01-01,a
DLWZ,9554,1993-01-01,a
DLXI,46963,1993-01-01,a
DLXP,34748,1993-01-01,a
EQDN,20863,1993-01-01,a
EQDO,50085,1993-01-01,a
EQDT,50085,1993-01-01,a
GGAE,19611,1993-01-01,a
L5YQ,2357,1993-01-01,a
L5ZL,-1865,1993-01-01,a
L5ZQ,16881,1993-01-01,a
L5ZR,8848,1993-01-01,a
L62K,48752,1993-01-01,a
L62L,9928,1993-01-01,a
L62M,6014,1993-01-01,a
L62N,708,1993-01-01,a
L62R,2357,1993-01-01,a
L62S,-1865,1993-01-01,a
L62T,16881,1993-01-01,a
L62U,8848,1993-01-01,a
L634,6014,1993-01-01,a
L635,708,1993-01-01,a
L636,48752,1993-01-01,a
L637,9928,1993-01-01,a
NNBF,17913,1993-01-01,a
NPQR,242972,1993-01-01,a
NPQS,144102,1993-01-01,a
NPQT,242972,1993-01-01,a
NPQX,144102,1993-01-01,a
RPZG,17913,1993-01-01,a
TLPK,34748,1993-01-01,a
TLPW,46963,1993-01-01,a
TLPX,9554,1993-01-01,a
DFDK,20844,1994-01-01,a
DFDV,58726,1994-01-01,a
DFEG,58726,1994-01-01,a
DLWF,23364,1994-01-01,a
DLWJ,14707,1994-01-01,a
DLWL,14707,1994-01-01,a
DLWM,28377,1994-01-01,a
DLWO,28377,1994-01-01,a
DLWZ,11693,1994-01-01,a
DLXI,44074,1994-01-01,a
DLXP,37568,1994-01-01,a
EQDN,23364,1994-01-01,a
EQDO,53904,1994-01-01,a
EQDT,53904,1994-01-01,a
GGAE,20844,1994-01-01,a
L5YQ,2583,1994-01-01,a
L5ZL,-2097,1994-01-01,a
L5ZQ,17940,1994-01-01,a
L5ZR,9054,1994-01-01,a
L62K,51371,1994-01-01,a
L62L,9174,1994-01-01,a
L62M,6534,1994-01-01,a
L62N,718,1994-01-01,a
L62R,2583,1994-01-01,a
L62S,-2097,1994-01-01,a
L62T,17940,1994-01-01,a
L62U,9054,1994-01-01,a
L634,6534,1994-01-01,a
L635,718,1994-01-01,a
L636,51371,1994-01-01,a
L637,9174,1994-01-01,a
NNBF,18795,1994-01-01,a
NPQR,246966,1994-01-01,a
NPQS,148611,1994-01-01,a
NPQT,246966,1994-01-01,a
NPQX,148611,1994-01-01,a
RPZG,18795,1994-01-01,a
TLPK,37568,1994-01-01,a
TLPW,44074,1994-01-01,a
TLPX,11693,1994-01-01,a
DFDK,22334,1995-01-01,a
DFDV,59715,1995-01-01,a
DFEG,59715,1995-01-01,a
DLWF,23100,1995-01-01,a
DLWJ,12538,1995-01-01,a
DLWL,12538,1995-01-01,a
DLWM,29222,1995-01-01,a
DLWO,29222,1995-01-01,a
DLWZ,10764,1995-01-01,a
DLXI,46767,1995-01-01,a
DLXP,39594,1995-01-01,a
EQDN,23100,1995-01-01,a
EQDO,53595,1995-01-01,a
EQDT,53595,1995-01-01,a
GGAE,22334,1995-01-01,a
L5YQ,2563,1995-01-01,a
L5ZL,-1846,1995-01-01,a
L5ZQ,19544,1995-01-01,a
L5ZR,9006,1995-01-01,a
L62K,54620,1995-01-01,a
L62L,8813,1995-01-01,a
L62M,6330,1995-01-01,a
L62N,611,1995-01-01,a
L62R,2563,1995-01-01,a
L62S,-1846,1995-01-01,a
L62T,19544,1995-01-01,a
L62U,9006,1995-01-01,a
L634,6330,1995-01-01,a
L635,611,1995-01-01,a
L636,54620,1995-01-01,a
L637,8813,1995-01-01,a
NNBF,17698,1995-01-01,a
NPQR,245797,1995-01-01,a
NPQS,154077,1995-01-01,a
NPQT,245797,1995-01-01,a
NPQX,154077,1995-01-01,a
RPZG,17698,1995-01-01,a
TLPK,39594,1995-01-01,a
TLPW,46767,1995-01-01,a
TLPX,10764,1995-01-01,a
DFDK,23203,1996-01-01,a
DFDV,59731,1996-01-01,a
DFEG,59731,1996-01-01,a
DLWF,15183,1996-01-01,a
DLWJ,12848,1996-01-01,a
DLWL,12848,1996-01-01,a
DLWM,33679,1996-01-01,a
DLWO,33679,1996-01-01,a
DLWZ,11276,1996-01-01,a
DLXI,55273,1996-01-01,a
DLXP,42446,1996-01-01,a
EQDN,15183,1996-01-01,a
EQDO,55994,1996-01-01,a
EQDT,55994,1996-01-01,a
GGAE,23203,1996-01-01,a
L5YQ,2056,1996-01-01,a
L5ZL,-1495,1996-01-01,a
L5ZQ,20822,1996-01-01,a
L5ZR,11704,1996-01-01,a
L62K,54046,1996-01-01,a
L62L,9769,1996-01-01,a
L62M,4714,1996-01-01,a
L62N,422,1996-01-01,a
L62R,2056,1996-01-01,a
L62S,-1495,1996-01-01,a
L62T,20822,1996-01-01,a
L62U,11704,1996-01-01,a
L634,4714,1996-01-01,a
L635,422,1996-01-01,a
L636,54046,1996-01-01,a
L637,9769,1996-01-01,a
NNBF,14981,1996-01-01,a
NPQR,257320,1996-01-01,a
NPQS,169369,1996-01-01,a
NPQT,257320,1996-01-01,a
NPQX,169369,1996-01-01,a
RPZG,14981,1996-01-01,a
TLPK,42446,1996-01-01,a
TLPW,55273,1996-01-01,a
TLPX,11276,1996-01-01,a
CRGO,20268,1997-01-01,a
CRGP,25,1997-01-01,a
CRGY,4029,1997-01-01,a
CRGZ,181,1997-01-01,a
D7QK,17174,1997-01-01,a
DFDK,27076,1997-01-01,a
DFDV,68981,1997-01-01,a
DFEG,68981,1997-01-01,a
DLWF,27945,1997-01-01,a
DLWJ,14558,1997-01-01,a
DLWK,20293,1997-01-01,a
DLWL,14558,1997-01-01,a
DLWM,34914,1997-01-01,a
DLWO,34914,1997-01-01,a
DLWQ,90206,1997-01-01,a
DLWT,90206,1997-01-01,a
DLWZ,13027,1997-01-01,a
DLXI,42276,1997-01-01,a
DLXP,31529,1997-01-01,a
DLXV,4211,1997-01-01,a
DS38,3107,1997-01-01,a
DS39,4990,1997-01-01,a
DS3A,3106,1997-01-01,a
DS3B,4995,1997-01-01,a
DS3G,7083,1997-01-01,a
DS3H,11164,1997-01-01,a
DS3I,7083,1997-01-01,a
DS3J,11149,1997-01-01,a
DS3K,449,1997-01-01,a
DS3L,466,1997-01-01,a
DS3M,449,1997-01-01,a
DS3N,467,1997-01-01,a
DS3O,2686,1997-01-01,a
DS3P,5614,1997-01-01,a
DS3Q,2688,1997-01-01,a
DS3R,5615,1997-01-01,a
DS3S,28987,1997-01-01,a
DS3T,61910,1997-01-01,a
DS3U,105840,1997-01-01,a
DS3V,4339,1997-01-01,a
DS3W,110167,1997-01-01,a
DS3Y,28976,1997-01-01,a
DS3Z,61933,1997-01-01,a
DS42,105836,1997-01-01,a
DS43,4341,1997-01-01,a
DS44,110169,1997-01-01,a
DS4E,21200,1997-01-01,a
DS4F,31549,1997-01-01,a
DS4G,21201,1997-01-01,a
DS4H,31544,1997-01-01,a
DS4I,18786,1997-01-01,a
DS4J,54800,1997-01-01,a
DS4K,86909,1997-01-01,a
DS4L,3030,1997-01-01,a
DS4M,856,1997-01-01,a
DS4N,817,1997-01-01,a
DS4O,855,1997-01-01,a
DS4P,817,1997-01-01,a
DS4Q,2271,1997-01-01,a
DS4R,2857,1997-01-01,a
DS4S,2272,1997-01-01,a
DS4T,2857,1997-01-01,a
DS4U,503,1997-01-01,a
DS4V,528,1997-01-01,a
DS4W,503,1997-01-01,a
DS4X,527,1997-01-01,a
DS55,218,1997-01-01,a
DS56,322,1997-01-01,a
DS57,219,1997-01-01,a
DS58,319,1997-01-01,a
DS5L,2246,1997-01-01,a
DS5M,3079,1997-01-01,a
DS5N,2245,1997-01-01,a
DS5O,3077,1997-01-01,a
DS6V,2808,1997-01-01,a
DS6W,4147,1997-01-01,a
DS6X,2807,1997-01-01,a
DS6Y,4161,1997-01-01,a
DS7H,10514,1997-01-01,a
DS7I,12623,1997-01-01,a
DS7J,10513,1997-01-01,a
DS7K,12622,1997-01-01,a
DS7T,8101,1997-01-01,a
DS7U,10611,1997-01-01,a
DS7V,8102,1997-01-01,a
DS7W,10611,1997-01-01,a
DS83,4546,1997-01-01,a
DS84,6662,1997-01-01,a
DS85,4547,1997-01-01,a
DS86,6662,1997-01-01,a
DS8B,14090,1997-01-01,a
DS8C,10103,1997-01-01,a
DS8D,14090,1997-01-01,a
DS8E,10103,1997-01-01,a
DS8J,7238,1997-01-01,a
DS8K,8166,1997-01-01,a
DS8L,7239,1997-01-01,a
DS8M,8167,1997-01-01,a
DS9Q,3973,1997-01-01,a
DS9R,7115,1997-01-01,a
DS9S,3975,1997-01-01,a
DS9T,7133,1997-01-01,a
DS9Y,1118,1997-01-01,a
DS9Z,1421,1997-01-01,a
DSA2,1117,1997-01-01,a
DSA3,1419,1997-01-01,a
DSD5,89938,1997-01-01,a
DSD7,18784,1997-01-01,a
DSD8,54802,1997-01-01,a
DSD9,86906,1997-01-01,a
DSE2,3031,1997-01-01,a
DSE3,89937,1997-01-01,a
DSE5,5120,1997-01-01,a
DSE6,14206,1997-01-01,a
DSE7,5556,1997-01-01,a
DSE8,5120,1997-01-01,a
DSE9,14203,1997-01-01,a
DSF2,5557,1997-01-01,a
DSF3,3011,1997-01-01,a
DSF4,8872,1997-01-01,a
DSF5,4077,1997-01-01,a
DSF6,3011,1997-01-01,a
DSF7,8873,1997-01-01,a
DSF8,4078,1997-01-01,a
DSF9,25494,1997-01-01,a
DSG2,25493,1997-01-01,a
DSG3,17658,1997-01-01,a
DSG4,17658,1997-01-01,a
DSG5,12538,1997-01-01,a
DSG6,15095,1997-01-01,a
DSG7,3909,1997-01-01,a
DSG8,12538,1997-01-01,a
DSG9,15094,1997-01-01,a
DSH2,3910,1997-01-01,a
DSH3,8595,1997-01-01,a
DSH4,12676,1997-01-01,a
DSH5,3061,1997-01-01,a
DSH6,8596,1997-01-01,a
DSH7,12678,1997-01-01,a
DSH8,3061,1997-01-01,a
DSI2,31968,1997-01-01,a
DSI3,31958,1997-01-01,a
DSI4,21649,1997-01-01,a
DSI5,21650,1997-01-01,a
EQDN,27946,1997-01-01,a
EQDO,44312,1997-01-01,a
EQDT,44312,1997-01-01,a
EQEC,49806,1997-01-01,a
EQED,49806,1997-01-01,a
FSM5,17174,1997-01-01,a
FSM6,27946,1997-01-01,a
G93X,27945,1997-01-01,a
GAN7,140343,1997-01-01,a
GAN8,140343,1997-01-01,a
GAO3,111587,1997-01-01,a
GAO4,111587,1997-01-01,a
GGAE,27076,1997-01-01,a
L5YQ,1623,1997-01-01,a
L5ZL,451,1997-01-01,a
L5ZQ,25365,1997-01-01,a
L5ZR,7515,1997-01-01,a
L62K,65545,1997-01-01,a
L62L,10637,1997-01-01,a
L62M,3849,1997-01-01,a
L62N,591,1997-01-01,a
L62R,1623,1997-01-01,a
L62S,451,1997-01-01,a
L62T,25365,1997-01-01,a
L62U,7515,1997-01-01,a
L634,3848,1997-01-01,a
L635,591,1997-01-01,a
L636,65544,1997-01-01,a
L637,10637,1997-01-01,a
NNBF,17174,1997-01-01,a
NPEK,111587,1997-01-01,a
NPEL,140343,1997-01-01,a
NPEM,111587,1997-01-01,a
NPEN,140343,1997-01-01,a
NPQR,246458,1997-01-01,a
NPQS,163716,1997-01-01,a
NPQT,246458,1997-01-01,a
NPQX,163716,1997-01-01,a
RPZG,17174,1997-01-01,a
TLPK,31531,1997-01-01,a
TLPW,42278,1997-01-01,a
TLPX,13026,1997-01-01,a
CRGO,20959,1998-01-01,a
CRGP,24,1998-01-01,a
CRGY,3913,1998-01-01,a
CRGZ,188,1998-01-01,a
D7QK,18683,1998-01-01,a
DFDK,27950,1998-01-01,a
DFDV,67426,1998-01-01,a
DFEG,67426,1998-01-01,a
DLWF,29922,1998-01-01,a
DLWJ,16305,1998-01-01,a
DLWK,20983,1998-01-01,a
DLWL,16305,1998-01-01,a
DLWM,36222,1998-01-01,a
DLWO,36222,1998-01-01,a
DLWQ,96835,1998-01-01,a
DLWT,96835,1998-01-01,a
DLWZ,14249,1998-01-01,a
DLXI,42360,1998-01-01,a
DLXP,34930,1998-01-01,a
DLXV,4101,1998-01-01,a
DS38,2757,1998-01-01,a
DS39,4539,1998-01-01,a
DS3A,2755,1998-01-01,a
DS3B,4543,1998-01-01,a
DS3G,8315,1998-01-01,a
DS3H,12877,1998-01-01,a
DS3I,8315,1998-01-01,a
DS3J,12863,1998-01-01,a
DS3K,465,1998-01-01,a
DS3L,457,1998-01-01,a
DS3M,465,1998-01-01,a
DS3N,458,1998-01-01,a
DS3O,2785,1998-01-01,a
DS3P,5445,1998-01-01,a
DS3Q,2786,1998-01-01,a
DS3R,5445,1998-01-01,a
DS3S,30985,1998-01-01,a
DS3T,66263,1998-01-01,a
DS3U,115356,1998-01-01,a
DS3V,4437,1998-01-01,a
DS3W,119928,1998-01-01,a
DS3Y,30973,1998-01-01,a
DS3Z,66288,1998-01-01,a
DS42,115356,1998-01-01,a
DS43,4437,1998-01-01,a
DS44,119928,1998-01-01,a
DS4E,21528,1998-01-01,a
DS4F,32182,1998-01-01,a
DS4G,21530,1998-01-01,a
DS4H,32184,1998-01-01,a
DS4I,20096,1998-01-01,a
DS4J,58586,1998-01-01,a
DS4K,94842,1998-01-01,a
DS4L,3257,1998-01-01,a
DS4M,734,1998-01-01,a
DS4N,730,1998-01-01,a
DS4O,734,1998-01-01,a
DS4P,730,1998-01-01,a
DS4Q,2618,1998-01-01,a
DS4R,3281,1998-01-01,a
DS4S,2618,1998-01-01,a
DS4T,3281,1998-01-01,a
DS4U,451,1998-01-01,a
DS4V,480,1998-01-01,a
DS4W,451,1998-01-01,a
DS4X,480,1998-01-01,a
DS55,265,1998-01-01,a
DS56,394,1998-01-01,a
DS57,266,1998-01-01,a
DS58,389,1998-01-01,a
DS5L,2210,1998-01-01,a
DS5M,3053,1998-01-01,a
DS5N,2210,1998-01-01,a
DS5O,3053,1998-01-01,a
DS6V,3831,1998-01-01,a
DS6W,5609,1998-01-01,a
DS6X,3833,1998-01-01,a
DS6Y,5628,1998-01-01,a
DS7H,12330,1998-01-01,a
DS7I,14655,1998-01-01,a
DS7J,12329,1998-01-01,a
DS7K,14655,1998-01-01,a
DS7T,9589,1998-01-01,a
DS7U,12480,1998-01-01,a
DS7V,9590,1998-01-01,a
DS7W,12480,1998-01-01,a
DS83,3507,1998-01-01,a
DS84,4971,1998-01-01,a
