code,name,unit,preunit
EVUP,PPI INDEX OUTPUT DOMESTIC - C1624 Wooden containers 2015=100,NA,NA
EVUR,"PPI INDEX OUTPUT DOMESTIC - C1629 Other products of wood; articles of cork, straw and plaiting materials 2015=100",NA,NA
EVVL,PPI INDEX OUTPUT DOMESTIC - C1712 Paper and paperboard 2015=100,NA,NA
EVVQ,PPI INDEX OUTPUT DOMESTIC - C1721 Corrugated paper and paperboard and containers of paper and paperboard 2015=100,NA,NA
EVVR,PPI INDEX OUTPUT DOMESTIC - C1722 Household and sanitary goods and toilet requisites 2015=100,NA,NA
EVVS,PPI INDEX OUTPUT DOMESTIC - C1723 Paper stationery 2015=100,NA,NA
EVVU,PPI INDEX OUTPUT DOMESTIC - C1729 Other articles of paper and paperboard 2015=100,NA,NA
EVVW,PPI INDEX OUTPUT DOMESTIC - C1812 Other printing services 2015=100,NA,NA
EVVX,PPI INDEX OUTPUT DOMESTIC - C1813 Pre-press and pre-media services 2015=100,NA,NA
EVWS,"PPI INDEX OUTPUT DOMESTIC - C1920 Refined petroleum products, excluding Duty 2015=100",NA,NA
EVWT,"PPI INDEX OUTPUT DOMESTIC - C1920 Refined petroleum products, including Duty 2015=100",NA,NA
EVWX,PPI INDEX OUTPUT DOMESTIC - C2012 Dyes and pigments 2015=100,NA,NA
EVXB,PPI INDEX OUTPUT DOMESTIC - C2013 Other inorganic basic chemicals 2015=100,NA,NA
EVXD,PPI INDEX OUTPUT DOMESTIC - C2014 Other organic basic chemicals 2015=100,NA,NA
EVXG,PPI INDEX OUTPUT DOMESTIC - C2015 Fertilisers and nitrogen compounds 2015=100,NA,NA
EVXH,PPI INDEX OUTPUT DOMESTIC - C2016 Plastics in primary forms 2015=100,NA,NA
EVYI,"PPI INDEX OUTPUT DOMESTIC - C2030 Paints, varnishes and similar coatings, printing ink and mastics 2015=100",NA,NA
EVYJ,"PPI INDEX OUTPUT DOMESTIC - C2041 Soap and detergents, cleaning and polishing preparations 2015=100",NA,NA
EW46,PPI INDEX OUTPUT DOMESTIC - C2042 Perfumes and toilet preparations 2015=100,NA,NA
EW48,PPI INDEX OUTPUT DOMESTIC - C2052 Glues 2015=100,NA,NA
EW4D,PPI INDEX OUTPUT DOMESTIC - C2059 Other chemical products n.e.c. 2015=100,NA,NA
EW4F,PPI INDEX OUTPUT DOMESTIC - C2110 Basic pharmaceutical products 2015=100,NA,NA
EW4G,PPI INDEX OUTPUT DOMESTIC - C2120 Pharmaceutical preparations 2015=100,NA,NA
EW4H,PPI INDEX OUTPUT DOMESTIC - C2211 Rubber tyres and tubes; retreading and rebuilding of rubber tyres 2015=100,NA,NA
EW4I,PPI INDEX OUTPUT DOMESTIC - C2219 Other rubber products 2015=100,NA,NA
EW4J,"PPI INDEX OUTPUT DOMESTIC - C2221 Plastic plates, sheets, tubes and profiles 2015=100",NA,NA
EW4K,PPI INDEX OUTPUT DOMESTIC - C2222 Plastic packing goods 2015=100,NA,NA
EW4L,PPI INDEX OUTPUT DOMESTIC - C2223 Builders ware of plastic 2015=100,NA,NA
EW4M,PPI INDEX OUTPUT DOMESTIC - C2229 Other plastic products 2015=100,NA,NA
EW66,PPI INDEX OUTPUT DOMESTIC - C2312 Shaped and processed flat glass 2015=100,NA,NA
EW69,"PPI INDEX OUTPUT DOMESTIC - C2319 Other processed glass, including technical glassware 2015=100",NA,NA
EW6A,PPI INDEX OUTPUT DOMESTIC - C2320 Refractory products 2015=100,NA,NA
EW6G,PPI INDEX OUTPUT DOMESTIC - C2344 Other technical ceramic products 2015=100,NA,NA
EW6I,PPI INDEX OUTPUT DOMESTIC - C2351 Cement 2015=100,NA,NA
EW6J,PPI INDEX OUTPUT DOMESTIC - C2352 Lime and plaster 2015=100,NA,NA
EW6K,PPI INDEX OUTPUT DOMESTIC - C2361 Concrete products for construction purposes 2015=100,NA,NA
EW6M,PPI INDEX OUTPUT DOMESTIC - C2363 Ready-mixed concrete 2015=100,NA,NA
EW6P,"PPI INDEX OUTPUT DOMESTIC - C2369 Other articles of concrete, plaster and cement 2015=100",NA,NA
EW6Q,"PPI INDEX OUTPUT DOMESTIC - C2370 Cut, shaped and finished stone 2015=100",NA,NA
EW6R,PPI INDEX OUTPUT DOMESTIC - C2391 Abrasive products 2015=100,NA,NA
EW6S,PPI INDEX OUTPUT DOMESTIC - C2399 Other non-metallic mineral products n.e.c. 2015=100,NA,NA
EW6T,PPI INDEX OUTPUT DOMESTIC - C2410 Basic iron and steel and ferro-alloys 2015=100,NA,NA
EW6U,"PPI INDEX OUTPUT DOMESTIC - C2420 Tubes, pipes, hollow profiles and related fittings, of steel 2015=100",NA,NA
EW6X,PPI INDEX OUTPUT DOMESTIC - C2433 Cold formed or folded products 2015=100,NA,NA
EW72,PPI INDEX OUTPUT DOMESTIC - C2442 Aluminium 2015=100,NA,NA
EW74,PPI INDEX OUTPUT DOMESTIC - C2444 Copper 2015=100,NA,NA
EW75,PPI INDEX OUTPUT DOMESTIC - C2445 Other non-ferrous metal 2015=100,NA,NA
EW77,PPI INDEX OUTPUT DOMESTIC - C2451 Casting services of iron 2015=100,NA,NA
EW79,PPI INDEX OUTPUT DOMESTIC - C2453 Casting services of light metals 2015=100,NA,NA
EW7B,PPI INDEX OUTPUT DOMESTIC - C2511 Metal structures and parts of structures 2015=100,NA,NA
EW7C,PPI INDEX OUTPUT DOMESTIC - C2512 Doors and windows of metal 2015=100,NA,NA
EW7D,PPI INDEX OUTPUT DOMESTIC - C2521 Central heating radiators and boilers 2015=100,NA,NA
EW7E,"PPI INDEX OUTPUT DOMESTIC - C2529 Other tanks, reservoirs and containers of metal 2015=100",NA,NA
EW7F,"PPI INDEX OUTPUT DOMESTIC - C2530 Steam generators, except central heating hot water boilers 2015=100",NA,NA
EW7H,"PPI INDEX OUTPUT DOMESTIC - C2550 Forging, pressing, stamping and roll-forming services of metal; powder metallurgy 2015=100",NA,NA
EW7I,PPI INDEX OUTPUT DOMESTIC - C2561 Treatment and coating services of metals 2015=100,NA,NA
EW7J,PPI INDEX OUTPUT DOMESTIC - C2562 Machining services 2015=100,NA,NA
EW7L,PPI INDEX OUTPUT DOMESTIC - C2572 Locks and hinges 2015=100,NA,NA
EW7M,PPI INDEX OUTPUT DOMESTIC - C2573 Tools 2015=100,NA,NA
EW7N,PPI INDEX OUTPUT DOMESTIC - C2591 Steel drums and similar containers 2015=100,NA,NA
EW7O,PPI INDEX OUTPUT DOMESTIC - C2592 Light metal packaging 2015=100,NA,NA
EWCZ,"PPI INDEX OUTPUT DOMESTIC - C2593 Wire products, chain and springs 2015=100",NA,NA
EWJA,PPI INDEX OUTPUT DOMESTIC - C2594 Fasteners and screw machine products 2015=100,NA,NA
EWJD,PPI INDEX OUTPUT DOMESTIC - C2599 Other fabricated metal products n.e.c. 2015=100,NA,NA
EWJS,PPI INDEX OUTPUT DOMESTIC - C2620 Computers and peripheral equipment 2015=100,NA,NA
EWJT,PPI INDEX OUTPUT DOMESTIC - C2630 Communication equipment 2015=100,NA,NA
EWJX,"PPI INDEX OUTPUT DOMESTIC - C2660 Irradiation, electromedical and electrotherapeutic equipment 2015=100",NA,NA
EWKA,"PPI INDEX OUTPUT DOMESTIC - C2711 Electric motors, generators and transformers 2015=100",NA,NA
EWKB,PPI INDEX OUTPUT DOMESTIC - C2712 Electricity distribution and control apparatus 2015=100,NA,NA
EWKC,PPI INDEX OUTPUT DOMESTIC - C2720 Batteries and accumulators 2015=100,NA,NA
EWKE,PPI INDEX OUTPUT DOMESTIC - C2732 Other electronic and electric wires and cables 2015=100,NA,NA
EWKF,PPI INDEX OUTPUT DOMESTIC - C2733 Wiring devices 2015=100,NA,NA
EWKG,PPI INDEX OUTPUT DOMESTIC - C2740 Electric lighting equipment 2015=100,NA,NA
EWKH,PPI INDEX OUTPUT DOMESTIC - C2751 Electric domestic appliances 2015=100,NA,NA
EWKI,PPI INDEX OUTPUT DOMESTIC - C2752 Non-electric domestic appliances 2015=100,NA,NA
EWKJ,PPI INDEX OUTPUT DOMESTIC - C2790 Other electrical equipment 2015=100,NA,NA
EWKM,"PPI INDEX OUTPUT DOMESTIC - C2811 Engines and turbines, except aircraft, vehicle and cycle engines 2015=100",NA,NA
EWKN,PPI INDEX OUTPUT DOMESTIC - C2812 Fluid power equipment 2015=100,NA,NA
EWKO,PPI INDEX OUTPUT DOMESTIC - C2813 Other pumps and compressors 2015=100,NA,NA
EWKP,PPI INDEX OUTPUT DOMESTIC - C2814 Other taps and valves 2015=100,NA,NA
EWKQ,"PPI INDEX OUTPUT DOMESTIC - C2815 Bearings, gears, gearing and driving elements 2015=100",NA,NA
EWKR,"PPI INDEX OUTPUT DOMESTIC - C2821 Ovens, furnaces and furnace burners 2015=100",NA,NA
EWKS,PPI INDEX OUTPUT DOMESTIC - C2822 Lifting and handling equipment 2015=100,NA,NA
EWKV,PPI INDEX OUTPUT DOMESTIC - C2825 Non-domestic cooling and ventilation equipment 2015=100,NA,NA
EWKW,PPI INDEX OUTPUT DOMESTIC - C2829 Other general-purpose machinery n.e.c. 2015=100,NA,NA
EWKX,PPI INDEX OUTPUT DOMESTIC - C2830 Agricultural and forestry machinery 2015=100,NA,NA
EWLB,"PPI INDEX OUTPUT DOMESTIC - C2892 Machinery for mining, quarrying and construction 2015=100",NA,NA
EWLC,"PPI INDEX OUTPUT DOMESTIC - C2893 Machinery for food, beverage and tobacco processing 2015=100",NA,NA
EWLE,PPI INDEX OUTPUT DOMESTIC - C2895 Machinery for paper and paperboard production 2015=100,NA,NA
EWLG,PPI INDEX OUTPUT DOMESTIC - C2899 Other special-purpose machinery n.e.c. 2015=100,NA,NA
EWLH,PPI INDEX OUTPUT DOMESTIC - C2910 Motor vehicles 2015=100,NA,NA
EWLI,PPI INDEX OUTPUT DOMESTIC - C2920 Bodies (coachwork) for motor vehicles; trailers and semi-trailers 2015=100,NA,NA
EWLL,PPI INDEX OUTPUT DOMESTIC - C2931 Electrical and electronic equipment for motor vehicles 2015=100,NA,NA
EWLM,PPI INDEX OUTPUT DOMESTIC - C2932 Other parts and accessories for motor vehicles 2015=100,NA,NA
EWLQ,PPI INDEX OUTPUT DOMESTIC - C3030 Air and spacecraft and related machinery 2015=100,NA,NA
EWLT,PPI INDEX OUTPUT DOMESTIC - C3092 Bicycles and invalid carriages 2015=100,NA,NA
EWLU,PPI INDEX OUTPUT DOMESTIC - C3099 Other transport equipment n.e.c. 2015=100,NA,NA
EWLV,PPI INDEX OUTPUT DOMESTIC - C3100 Seats and parts thereof 2015=100,NA,NA
EWLW,PPI INDEX OUTPUT DOMESTIC - C3101 Office and shop furniture 2015=100,NA,NA
EWLX,PPI INDEX OUTPUT DOMESTIC - C3102 Kitchen furniture 2015=100,NA,NA
EWLY,PPI INDEX OUTPUT DOMESTIC - C3103 Mattresses 2015=100,NA,NA
EWLZ,PPI INDEX OUTPUT DOMESTIC - C3109 Other furniture 2015=100,NA,NA
EWMB,PPI INDEX OUTPUT DOMESTIC - C3212 Jewellery and related articles 2015=100,NA,NA
EWME,PPI INDEX OUTPUT DOMESTIC - C3230 Sports goods 2015=100,NA,NA
EWMF,PPI INDEX OUTPUT DOMESTIC - C3240 Games and toys 2015=100,NA,NA
EWMG,PPI INDEX OUTPUT DOMESTIC - C3250 Medical and dental instruments and supplies 2015=100,NA,NA
EWMH,PPI INDEX OUTPUT DOMESTIC - C3291 Brooms and brushes 2015=100,NA,NA
EWMI,PPI INDEX OUTPUT DOMESTIC - C3299 Other manufactured goods n.e.c. 2015=100,NA,NA
EWMK,PPI INDEX OUTPUT DOMESTIC - C3312 Repair services of machinery 2015=100,NA,NA
EWML,PPI INDEX OUTPUT DOMESTIC - C3313 Repair services of electronic and optical equipment 2015=100,NA,NA
EWMN,PPI INDEX OUTPUT DOMESTIC - C3315 Repair and maintenance services of ships and boats 2015=100,NA,NA
EWMP,PPI INDEX OUTPUT DOMESTIC - C3317 Repair and maintenance services of other transport equipment 2015=100,NA,NA
FUBK,"PPI INDEX OUTPUT DOMESTIC - C_XC19 Manufactured products, excluding petroleum products, excluding Duty 2015=100",NA,NA
G2ZA,PPI INDEX OUTPUT DOMESTIC - C104 Vegetable and animal oils and fats 2015=100,NA,NA
G33H,PPI INDEX OUTPUT DOMESTIC - C282 Other general-purpose machinery 2015=100,NA,NA
G33J,PPI INDEX OUTPUT DOMESTIC - C284 Metal forming machinery and machine tools 2015=100,NA,NA
G33O,PPI INDEX OUTPUT DOMESTIC - C301 Ships and boats 2015=100,NA,NA
G639,PPI INDEX IMPORT EU - C10 Food products 2015=100,NA,NA
G63A,PPI INDEX IMPORT EU - C11 Beverages 2015=100,NA,NA
G63R,PPI INDEX IMPORT EU - C13 Textiles 2015=100,NA,NA
G63X,"PPI INDEX IMPORT EU - C16 Wood and products of wood and cork, except furniture; articles of straw and plaiting materials 2015=100",NA,NA
G63Y,PPI INDEX IMPORT EU - C17 Paper and paper products 2015=100,NA,NA
G643,PPI INDEX IMPORT EU - C20 Chemicals and chemical products 2015=100,NA,NA
G644,PPI INDEX IMPORT EU - C21 Basic pharmaceutical products and pharmaceutical preparations 2015=100,NA,NA
G645,PPI INDEX IMPORT EU - C22 Rubber and plastic products 2015=100,NA,NA
G646,PPI INDEX IMPORT EU - C23 Other non-metallic mineral products 2015=100,NA,NA
G647,PPI INDEX IMPORT EU - C24 Basic metals 2015=100,NA,NA
G649,"PPI INDEX IMPORT EU - C26 Computer, electronic and optical products 2015=100",NA,NA
G64A,PPI INDEX IMPORT EU - C27 Electrical equipment 2015=100,NA,NA
G64B,PPI INDEX IMPORT EU - C28 Machinery and equipment n.e.c. 2015=100,NA,NA
G64C,"PPI INDEX IMPORT EU - C29 Motor vehicles, trailers and semi-trailers 2015=100",NA,NA
G64D,PPI INDEX IMPORT EU - C30 Other transport equipment 2015=100,NA,NA
G64F,PPI INDEX IMPORT EU - C32 Other manufactured goods 2015=100,NA,NA
G67M,PPI INDEX IMPORT - C10 Food products 2015=100,NA,NA
G67N,PPI INDEX IMPORT - C11 Beverages 2015=100,NA,NA
G67P,PPI INDEX IMPORT - C13 Textiles 2015=100,NA,NA
G67S,"PPI INDEX IMPORT - C16 Wood and products of wood and cork, except furniture; articles of straw and plaiting materials 2015=100",NA,NA
G67T,PPI INDEX IMPORT - C17 Paper and paper products 2015=100,NA,NA
G689,PPI INDEX IMPORT - C20 Chemicals and chemical products 2015=100,NA,NA
G68A,PPI INDEX IMPORT - C21 Basic pharmaceutical products and pharmaceutical preparations 2015=100,NA,NA
G68H,PPI INDEX IMPORT - C22 Rubber and plastic products 2015=100,NA,NA
G68I,PPI INDEX IMPORT - C23 Other non-metallic mineral products 2015=100,NA,NA
G68J,PPI INDEX IMPORT - C24 Basic metals 2015=100,NA,NA
G68Q,"PPI INDEX IMPORT - C26 Computer, electronic and optical products 2015=100",NA,NA
G68R,PPI INDEX IMPORT - C27 Electrical equipment 2015=100,NA,NA
G68S,PPI INDEX IMPORT - C28 Machinery and equipment n.e.c. 2015=100,NA,NA
G68T,"PPI INDEX IMPORT - C29 Motor vehicles, trailers and semi-trailers 2015=100",NA,NA
G68U,PPI INDEX IMPORT - C30 Other transport equipment 2015=100,NA,NA
G698,PPI INDEX IMPORT - C32 Other manufactured goods 2015=100,NA,NA
G6H5,PPI INDEX IMPORT NEU - C10 Food products 2015=100,NA,NA
G6H6,PPI INDEX IMPORT NEU - C11 Beverages 2015=100,NA,NA
G6PG,PPI INDEX IMPORT NEU - C13 Textiles 2015=100,NA,NA
G6PJ,"PPI INDEX IMPORT NEU - C16 Wood and products of wood and cork, except furniture; articles of straw and plaiting materials 2015=100",NA,NA
G6PK,PPI INDEX IMPORT NEU - C17 Paper and paper products 2015=100,NA,NA
G6PN,PPI INDEX IMPORT NEU - C20 Chemicals and chemical products 2015=100,NA,NA
G6PO,PPI INDEX IMPORT NEU - C21 Basic pharmaceutical products and pharmaceutical preparations 2015=100,NA,NA
G6PP,PPI INDEX IMPORT NEU - C22 Rubber and plastic products 2015=100,NA,NA
G6PQ,PPI INDEX IMPORT NEU - C23 Other non-metallic mineral products 2015=100,NA,NA
G6PR,PPI INDEX IMPORT NEU - C24 Basic metals 2015=100,NA,NA
G6PT,"PPI INDEX IMPORT NEU - C26 Computer, electronic and optical products 2015=100",NA,NA
G6PU,PPI INDEX IMPORT NEU - C27 Electrical equipment 2015=100,NA,NA
G6PV,PPI INDEX IMPORT NEU - C28 Machinery and equipment n.e.c. 2015=100,NA,NA
G6PW,"PPI INDEX IMPORT NEU - C29 Motor vehicles, trailers and semi-trailers 2015=100",NA,NA
G6PX,PPI INDEX IMPORT NEU - C30 Other transport equipment 2015=100,NA,NA
G6PZ,PPI INDEX IMPORT NEU - C32 Other manufactured goods 2015=100,NA,NA
G6QR,PPI INDEX EXPORT TOTAL - C10 Food products 2015=100,NA,NA
G6QU,PPI INDEX EXPORT TOTAL - C13 Textiles 2015=100,NA,NA
G6QV,PPI INDEX EXPORT TOTAL - C14 Wearing apparel 2015=100,NA,NA
G6QX,"PPI INDEX EXPORT TOTAL - C16 Wood and products of wood and cork, except furniture; articles of straw and plaiting mate... 2015=100",NA,NA
G6QY,PPI INDEX EXPORT TOTAL - C17 Paper and paper products 2015=100,NA,NA
G6R3,PPI INDEX EXPORT TOTAL - C20 Chemicals and chemical products 2015=100,NA,NA
G6R4,PPI INDEX EXPORT TOTAL - C21 Basic pharmaceutical products and pharmaceutical preparations 2015=100,NA,NA
G6R5,PPI INDEX EXPORT TOTAL - C22 Rubber and plastic products 2015=100,NA,NA
G6R6,PPI INDEX EXPORT TOTAL - C23 Other non-metallic mineral products 2015=100,NA,NA
G6R7,PPI INDEX EXPORT TOTAL - C24 Basic metals 2015=100,NA,NA
G6R9,"PPI INDEX EXPORT TOTAL - C25 Fabricated metal products, except machinery and equipment 2015=100",NA,NA
G6RB,"PPI INDEX EXPORT TOTAL - C26 Computer, electronic and optical products 2015=100",NA,NA
G6RC,PPI INDEX EXPORT TOTAL - C27 Electrical equipment 2015=100,NA,NA
G6RD,PPI INDEX EXPORT TOTAL - C28 Machinery and equipment n.e.c. 2015=100,NA,NA
G6RE,"PPI INDEX EXPORT TOTAL - C29 Motor vehicles, trailers and semi-trailers 2015=100",NA,NA
G6RF,PPI INDEX EXPORT TOTAL - C30 Other transport equipment 2015=100,NA,NA
G6RH,PPI INDEX EXPORT TOTAL - C31 Furniture 2015=100,NA,NA
G6RI,PPI INDEX EXPORT TOTAL - C32 Other manufactured goods 2015=100,NA,NA
G6SF,"PPI INDEX OUTPUT DOMESTIC - B08 Other mining and quarrying products, excluding Aggregate Levy 2015=100",NA,NA
G6SG,"PPI INDEX OUTPUT DOMESTIC - B08 Other mining and quarrying products, including Aggregate Levy 2015=100",NA,NA
G6SI,PPI INDEX OUTPUT DOMESTIC - C10 Food products 2015=100,NA,NA
G6SJ,"PPI INDEX OUTPUT DOMESTIC - C11 Beverages, excluding Duty 2015=100",NA,NA
G6SK,"PPI INDEX OUTPUT DOMESTIC - C11 Beverages, including Duty 2015=100",NA,NA
G6SL,"PPI INDEX OUTPUT DOMESTIC - C12 Tobacco products, excluding Duty 2015=100",NA,NA
G6SM,"PPI INDEX OUTPUT DOMESTIC - C12 Tobacco products, including Duty 2015=100",NA,NA
G6SN,PPI INDEX OUTPUT DOMESTIC - C13 Textiles 2015=100,NA,NA
G6SO,PPI INDEX OUTPUT DOMESTIC - C14 Wearing apparel 2015=100,NA,NA
G6SP,PPI INDEX OUTPUT DOMESTIC - C15 Leather and related products 2015=100,NA,NA
G6SQ,"PPI INDEX OUTPUT DOMESTIC - C16 Wood and products of wood and cork, except furniture; articles of straw and plaiting m... 2015=100",NA,NA
G6SR,PPI INDEX OUTPUT DOMESTIC - C17 Paper and paper products 2015=100,NA,NA
G6SS,PPI INDEX OUTPUT DOMESTIC - C18 Printing and reproduction services of recorded media 2015=100,NA,NA
G6ST,"PPI INDEX OUTPUT DOMESTIC - C19 Coke and refined petroleum products, excluding Duty 2015=100",NA,NA
G6SU,"PPI INDEX OUTPUT DOMESTIC - C19 Coke and refined petroleum products, including Duty 2015=100",NA,NA
G6SV,PPI INDEX OUTPUT DOMESTIC - C20 Chemicals and chemical products 2015=100,NA,NA
G6SW,PPI INDEX OUTPUT DOMESTIC - C21 Basic pharmaceutical products and pharmaceutical preparations 2015=100,NA,NA
G6SX,PPI INDEX OUTPUT DOMESTIC - C22 Rubber and plastic products 2015=100,NA,NA
G6SY,PPI INDEX OUTPUT DOMESTIC - C23 Other non-metallic mineral products 2015=100,NA,NA
G6SZ,PPI INDEX OUTPUT DOMESTIC - C24 Basic metals 2015=100,NA,NA
G6T3,"PPI INDEX OUTPUT DOMESTIC - C25 Fabricated metal products, except machinery and equipment 2015=100",NA,NA
G6T5,"PPI INDEX OUTPUT DOMESTIC - C26 Computer, electronic and optical products 2015=100",NA,NA
G6VF,PPI INDEX OUTPUT DOMESTIC - C27 Electrical equipment 2015=100,NA,NA
G6VG,PPI INDEX OUTPUT DOMESTIC - C28 Machinery and equipment n.e.c. 2015=100,NA,NA
G6WH,"PPI INDEX OUTPUT DOMESTIC - C29 Motor vehicles, trailers and semi-trailers 2015=100",NA,NA
G72N,PPI INDEX OUTPUT DOMESTIC - C30 Other transport equipment 2015=100,NA,NA
G75I,PPI INDEX OUTPUT DOMESTIC - C31 Furniture 2015=100,NA,NA
G776,PPI INDEX OUTPUT DOMESTIC - C32 Other manufactured goods 2015=100,NA,NA
G777,PPI INDEX OUTPUT DOMESTIC - C33 Repair and installation services of machinery and equipment 2015=100,NA,NA
GB7R,PPI INDEX EXPORT TOTAL - C Manufactured products 2015=100,NA,NA
GB7S,"PPI INDEX OUTPUT DOMESTIC - C Manufactured products, excluding Duty 2015=100",NA,NA
GBA6,"PPI INDEX OUTPUT DOMESTIC - SUB_C10TC12 Food, beverages and tobacco, excluding Duty 2015=100",NA,NA
GBA7,"PPI INDEX OUTPUT DOMESTIC - SUB_C10TC12 Food, beverages and tobacco, including Duty 2015=100",NA,NA
GBAP,PPI INDEX OUTPUT DOMESTIC - SUB_C13_C14 Textiles and wearing apparel 2015=100,NA,NA
GBBV,PPI INDEX OUTPUT DOMESTIC - C_XC10TC12_XC19 Core manufactured products 2015=100,NA,NA
GC27,PPI INDEX IMPORT EU - ATC Total 2015=100,NA,NA
GC2C,PPI INDEX IMPORT NEU - ATC Total 2015=100,NA,NA
GC2D,PPI INDEX EXPORT EU - C Manufactured products 2015=100,NA,NA
GC2G,PPI INDEX EXPORT NEU - C Manufactured products 2015=100,NA,NA
GD74,PPI INDEX IMPORT - ATC Total 2015=100,NA,NA
GHDX,"PPI INDEX INPUT - B06_B07 Inputs into production of Crude petroleum and natural gas; Me..., including Climate Change Levy 2015=100",NA,NA
GHDZ,"PPI INDEX INPUT - B08 Inputs into production of Other mining and quarrying products, including Climate Change Levy 2015=100",NA,NA
GHEA,"PPI INDEX INPUT - B08 Inputs into production of Other mining and quarrying products, excluding Climate Change Levy 2015=100",NA,NA
GHEB,"PPI INDEX INPUT - B09 Inputs into production of Mining support services, including Climate Change Levy 2015=100",NA,NA
GHED,"PPI INDEX INPUT - C_FUEL_X_FBTP Inputs into production of Fuels for core manufacturing, excluding Climate Change Levy 2015=100",NA,NA
GHEE,"PPI INDEX INPUT - C101 Inputs into production of Preserved meat and meat products, including Climate Change Levy 2015=100",NA,NA
GHEF,"PPI INDEX INPUT - C101 Inputs into production of Preserved meat and meat products, excluding Climate Change Levy 2015=100",NA,NA
GHEG,"PPI INDEX INPUT - C102_C103 Inputs into production of Processing and preserving of fish..., including Climate Change Levy 2015=100",NA,NA
GHEH,"PPI INDEX INPUT - C102_C103 Inputs into production of Processing and preserving of fish..., excluding Climate Change Levy 2015=100",NA,NA
GHEI,"PPI INDEX INPUT - C104 Inputs into production of Vegetable and animal oils and fats, including Climate Change Levy 2015=100",NA,NA
GHEJ,"PPI INDEX INPUT - C104 Inputs into production of Vegetable and animal oils and fats, excluding Climate Change Levy 2015=100",NA,NA
GHEK,"PPI INDEX INPUT - C105 Inputs into production of Dairy products, including Climate Change Levy 2015=100",NA,NA
GHEL,"PPI INDEX INPUT - C105 Inputs into production of Dairy products, excluding Climate Change Levy 2015=100",NA,NA
GHEM,"PPI INDEX INPUT - C106 Inputs into production of Grain mill products, starches and star..., including Climate Change Levy 2015=100",NA,NA
GHEN,"PPI INDEX INPUT - C106 Inputs into production of Grain mill products, starches and star..., excluding Climate Change Levy 2015=100",NA,NA
GHEO,"PPI INDEX INPUT - C107 Inputs into production of Bakery and farinaceous products, including Climate Change Levy 2015=100",NA,NA
GHEP,"PPI INDEX INPUT - C107 Inputs into production of Bakery and farinaceous products, excluding Climate Change Levy 2015=100",NA,NA
GHEQ,"PPI INDEX INPUT - C108 Inputs into production of Other food products, including Climate Change Levy 2015=100",NA,NA
GHER,"PPI INDEX INPUT - C108 Inputs into production of Other food products, excluding Climate Change Levy 2015=100",NA,NA
GHES,"PPI INDEX INPUT - C109 Inputs into production of Prepared animal feeds, including Climate Change Levy 2015=100",NA,NA
GHET,"PPI INDEX INPUT - C109 Inputs into production of Prepared animal feeds, excluding Climate Change Levy 2015=100",NA,NA
GHEU,"PPI INDEX INPUT - C1101TC1106 Inputs into production of Alcoholic beverages, including Climate Change Levy 2015=100",NA,NA
GHEV,"PPI INDEX INPUT - C1101TC1106 Inputs into production of Alcoholic beverages, excluding Climate Change Levy 2015=100",NA,NA
GHEW,"PPI INDEX INPUT - C1107 Inputs into production of Soft drinks; mineral waters and other..., including Climate Change Levy 2015=100",NA,NA
GHEX,"PPI INDEX INPUT - C1107 Inputs into production of Soft drinks; mineral waters and other..., excluding Climate Change Levy 2015=100",NA,NA
GHEY,"PPI INDEX INPUT - C12 Inputs into production of Tobacco products, including Climate Change Levy 2015=100",NA,NA
GHEZ,"PPI INDEX INPUT - C12 Inputs into production of Tobacco products, excluding Climate Change Levy 2015=100",NA,NA
GHFA,"PPI INDEX INPUT - C13 Inputs into production of Textiles, including Climate Change Levy 2015=100",NA,NA
GHFB,"PPI INDEX INPUT - C13 Inputs into production of Textiles, excluding Climate Change Levy 2015=100",NA,NA
GHFC,"PPI INDEX INPUT - C14 Inputs into production of Wearing apparel, including Climate Change Levy 2015=100",NA,NA
GHFD,"PPI INDEX INPUT - C14 Inputs into production of Wearing apparel, excluding Climate Change Levy 2015=100",NA,NA
GHFE,"PPI INDEX INPUT - C15 Inputs into production of Leather and related products, including Climate Change Levy 2015=100",NA,NA
GHFF,"PPI INDEX INPUT - C15 Inputs into production of Leather and related products, excluding Climate Change Levy 2015=100",NA,NA
GHFG,"PPI INDEX INPUT - C16 Inputs into production of Wood and products of wood and cork, exc..., including Climate Change Levy 2015=100",NA,NA
GHFH,"PPI INDEX INPUT - C16 Inputs into production of Wood and products of wood and cork, exc..., excluding Climate Change Levy 2015=100",NA,NA
GHFI,"PPI INDEX INPUT - C17 Inputs into production of Paper and paper products, including Climate Change Levy 2015=100",NA,NA
GHFJ,"PPI INDEX INPUT - C17 Inputs into production of Paper and paper products, excluding Climate Change Levy 2015=100",NA,NA
GHFK,"PPI INDEX INPUT - C18 Inputs into production of Printing and reproduction services of r..., including Climate Change Levy 2015=100",NA,NA
GHFL,"PPI INDEX INPUT - C18 Inputs into production of Printing and reproduction services of r..., excluding Climate Change Levy 2015=100",NA,NA
GHFM,"PPI INDEX INPUT - C19 Inputs into production of Coke and refined petroleum products, including Climate Change Levy 2015=100",NA,NA
GHFN,"PPI INDEX INPUT - C19 Inputs into production of Coke and refined petroleum products, excluding Climate Change Levy 2015=100",NA,NA
GHFO,"PPI INDEX INPUT - C203 Inputs into production of Paints, varnishes and similar coatings..., including Climate Change Levy 2015=100",NA,NA
