variable,value,dates.date,dates.freq
KFV6,83,1997-01-01,a
KFV8,72.9,1997-01-01,a
KFW2,115.5,1997-01-01,a
KFW4,65.3,1997-01-01,a
KFW6,47.5,1997-01-01,a
KFW8,51.9,1997-01-01,a
KFX2,0.6,1997-01-01,a
KFX4,28.7,1997-01-01,a
KFX6,49.2,1997-01-01,a
KFX8,118.5,1997-01-01,a
KFY2,48.7,1997-01-01,a
KFY4,63.9,1997-01-01,a
KFY6,74.8,1997-01-01,a
KI7B,21.6,1997-01-01,a
KI7L,61.8,1997-01-01,a
KI7T,81.9,1997-01-01,a
KJ69,53.4,1997-01-01,a
L4VM,22,1997-01-01,a
L4VN,62.1,1997-01-01,a
L4VO,143.4,1997-01-01,a
L4VP,81.3,1997-01-01,a
L4VQ,24.2,1997-01-01,a
L4VR,2.5,1997-01-01,a
L4VS,21.7,1997-01-01,a
L4VT,3.9,1997-01-01,a
L4VU,6.4,1997-01-01,a
L4VV,12.9,1997-01-01,a
L4VW,10.4,1997-01-01,a
L4VX,7.9,1997-01-01,a
L4VY,26.2,1997-01-01,a
L4VZ,12.5,1997-01-01,a
L4W2,7.8,1997-01-01,a
L4W3,4.6,1997-01-01,a
L4W4,25.1,1997-01-01,a
L4W5,16.9,1997-01-01,a
L4W6,5.4,1997-01-01,a
L4W7,54.9,1997-01-01,a
L4W8,24.6,1997-01-01,a
L4W9,24.6,1997-01-01,a
L4WB,10.4,1997-01-01,a
L4WC,203,1997-01-01,a
L4WD,37.5,1997-01-01,a
L4WE,162.5,1997-01-01,a
L4WF,3,1997-01-01,a
L4WG,24.7,1997-01-01,a
L4WH,14.2,1997-01-01,a
L4WI,10.5,1997-01-01,a
L4WJ,9.6,1997-01-01,a
L4WK,14.8,1997-01-01,a
L4WL,8.3,1997-01-01,a
L4WM,9.5,1997-01-01,a
L4WN,5,1997-01-01,a
L4WO,1.4,1997-01-01,a
L4WP,15.5,1997-01-01,a
L4WQ,12.6,1997-01-01,a
L4WR,5.4,1997-01-01,a
L4WS,2.4,1997-01-01,a
L4WT,5.7,1997-01-01,a
L4WU,11,1997-01-01,a
L4WV,71.8,1997-01-01,a
L4WW,66.3,1997-01-01,a
L4WX,53.8,1997-01-01,a
L4WY,11.2,1997-01-01,a
L4WZ,10,1997-01-01,a
L4X2,4.8,1997-01-01,a
L4X3,1.5,1997-01-01,a
L4X4,4.3,1997-01-01,a
L4X5,5.7,1997-01-01,a
L4X6,5.8,1997-01-01,a
L4X7,1.7,1997-01-01,a
L4X8,12.7,1997-01-01,a
L4X9,2.3,1997-01-01,a
L4XB,165.3,1997-01-01,a
L4XC,329.7,1997-01-01,a
L4XD,199.5,1997-01-01,a
L4XE,57.9,1997-01-01,a
L4XF,130.2,1997-01-01,a
L4XG,34.2,1997-01-01,a
L4XH,1000,1997-01-01,a
L4XI,787,1997-01-01,a
L4XJ,72.3,1997-01-01,a
L4XK,490.9,1997-01-01,a
L4XL,742.6,1997-01-01,a
L4XM,24.9,1997-01-01,a
L4XN,25.1,1997-01-01,a
L4XO,22.3,1997-01-01,a
L4XP,89.8,1997-01-01,a
L4XR,418.6,1997-01-01,a
L4XT,203,1997-01-01,a
L4XV,73.3,1997-01-01,a
L4XW,125.7,1997-01-01,a
L4XX,49.2,1997-01-01,a
L4XY,8.3,1997-01-01,a
L4XZ,15.8,1997-01-01,a
L4Y2,52.5,1997-01-01,a
L4Y3,71.8,1997-01-01,a
L4Y4,213,1997-01-01,a
L4Y5,251.7,1997-01-01,a
L4Y6,66.3,1997-01-01,a
L4Y7,141.2,1997-01-01,a
L4Y8,74.9,1997-01-01,a
L4Y9,53.8,1997-01-01,a
L4YA,21.2,1997-01-01,a
L4YB,16.2,1997-01-01,a
L4YC,38.7,1997-01-01,a
L4YD,20.2,1997-01-01,a
L4YE,2.3,1997-01-01,a
N3AM,50.8,1997-01-01,a
N3AN,621.6,1997-01-01,a
S2KU,60.2,1997-01-01,a
S2KV,79.7,1997-01-01,a
S2KW,100.6,1997-01-01,a
S2KX,67.8,1997-01-01,a
S2KY,84.2,1997-01-01,a
S2KZ,75.9,1997-01-01,a
S2L2,30,1997-01-01,a
S2L3,99,1997-01-01,a
S2L4,81.7,1997-01-01,a
S2L5,19,1997-01-01,a
S2L6,83.4,1997-01-01,a
S2L7,106.2,1997-01-01,a
S2L8,81.7,1997-01-01,a
S2L9,59.2,1997-01-01,a
S2LA,91.9,1997-01-01,a
S2LB,9.4,1997-01-01,a
S2LC,52.2,1997-01-01,a
S2LD,46.8,1997-01-01,a
S2LE,0.6,1997-01-01,a
S2LF,23.2,1997-01-01,a
S2LG,70.5,1997-01-01,a
S2LH,67.7,1997-01-01,a
S2LI,78.5,1997-01-01,a
S2LJ,115.5,1997-01-01,a
S2LL,30.3,1997-01-01,a
S2LM,65.3,1997-01-01,a
S2LN,48.3,1997-01-01,a
S2LO,73.3,1997-01-01,a
S2LP,46.5,1997-01-01,a
S2LQ,53.6,1997-01-01,a
S2LR,51.7,1997-01-01,a
S2LS,42.7,1997-01-01,a
S2LT,40.5,1997-01-01,a
S2LU,61.9,1997-01-01,a
S2LV,118.5,1997-01-01,a
S2LW,49.1,1997-01-01,a
S2LX,52.1,1997-01-01,a
S2LY,38.6,1997-01-01,a
S2LZ,52.6,1997-01-01,a
S2M2,57.8,1997-01-01,a
S2M3,40.2,1997-01-01,a
S2M4,160.2,1997-01-01,a
S2M5,61.7,1997-01-01,a
S2M6,43,1997-01-01,a
S2M7,49.2,1997-01-01,a
S2M8,87.8,1997-01-01,a
S2M9,87.8,1997-01-01,a
S2MA,93.5,1997-01-01,a
S2MB,93.5,1997-01-01,a
S2MC,66.9,1997-01-01,a
S2MD,63.9,1997-01-01,a
S2ME,87.9,1997-01-01,a
S2MF,64.6,1997-01-01,a
S2MG,84.8,1997-01-01,a
S2MH,75.5,1997-01-01,a
S2MI,74.6,1997-01-01,a
S2MJ,164,1997-01-01,a
S2MK,66.1,1997-01-01,a
S2ML,93.3,1997-01-01,a
S2MM,96,1997-01-01,a
S2MN,99.3,1997-01-01,a
S2MO,91.1,1997-01-01,a
S2MP,84.5,1997-01-01,a
S2MQ,84.5,1997-01-01,a
S2MU,76.6,1997-01-01,a
S2MV,79.7,1997-01-01,a
S2MW,45.2,1997-01-01,a
S2MX,45.1,1997-01-01,a
S2MY,55.5,1997-01-01,a
S2MZ,89,1997-01-01,a
S2N4,80.8,1997-01-01,a
S2N5,78.1,1997-01-01,a
S2N6,55.2,1997-01-01,a
JQ2J,0,1998-01-01,a
JQ2N,232775.2,1998-01-01,a
JQ2Y,18117.9,1998-01-01,a
JQ32,21062.5,1998-01-01,a
JQ34,12009.2,1998-01-01,a
JQ37,0,1998-01-01,a
JQ3B,14710.7,1998-01-01,a
JQ3C,8111.2,1998-01-01,a
JQ3D,6204.5,1998-01-01,a
JQ3E,28669.3,1998-01-01,a
JQ3I,25368.6,1998-01-01,a
JQ3M,3622.9,1998-01-01,a
JQ3N,0,1998-01-01,a
JQ3O,12129.8,1998-01-01,a
JQ3P,9895,1998-01-01,a
JQ3Q,0,1998-01-01,a
JQ3R,23323.4,1998-01-01,a
JQ3S,16109.6,1998-01-01,a
JQ3V,7827.2,1998-01-01,a
JQ3W,0,1998-01-01,a
JQ3Z,0,1998-01-01,a
JQ44,0,1998-01-01,a
JQ45,0,1998-01-01,a
JQ46,0,1998-01-01,a
JR3K,0,1998-01-01,a
JR3P,0,1998-01-01,a
JSK8,0,1998-01-01,a
JSK9,0,1998-01-01,a
JSL5,24456.7,1998-01-01,a
JSM2,4816.1,1998-01-01,a
JSM3,0,1998-01-01,a
JSM6,2727.4,1998-01-01,a
JT28,471937.2,1998-01-01,a
JT3M,0,1998-01-01,a
KFV5,15.4,1998-01-01,a
KFV6,95.8,1998-01-01,a
KFV7,2.1,1998-01-01,a
KFV8,74.4,1998-01-01,a
KFV9,-5.7,1998-01-01,a
KFW2,109,1998-01-01,a
KFW3,-0.1,1998-01-01,a
KFW4,65.2,1998-01-01,a
KFW5,8.5,1998-01-01,a
KFW6,51.6,1998-01-01,a
KFW7,8.9,1998-01-01,a
KFW8,56.5,1998-01-01,a
KFW9,52.5,1998-01-01,a
KFX2,1,1998-01-01,a
KFX3,19,1998-01-01,a
KFX4,34.1,1998-01-01,a
KFX5,8.8,1998-01-01,a
KFX6,53.6,1998-01-01,a
KFX7,-6,1998-01-01,a
KFX8,111.4,1998-01-01,a
KFX9,6.9,1998-01-01,a
KFY2,52,1998-01-01,a
KFY3,1.7,1998-01-01,a
KFY4,65,1998-01-01,a
KFY5,1.7,1998-01-01,a
KFY6,76.1,1998-01-01,a
KI77,18.9,1998-01-01,a
KI7B,25.6,1998-01-01,a
KI7G,1.9,1998-01-01,a
KI7L,63,1998-01-01,a
KI7O,0.3,1998-01-01,a
KI7T,82.2,1998-01-01,a
KJ69,55.5,1998-01-01,a
KJ6A,4,1998-01-01,a
L4VM,21.4,1998-01-01,a
L4VN,62.8,1998-01-01,a
L4VO,144.4,1998-01-01,a
L4VP,81.5,1998-01-01,a
L4VQ,25.5,1998-01-01,a
L4VR,3,1998-01-01,a
L4VS,22.5,1998-01-01,a
L4VT,3.1,1998-01-01,a
L4VU,6.1,1998-01-01,a
L4VV,14.6,1998-01-01,a
L4VW,10.1,1998-01-01,a
L4VX,8,1998-01-01,a
L4VY,26.8,1998-01-01,a
L4VZ,13.6,1998-01-01,a
L4W2,7.3,1998-01-01,a
L4W3,4.6,1998-01-01,a
L4W4,26.3,1998-01-01,a
L4W5,19.7,1998-01-01,a
L4W6,5.8,1998-01-01,a
L4W7,54.4,1998-01-01,a
L4W8,22.5,1998-01-01,a
L4W9,22.5,1998-01-01,a
L4WB,10.6,1998-01-01,a
L4WC,198.5,1998-01-01,a
L4WD,36.7,1998-01-01,a
L4WE,158.9,1998-01-01,a
L4WF,2.8,1998-01-01,a
L4WG,26,1998-01-01,a
L4WH,14.3,1998-01-01,a
L4WI,11.7,1998-01-01,a
L4WJ,10.8,1998-01-01,a
L4WK,15.5,1998-01-01,a
L4WL,7.9,1998-01-01,a
L4WM,9.3,1998-01-01,a
L4WN,5.7,1998-01-01,a
L4WO,1.5,1998-01-01,a
L4WP,15.3,1998-01-01,a
L4WQ,13.5,1998-01-01,a
L4WR,5,1998-01-01,a
L4WS,2.5,1998-01-01,a
L4WT,5.1,1998-01-01,a
L4WU,11.2,1998-01-01,a
L4WV,68.6,1998-01-01,a
L4WW,66.4,1998-01-01,a
L4WX,53.5,1998-01-01,a
L4WY,11.4,1998-01-01,a
L4WZ,10.1,1998-01-01,a
L4X2,4.4,1998-01-01,a
L4X3,1.6,1998-01-01,a
L4X4,3.7,1998-01-01,a
L4X5,5.4,1998-01-01,a
L4X6,5.7,1998-01-01,a
L4X7,2,1998-01-01,a
L4X8,12.4,1998-01-01,a
L4X9,2.2,1998-01-01,a
L4XB,165.8,1998-01-01,a
L4XC,337.3,1998-01-01,a
L4XD,200.6,1998-01-01,a
L4XE,59.3,1998-01-01,a
L4XF,136.7,1998-01-01,a
L4XG,34.8,1998-01-01,a
L4XH,1000,1998-01-01,a
L4XI,789.8,1998-01-01,a
L4XJ,77.3,1998-01-01,a
L4XK,492.5,1998-01-01,a
L4XL,740.1,1998-01-01,a
L4XM,25.5,1998-01-01,a
L4XN,26.3,1998-01-01,a
L4XO,25.5,1998-01-01,a
L4XP,87.5,1998-01-01,a
L4XR,415.2,1998-01-01,a
L4XT,198.5,1998-01-01,a
L4XV,76.7,1998-01-01,a
L4XW,129.2,1998-01-01,a
L4XX,52.3,1998-01-01,a
L4XY,7.9,1998-01-01,a
L4XZ,16.4,1998-01-01,a
L4Y2,52.5,1998-01-01,a
L4Y3,68.6,1998-01-01,a
L4Y4,210.2,1998-01-01,a
L4Y5,247.6,1998-01-01,a
L4Y6,66.4,1998-01-01,a
L4Y7,141.5,1998-01-01,a
L4Y8,75.1,1998-01-01,a
L4Y9,53.5,1998-01-01,a
L4YA,21.5,1998-01-01,a
L4YB,15.1,1998-01-01,a
L4YC,37.4,1998-01-01,a
L4YD,20.1,1998-01-01,a
L4YE,2.2,1998-01-01,a
N3AE,4.9,1998-01-01,a
N3AM,53.3,1998-01-01,a
N3AN,624.1,1998-01-01,a
S222,3,1998-01-01,a
S223,-2.1,1998-01-01,a
S224,-7.6,1998-01-01,a
S225,-5,1998-01-01,a
S226,1.5,1998-01-01,a
S227,8.9,1998-01-01,a
S228,68.2,1998-01-01,a
S229,9.4,1998-01-01,a
S22A,-12.7,1998-01-01,a
S22B,7.3,1998-01-01,a
S22C,12,1998-01-01,a
S22D,-0.7,1998-01-01,a
S22E,-0.5,1998-01-01,a
S22F,-5,1998-01-01,a
S22G,0.8,1998-01-01,a
S22H,27.2,1998-01-01,a
S22I,21.6,1998-01-01,a
S22J,-7.4,1998-01-01,a
S22K,52.5,1998-01-01,a
S22L,22.8,1998-01-01,a
S22M,7.3,1998-01-01,a
S22N,3.5,1998-01-01,a
S22O,9.6,1998-01-01,a
S22P,-5.7,1998-01-01,a
S22R,-0.7,1998-01-01,a
S22S,-0.1,1998-01-01,a
S22T,-6.1,1998-01-01,a
S22U,1.5,1998-01-01,a
S22V,-16.3,1998-01-01,a
S22W,6.6,1998-01-01,a
S22X,3.7,1998-01-01,a
S22Y,15,1998-01-01,a
S22Z,13.4,1998-01-01,a
S232,6.3,1998-01-01,a
S233,-6,1998-01-01,a
S234,0.9,1998-01-01,a
S235,16.6,1998-01-01,a
S236,11.5,1998-01-01,a
S237,0.4,1998-01-01,a
S238,-0.4,1998-01-01,a
S239,9.4,1998-01-01,a
S23A,-13.9,1998-01-01,a
S23B,7.5,1998-01-01,a
S23C,-11.9,1998-01-01,a
S23D,4.6,1998-01-01,a
S23E,0.7,1998-01-01,a
S23F,0.7,1998-01-01,a
S23G,1.2,1998-01-01,a
S23H,1.2,1998-01-01,a
S23I,1.7,1998-01-01,a
S23J,1.7,1998-01-01,a
S23K,3.1,1998-01-01,a
S23L,0.2,1998-01-01,a
S23M,-8.1,1998-01-01,a
S23N,-7.6,1998-01-01,a
S23O,14.2,1998-01-01,a
S23P,-19.1,1998-01-01,a
S23Q,-5.4,1998-01-01,a
S23R,-1.9,1998-01-01,a
S23S,-0.8,1998-01-01,a
S23T,12.1,1998-01-01,a
S23U,-4.2,1998-01-01,a
S23V,-2.9,1998-01-01,a
S23W,-2.9,1998-01-01,a
S242,-1.3,1998-01-01,a
S243,-1.8,1998-01-01,a
S244,6.4,1998-01-01,a
S245,5.6,1998-01-01,a
S246,3.8,1998-01-01,a
S247,-4.6,1998-01-01,a
S24A,1.2,1998-01-01,a
S24B,1.4,1998-01-01,a
S24C,3.5,1998-01-01,a
S2KU,62,1998-01-01,a
S2KV,78,1998-01-01,a
S2KW,93,1998-01-01,a
S2KX,64.5,1998-01-01,a
S2KY,85.5,1998-01-01,a
S2KZ,82.6,1998-01-01,a
S2L2,50.5,1998-01-01,a
S2L3,108.4,1998-01-01,a
S2L4,71.4,1998-01-01,a
S2L5,20.4,1998-01-01,a
S2L6,93.4,1998-01-01,a
S2L7,105.4,1998-01-01,a
S2L8,81.3,1998-01-01,a
S2L9,56.3,1998-01-01,a
S2LA,92.6,1998-01-01,a
S2LB,11.9,1998-01-01,a
S2LC,63.4,1998-01-01,a
S2LD,43.3,1998-01-01,a
S2LE,1,1998-01-01,a
S2LF,28.4,1998-01-01,a
S2LG,75.6,1998-01-01,a
S2LH,70,1998-01-01,a
S2LI,86,1998-01-01,a
S2LJ,109,1998-01-01,a
S2LL,30.1,1998-01-01,a
S2LM,65.2,1998-01-01,a
S2LN,45.3,1998-01-01,a
S2LO,74.4,1998-01-01,a
S2LP,39,1998-01-01,a
S2LQ,57.1,1998-01-01,a
S2LR,53.6,1998-01-01,a
S2LS,49.1,1998-01-01,a
S2LT,45.9,1998-01-01,a
S2LU,65.8,1998-01-01,a
S2LV,111.4,1998-01-01,a
S2LW,49.5,1998-01-01,a
S2LX,60.8,1998-01-01,a
S2LY,43,1998-01-01,a
S2LZ,52.8,1998-01-01,a
S2M2,57.6,1998-01-01,a
S2M3,44,1998-01-01,a
S2M4,137.8,1998-01-01,a
S2M5,66.3,1998-01-01,a
S2M6,37.9,1998-01-01,a
S2M7,51.5,1998-01-01,a
S2M8,88.4,1998-01-01,a
S2M9,88.4,1998-01-01,a
S2MA,94.6,1998-01-01,a
S2MB,94.6,1998-01-01,a
S2MC,68,1998-01-01,a
S2MD,65,1998-01-01,a
S2ME,90.6,1998-01-01,a
S2MF,64.7,1998-01-01,a
S2MG,77.9,1998-01-01,a
S2MH,69.8,1998-01-01,a
S2MI,85.3,1998-01-01,a
S2MJ,132.6,1998-01-01,a
S2MK,62.6,1998-01-01,a
S2ML,91.5,1998-01-01,a
S2MM,95.2,1998-01-01,a
S2MN,111.3,1998-01-01,a
S2MO,87.3,1998-01-01,a
S2MP,82.1,1998-01-01,a
S2MQ,82.1,1998-01-01,a
S2MU,75.6,1998-01-01,a
S2MV,78.3,1998-01-01,a
S2MW,48.1,1998-01-01,a
S2MX,47.6,1998-01-01,a
S2MY,57.6,1998-01-01,a
S2MZ,84.9,1998-01-01,a
S2N4,81.8,1998-01-01,a
S2N5,79.2,1998-01-01,a
S2N6,57.1,1998-01-01,a
JQ2J,0,1999-01-01,a
JQ2N,239354.7,1999-01-01,a
JQ2Y,19988.7,1999-01-01,a
JQ32,23139.7,1999-01-01,a
JQ34,12577.7,1999-01-01,a
JQ37,0,1999-01-01,a
JQ3B,14996.7,1999-01-01,a
JQ3C,7802.9,1999-01-01,a
JQ3D,6895.5,1999-01-01,a
JQ3E,34429.7,1999-01-01,a
JQ3I,30357.5,1999-01-01,a
JQ3M,4617.6,1999-01-01,a
JQ3N,0,1999-01-01,a
JQ3O,13001.1,1999-01-01,a
JQ3P,10760.3,1999-01-01,a
JQ3Q,0,1999-01-01,a
JQ3R,23879.3,1999-01-01,a
JQ3S,17752,1999-01-01,a
JQ3V,8885.5,1999-01-01,a
JQ3W,0,1999-01-01,a
JQ3Z,0,1999-01-01,a
JQ44,0,1999-01-01,a
JQ45,0,1999-01-01,a
JQ46,0,1999-01-01,a
JR3K,0,1999-01-01,a
JR3P,0,1999-01-01,a
JSK8,0,1999-01-01,a
JSK9,0,1999-01-01,a
JSL5,25833.2,1999-01-01,a
JSM2,4583.3,1999-01-01,a
JSM3,0,1999-01-01,a
JSM6,3067.3,1999-01-01,a
JT28,501922.7,1999-01-01,a
JT3M,0,1999-01-01,a
KFV5,5.8,1999-01-01,a
KFV6,101.4,1999-01-01,a
KFV7,6.4,1999-01-01,a
KFV8,79.2,1999-01-01,a
KFV9,1.3,1999-01-01,a
KFW2,110.3,1999-01-01,a
KFW3,2.5,1999-01-01,a
KFW4,66.8,1999-01-01,a
KFW5,8,1999-01-01,a
KFW6,55.7,1999-01-01,a
KFW7,8.7,1999-01-01,a
KFW8,61.4,1999-01-01,a
KFW9,43.2,1999-01-01,a
KFX2,1.4,1999-01-01,a
KFX3,5.4,1999-01-01,a
KFX4,36,1999-01-01,a
KFX5,5.3,1999-01-01,a
KFX6,56.4,1999-01-01,a
KFX7,-1.4,1999-01-01,a
KFX8,109.9,1999-01-01,a
KFX9,6.9,1999-01-01,a
KFY2,55.6,1999-01-01,a
KFY3,-1,1999-01-01,a
KFY4,64.4,1999-01-01,a
KFY5,0.1,1999-01-01,a
KFY6,76.2,1999-01-01,a
KI77,13.1,1999-01-01,a
KI7B,29,1999-01-01,a
KI7G,1.9,1999-01-01,a
KI7L,64.2,1999-01-01,a
KI7O,-0.1,1999-01-01,a
KI7T,82.1,1999-01-01,a
KJ69,57.2,1999-01-01,a
KJ6A,3.1,1999-01-01,a
L4VM,21.3,1999-01-01,a
L4VN,61.1,1999-01-01,a
L4VO,143.2,1999-01-01,a
L4VP,82.2,1999-01-01,a
L4VQ,26,1999-01-01,a
L4VR,3,1999-01-01,a
L4VS,23,1999-01-01,a
L4VT,3.8,1999-01-01,a
L4VU,6.4,1999-01-01,a
L4VV,13.9,1999-01-01,a
L4VW,10.4,1999-01-01,a
L4VX,8.5,1999-01-01,a
L4VY,26.8,1999-01-01,a
L4VZ,12.8,1999-01-01,a
L4W2,7.8,1999-01-01,a
L4W3,4.7,1999-01-01,a
L4W4,27.6,1999-01-01,a
L4W5,20.2,1999-01-01,a
L4W6,5.7,1999-01-01,a
L4W7,51.9,1999-01-01,a
L4W8,18.6,1999-01-01,a
L4W9,18.6,1999-01-01,a
L4WB,11.2,1999-01-01,a
L4WC,199,1999-01-01,a
L4WD,36,1999-01-01,a
L4WE,160.7,1999-01-01,a
L4WF,2.2,1999-01-01,a
L4WG,27.4,1999-01-01,a
L4WH,15,1999-01-01,a
L4WI,12.4,1999-01-01,a
L4WJ,10.6,1999-01-01,a
L4WK,15.9,1999-01-01,a
L4WL,8.3,1999-01-01,a
L4WM,10.3,1999-01-01,a
L4WN,5.6,1999-01-01,a
L4WO,1.6,1999-01-01,a
L4WP,15.2,1999-01-01,a
L4WQ,14,1999-01-01,a
L4WR,4.8,1999-01-01,a
L4WS,2.5,1999-01-01,a
L4WT,4.9,1999-01-01,a
L4WU,10.6,1999-01-01,a
L4WV,68.9,1999-01-01,a
L4WW,68.2,1999-01-01,a
L4WX,52.3,1999-01-01,a
L4WY,11.5,1999-01-01,a
L4WZ,10.8,1999-01-01,a
L4X2,4.5,1999-01-01,a
L4X3,1.7,1999-01-01,a
L4X4,3.6,1999-01-01,a
L4X5,5.6,1999-01-01,a
L4X6,5.2,1999-01-01,a
L4X7,1.9,1999-01-01,a
L4X8,12.3,1999-01-01,a
L4X9,2.3,1999-01-01,a
L4XB,164.5,1999-01-01,a
L4XC,339,1999-01-01,a
L4XD,199.8,1999-01-01,a
L4XE,60.4,1999-01-01,a
L4XF,139.2,1999-01-01,a
L4XG,35.3,1999-01-01,a
L4XH,1000,1999-01-01,a
L4XI,788.3,1999-01-01,a
L4XJ,78.8,1999-01-01,a
L4XK,491,1999-01-01,a
L4XL,739.8,1999-01-01,a
L4XM,25.2,1999-01-01,a
L4XN,27.6,1999-01-01,a
L4XO,25.9,1999-01-01,a
L4XP,81.7,1999-01-01,a
L4XR,412.2,1999-01-01,a
L4XT,199,1999-01-01,a
L4XV,79.8,1999-01-01,a
L4XW,131.6,1999-01-01,a
L4XX,53.9,1999-01-01,a
L4XY,8.3,1999-01-01,a
L4XZ,17.5,1999-01-01,a
L4Y2,51.8,1999-01-01,a
L4Y3,68.9,1999-01-01,a
L4Y4,211.7,1999-01-01,a
L4Y5,248.8,1999-01-01,a
L4Y6,68.2,1999-01-01,a
L4Y7,142.8,1999-01-01,a
L4Y8,74.6,1999-01-01,a
L4Y9,52.3,1999-01-01,a
L4YA,22.3,1999-01-01,a
L4YB,15.4,1999-01-01,a
L4YC,37.1,1999-01-01,a
L4YD,19.4,1999-01-01,a
L4YE,2.3,1999-01-01,a
N3AE,4.1,1999-01-01,a
N3AM,55.5,1999-01-01,a
N3AN,623.8,1999-01-01,a
S222,2.5,1999-01-01,a
S223,-0.9,1999-01-01,a
S224,-1.8,1999-01-01,a
S225,-1.5,1999-01-01,a
S226,-0.3,1999-01-01,a
S227,5.1,1999-01-01,a
S228,13.8,1999-01-01,a
S229,4.8,1999-01-01,a
S22A,22.8,1999-01-01,a
S22B,2.4,1999-01-01,a
S22C,0,1999-01-01,a
S22D,6.9,1999-01-01,a
S22E,1.8,1999-01-01,a
S22F,8.4,1999-01-01,a
S22G,0,1999-01-01,a
S22H,19.4,1999-01-01,a
S22I,5.8,1999-01-01,a
S22J,15.5,1999-01-01,a
S22K,43.2,1999-01-01,a
S22L,7.2,1999-01-01,a
S22M,-0.7,1999-01-01,a
S22N,-0.8,1999-01-01,a
S22O,-4,1999-01-01,a
S22P,1.3,1999-01-01,a
S22R,10.1,1999-01-01,a
S22S,2.5,1999-01-01,a
S22T,-0.8,1999-01-01,a
S22U,3.7,1999-01-01,a
S22V,-26.8,1999-01-01,a
S22W,4.9,1999-01-01,a
S22X,7.4,1999-01-01,a
S22Y,8.8,1999-01-01,a
S22Z,0,1999-01-01,a
S232,4.2,1999-01-01,a
S233,-1.4,1999-01-01,a
S234,10.2,1999-01-01,a
S235,0.7,1999-01-01,a
S236,10.4,1999-01-01,a
S237,0.6,1999-01-01,a
S238,2.7,1999-01-01,a
S239,5.3,1999-01-01,a
S23A,-8.8,1999-01-01,a
S23B,-1.8,1999-01-01,a
S23C,0.5,1999-01-01,a
S23D,-3.2,1999-01-01,a
S23E,-0.3,1999-01-01,a
S23F,-0.3,1999-01-01,a
S23G,1.9,1999-01-01,a
S23H,1.9,1999-01-01,a
S23I,-0.7,1999-01-01,a
S23J,-1,1999-01-01,a
S23K,-0.9,1999-01-01,a
S23L,1.2,1999-01-01,a
S23M,2,1999-01-01,a
S23N,5,1999-01-01,a
S23O,4.7,1999-01-01,a
S23P,-3.3,1999-01-01,a
S23Q,2.2,1999-01-01,a
S23R,-6,1999-01-01,a
S23S,-10.4,1999-01-01,a
S23T,-9.3,1999-01-01,a
S23U,-3.5,1999-01-01,a
S23V,2.7,1999-01-01,a
S23W,2.7,1999-01-01,a
S242,-0.8,1999-01-01,a
S243,-0.5,1999-01-01,a
S244,5,1999-01-01,a
S245,4.6,1999-01-01,a
S246,3.1,1999-01-01,a
S247,-2.3,1999-01-01,a
S24A,0.3,1999-01-01,a
S24B,0.6,1999-01-01,a
S24C,3.1,1999-01-01,a
S2KU,63.5,1999-01-01,a
S2KV,77.3,1999-01-01,a
S2KW,91.3,1999-01-01,a
S2KX,63.5,1999-01-01,a
S2KY,85.3,1999-01-01,a
S2KZ,86.8,1999-01-01,a
S2L2,57.5,1999-01-01,a
S2L3,113.6,1999-01-01,a
S2L4,87.7,1999-01-01,a
S2L5,20.9,1999-01-01,a
S2L6,93.5,1999-01-01,a
S2L7,112.7,1999-01-01,a
S2L8,82.8,1999-01-01,a
S2L9,61,1999-01-01,a
S2LA,92.7,1999-01-01,a
S2LB,14.2,1999-01-01,a
S2LC,67.1,1999-01-01,a
S2LD,50,1999-01-01,a
S2LE,1.4,1999-01-01,a
S2LF,30.5,1999-01-01,a
S2LG,75,1999-01-01,a
S2LH,69.5,1999-01-01,a
S2LI,82.6,1999-01-01,a
S2LJ,110.3,1999-01-01,a
S2LL,33.1,1999-01-01,a
S2LM,66.8,1999-01-01,a
S2LN,44.9,1999-01-01,a
S2LO,77.2,1999-01-01,a
S2LP,28.5,1999-01-01,a
S2LQ,59.9,1999-01-01,a
S2LR,57.6,1999-01-01,a
S2LS,53.4,1999-01-01,a
S2LT,45.9,1999-01-01,a
S2LU,68.5,1999-01-01,a
S2LV,109.9,1999-01-01,a
S2LW,54.6,1999-01-01,a
S2LX,61.2,1999-01-01,a
S2LY,47.5,1999-01-01,a
S2LZ,53.2,1999-01-01,a
S2M2,59.2,1999-01-01,a
S2M3,46.3,1999-01-01,a
S2M4,125.7,1999-01-01,a
S2M5,65.1,1999-01-01,a
S2M6,38.1,1999-01-01,a
S2M7,49.9,1999-01-01,a
S2M8,88.1,1999-01-01,a
S2M9,88.1,1999-01-01,a
S2MA,96.5,1999-01-01,a
S2MB,96.5,1999-01-01,a
S2MC,67.6,1999-01-01,a
S2MD,64.4,1999-01-01,a
S2ME,89.9,1999-01-01,a
S2MF,65.5,1999-01-01,a
S2MG,79.5,1999-01-01,a
S2MH,73.3,1999-01-01,a
S2MI,89.2,1999-01-01,a
S2MJ,128.2,1999-01-01,a
S2MK,64,1999-01-01,a
S2ML,86,1999-01-01,a
S2MM,85.4,1999-01-01,a
S2MN,101,1999-01-01,a
S2MO,84.2,1999-01-01,a
S2MP,84.3,1999-01-01,a
S2MQ,84.3,1999-01-01,a
S2MU,75,1999-01-01,a
