code,name,unit,preunit
K22P,IOP: CB:Manufacture of textiles wearing apparel and leather products: CVMSA,NA,NA
K22Q,IOP: 13:Manufacture Of Textiles: CVMSA,NA,NA
K22R,IOP: 14:Manufacture Of Wearing Apparel: CVMSA,NA,NA
K22S,IOP: 15:Manufacture Of Leather And Related Products: CVMSA,NA,NA
K22T,IOP: CC:Manufacture of wood and paper products and printing: CVMSA,NA,NA
K22U,IOP: 16:Manuf Of WoodStraw ArticlesWood/Cork Products Except Furniture:CVMSA,NA,NA
K22V,IOP: 17:Manufacture Of Paper And Paper Products: CVMSA,NA,NA
K22W,IOP: 18:Printing And Reproduction Of Recorded Media: CVMSA,NA,NA
K22X,IOP: CD:Manufacture of coke and refined petroleum product: CVMSA,NA,NA
K22Y,IOP: 19:Manufacture Of Coke And Refined Petroleum Products: CVMSA,NA,NA
K22Z,IOP: CE:Manufacture of chemicals and chemical products: CVMSA,NA,NA
K232,IOP: 20:Manufacture Of Chemicals And Chemical Products: CVMSA,NA,NA
K233,IOP: 20A:Manuf of industrial gases inorganics & fertilisers-20.11/13/15: CVMSA,NA,NA
K234,IOP: 20B:Manufacture of petrochemicals - 20.14/16/17/60: CVMSA,NA,NA
K235,IOP: 20C:Manufacture of dyestuffs agro-chemicals - 20.12/20: CVMSA,NA,NA
K236,IOP: 20.3:Manuf of paintsvarnishessimilar coatingsprinting ink/mastics:CVMSA,NA,NA
K237,IOP: 20.4:Manuf of soapdetergentspolishingperfumestoilet preparations:CVMSA,NA,NA
K238,IOP: 20.5:Manufacture of other chemical products: CVMSA,NA,NA
K239,IOP: CF:Manuf Of Basic Pharmaceutical Prods & Pharmaceutical Preparations:CVMSA,NA,NA
K23A,IOP: 21:Manuf Of Basic Pharmaceutical Prods & Pharmaceutical Preparations:CVMSA,NA,NA
K23B,IOP: CG:Manuf of rubberplastics prods & other non-metallic mineral prods:CVMSA,NA,NA
K23C,IOP: 22:Manufacture Of Rubber And Plastic Products: CVMSA,NA,NA
K23D,IOP: 23:Manufacture Of Other Non-Metallic Mineral Products: CVMSA,NA,NA
K23E,IOP: 23OTH:Manuf of glassclayporcelainceramicstone prods-23.1-4/7-9:CVMSA,NA,NA
K23F,IOP: 23.5-6:Manuf of cementlimeplaster;concretecementplaster articles:CVMSA,NA,NA
K23G,IOP: CH:Manufacture of basic metals and metal products: CVMSA,NA,NA
K23H,IOP: 24:Manufacture Of Basic Metals: CVMSA,NA,NA
K23I,IOP: 24.1-3:Manufacture of basic iron and steel: CVMSA,NA,NA
K23J,IOP: 24.4-5:Manufacture of other basic metals and casting: CVMSA,NA,NA
K23K,IOP: 25:Manuf Of Fabricated Metal Products Except Machinery & Equipment: CVMSA,NA,NA
K23L,IOP: 25OTH:Manuf of fabricated metal excl. weapons/ammunition-25.1-3/5-9:CVMSA,NA,NA
K23M,IOP: 25.4:Manufacture of weapons and ammunition: CVMSA,NA,NA
K23N,IOP: CI:Manufacturing of computer electronic & optical products: CVMSA,NA,NA
K23O,IOP: 26:Manufacture Of Computer Electronic And Optical Products : CVMSA,NA,NA
K23P,IOP: CJ:Manufacture of electrical equipment: CVMSA,NA,NA
